Time [s],Channel 3,Channel 4,Channel 5
0.000000000,1,0,0
0.001800000,0,0,0
0.001822000,0,1,0
0.011803000,0,0,0
0.011826000,1,0,0
0.021806000,0,0,0
0.021828000,0,1,0
0.031808000,0,0,0
0.031830000,1,0,0
0.041811000,0,0,0
0.041834000,0,0,1
0.051814000,0,0,0
0.051836000,1,0,0
0.061817000,0,0,0
0.061840000,0,1,0
0.071820000,0,0,0
0.071842000,1,0,0
0.081822000,0,0,0
0.081844000,0,1,0
0.091824000,0,0,0
0.091847000,1,0,0
0.101828000,0,0,0
0.101850000,0,0,1
0.111830000,0,0,0
0.111853000,1,0,0
0.121833000,0,0,0
0.121855000,0,1,0
0.131836000,0,0,0
0.131859000,1,0,0
0.141838000,0,0,0
0.141861000,0,1,0
0.151842000,0,0,0
0.151864000,1,0,0
0.161844000,0,0,0
0.161867000,0,0,1
0.171847000,0,0,0
0.171869000,1,0,0
0.181850000,0,0,0
0.181873000,0,1,0
0.191853000,0,0,0
0.191875000,1,0,0
0.201855000,0,0,0
0.201878000,0,1,0
0.211858000,0,0,0
0.211880000,1,0,0
0.221861000,0,0,0
0.221884000,0,0,1
0.231864000,0,0,0
0.231886000,1,0,0
0.241866000,0,0,0
0.241888000,0,1,0
0.251869000,0,0,0
0.251892000,1,0,0
0.261872000,0,0,0
0.261894000,0,1,0
0.271874000,0,0,0
0.271897000,1,0,0
0.281878000,0,0,0
0.281900000,0,0,1
0.291880000,0,0,0
0.291903000,1,0,0
0.301883000,0,0,0
0.301905000,0,1,0
0.311886000,0,0,0
0.311908000,1,0,0
0.321889000,0,0,0
0.321911000,0,1,0
0.331891000,0,0,0
0.331913000,1,0,0
0.341894000,0,0,0
0.341917000,0,0,1
0.351897000,0,0,0
0.351919000,1,0,0
0.361899000,0,0,0
0.361922000,0,1,0
0.371903000,0,0,0
0.371925000,1,0,0
0.381905000,0,0,0
0.381927000,0,1,0
0.391908000,0,0,0
0.391930000,1,0,0
0.401910000,0,0,0
0.401932000,0,0,1
0.411913000,0,0,0
0.411936000,1,0,0
0.421916000,0,0,0
0.421938000,0,1,0
0.431918000,0,0,0
0.431941000,1,0,0
0.441922000,0,0,0
0.441944000,0,1,0
0.451924000,0,0,0
0.451947000,1,0,0
0.461928000,0,0,0
0.461950000,0,0,1
0.471930000,0,0,0
0.471953000,1,0,0
0.481933000,0,0,0
0.481955000,0,1,0
0.491935000,0,0,0
0.491957000,1,0,0
0.501939000,0,0,0
0.501961000,0,1,0
0.511941000,0,0,0
0.511963000,1,0,0
0.521943000,0,0,0
0.521966000,0,0,1
0.531946000,0,0,0
0.531968000,1,0,0
0.541950000,0,0,0
0.541972000,0,1,0
0.551952000,0,0,0
0.551974000,1,0,0
0.561955000,0,0,0
0.561978000,0,1,0
0.571958000,0,0,0
0.571980000,1,0,0
0.581960000,0,0,0
0.581982000,0,0,1
0.591962000,0,0,0
0.591985000,1,0,0
0.601966000,0,0,0
0.601988000,0,1,0
0.611968000,0,0,0
0.611991000,1,0,0
0.621971000,0,0,0
0.621993000,0,1,0
0.631974000,0,0,0
0.631997000,1,0,0
0.641977000,0,0,0
0.642000000,0,0,1
0.651979000,0,0,0
0.652002000,1,0,0
0.661983000,0,0,0
0.662005000,0,1,0
0.671985000,0,0,0
0.672007000,1,0,0
0.681988000,0,0,0
0.682010000,0,1,0
0.691990000,0,0,0
0.692012000,1,0,0
0.701994000,0,0,0
0.702016000,0,0,1
0.711996000,0,0,0
0.712018000,1,0,0
0.721998000,0,0,0
0.722021000,0,1,0
0.732002000,0,0,0
0.732024000,1,0,0
0.742005000,0,0,0
0.742027000,0,1,0
0.752007000,0,0,0
0.752029000,1,0,0
0.762010000,0,0,0
0.762033000,0,0,1
0.772013000,0,0,0
0.772035000,1,0,0
0.782015000,0,0,0
0.782037000,0,1,0
0.792019000,0,0,0
0.792041000,1,0,0
0.802021000,0,0,0
0.802043000,0,1,0
0.812024000,0,0,0
0.812046000,1,0,0
0.822026000,0,0,0
0.822048000,0,0,1
0.832029000,0,0,0
0.832052000,1,0,0
0.842032000,0,0,0
0.842054000,0,1,0
0.852035000,0,0,0
0.852057000,1,0,0
0.862037000,0,0,0
0.862060000,0,1,0
0.872040000,0,0,0
0.872062000,1,0,0
0.882043000,0,0,0
0.882066000,0,0,1
