Time [s],Channel 0,Channel 1
5.222401000,0,1
5.222403000,0,0
5.271699000,1,0
5.272516000,0,0
5.272517000,0,1
5.272518000,0,0
5.321814000,1,0
5.322632000,0,1
5.322634000,0,0
5.371930000,1,0
5.372747000,0,0
5.372748000,0,1
5.372749000,0,0
5.422045000,1,0
5.422863000,0,1
5.422865000,0,0
5.472161000,1,0
5.472978000,0,0
5.472979000,0,1
5.472980000,0,0
5.522276000,1,0
5.523094000,0,1
5.523096000,0,0
5.572392000,1,0
5.573209000,0,0
5.573210000,0,1
5.573211000,0,0
5.622507000,1,0
5.623325000,0,1
5.623327000,0,0
5.672623000,1,0
5.673440000,0,0
5.673441000,0,1
5.673442000,0,0
5.722738000,1,0
5.723556000,0,1
5.723558000,0,0
5.772854000,1,0
5.773671000,0,0
5.773672000,0,1
5.773673000,0,0
5.822969000,1,0
5.823787000,0,1
5.823789000,0,0
5.873085000,1,0
5.873902000,0,0
5.873903000,0,1
5.873904000,0,0
5.923200000,1,0
5.924018000,0,1
5.924020000,0,0
5.973316000,1,0
5.974133000,0,0
5.974134000,0,1
5.974135000,0,0
6.023431000,1,0
6.024249000,0,1
6.024251000,0,0
6.073547000,1,0
6.074364000,0,0
6.074365000,0,1
6.074366000,0,0
6.123662000,1,0
6.124480000,0,1
6.124482000,0,0
6.173778000,1,0
6.174595000,0,0
6.174596000,0,1
6.174597000,0,0
6.223893000,1,0
6.224711000,0,1
6.224713000,0,0
6.274009000,1,0
6.274826000,0,0
6.274827000,0,1
6.274828000,0,0
6.324124000,1,0
6.324942000,0,1
6.324944000,0,0
6.374240000,1,0
6.375057000,0,0
6.375058000,0,1
6.375059000,0,0
6.424355000,1,0
6.425173000,0,1
6.425175000,0,0
6.474470000,1,0
6.475288000,0,0
6.475289000,0,1
6.475290000,0,0
6.524586000,1,0
6.525404000,0,1
6.525406000,0,0
6.574701000,1,0
6.575519000,0,0
6.575520000,0,1
6.575521000,0,0
6.624817000,1,0
6.625635000,0,1
6.625637000,0,0
6.674932000,1,0
6.675750000,0,0
6.675751000,0,1
6.675752000,0,0
6.725048000,1,0
6.725866000,0,1
6.725868000,0,0
6.775163000,1,0
6.775981000,0,0
6.775982000,0,1
6.775983000,0,0
6.825279000,1,0
6.826097000,0,1
6.826099000,0,0
6.875394000,1,0
6.876212000,0,0
6.876213000,0,1
6.876214000,0,0
6.925510000,1,0
6.926328000,0,1
6.926330000,0,0
6.975625000,1,0
6.976443000,0,1
6.976445000,0,0
7.025741000,1,0
7.026559000,0,1
7.026561000,0,0
7.075856000,1,0
7.076674000,0,1
7.076680000,0,0
7.125972000,1,0
7.126789000,0,0
7.126790000,0,1
7.126792000,0,0
7.176087000,1,0
7.176905000,0,1
7.176907000,0,0
7.226203000,1,0
7.227021000,0,1
7.227023000,0,0
7.276318000,1,0
7.277136000,0,1
7.277138000,0,0
7.326434000,1,0
7.327251000,0,0
7.327252000,0,1
7.327254000,0,0
7.376549000,1,0
7.377367000,0,1
7.377369000,0,0
7.426665000,1,0
7.427482000,0,0
7.427483000,0,1
7.427485000,0,0
7.476780000,1,0
7.477598000,0,1
7.477600000,0,0
7.526896000,1,0
7.527713000,0,0
7.527714000,0,1
7.527716000,0,0
7.577011000,1,0
7.577829000,0,1
7.577831000,0,0
7.627127000,1,0
7.627944000,0,0
7.627945000,0,1
7.627947000,0,0
7.677242000,1,0
7.678060000,0,1
7.678062000,0,0
7.727358000,1,0
7.728175000,0,0
7.728176000,0,1
7.728178000,0,0
7.777473000,1,0
7.778291000,0,1
7.778293000,0,0
7.827589000,1,0
7.828406000,0,0
7.828407000,0,1
7.828409000,0,0
7.877704000,1,0
7.878522000,0,1
7.878524000,0,0
7.927820000,1,0
7.928637000,0,0
7.928638000,0,1
7.928640000,0,0
7.977935000,1,0
7.978753000,0,1
7.978755000,0,0
8.028051000,1,0
8.028868000,0,0
8.028869000,0,1
8.028871000,0,0
8.078166000,1,0
8.078984000,0,1
8.078986000,0,0
8.128282000,1,0
8.129099000,0,0
8.129100000,0,1
8.129102000,0,0
8.178397000,1,0
8.179215000,0,1
8.179217000,0,0
8.228513000,1,0
8.229330000,0,0
8.229331000,0,1
8.229333000,0,0
8.278628000,1,0
8.279446000,0,1
8.279448000,0,0
8.328744000,1,0
8.329561000,0,0
8.329562000,0,1
8.329568000,0,0
8.378859000,1,0
8.379677000,0,1
8.379679000,0,0
8.428975000,1,0
8.429792000,0,0
8.429793000,0,1
8.429795000,0,0
8.479090000,1,0
8.479908000,0,1
8.479910000,0,0
8.529206000,1,0
8.530023000,0,0
8.530024000,0,1
8.530026000,0,0
8.579321000,1,0
8.580139000,0,1
8.580141000,0,0
8.629437000,1,0
8.630254000,0,0
8.630255000,0,1
8.630264000,0,0
8.679552000,1,0
8.680370000,0,1
8.680380000,0,0
8.729668000,1,0
8.730485000,0,0
8.730486000,0,1
8.730488000,0,0
8.779783000,1,0
8.780601000,0,1
8.780603000,0,0
8.829899000,1,0
8.830716000,0,0
8.830717000,0,1
8.830718000,0,0
8.880014000,1,0
8.880832000,0,1
8.880834000,0,0
8.930130000,1,0
8.930947000,0,0
8.930948000,0,1
8.930949000,0,0
8.980245000,1,0
8.981063000,0,1
8.981065000,0,0
9.030361000,1,0
9.031178000,0,0
9.031179000,0,1
9.031180000,0,0
9.080476000,1,0
9.081294000,0,1
9.081296000,0,0
9.130592000,1,0
9.131409000,0,0
9.131410000,0,1
9.131411000,0,0
9.180707000,1,0
9.181525000,0,1
9.181527000,0,0
9.230823000,1,0
9.231640000,0,0
9.231641000,0,1
9.231642000,0,0
9.280938000,1,0
9.281756000,0,1
9.281758000,0,0
9.331054000,1,0
9.331871000,0,0
9.331872000,0,1
9.331873000,0,0
9.381169000,1,0
9.381987000,0,1
9.381989000,0,0
9.431285000,1,0
9.432102000,0,0
9.432103000,0,1
9.432104000,0,0
9.481400000,1,0
9.482218000,0,1
9.482220000,0,0
9.531516000,1,0
9.532333000,0,0
9.532334000,0,1
9.532335000,0,0
9.581631000,1,0
9.582449000,0,1
9.582451000,0,0
9.631747000,1,0
9.632564000,0,0
9.632565000,0,1
9.632566000,0,0
9.681862000,1,0
9.682680000,0,1
9.682682000,0,0
9.731978000,1,0
9.732795000,0,0
9.732796000,0,1
9.732797000,0,0
9.782093000,1,0
9.782911000,0,1
9.782913000,0,0
9.832209000,1,0
9.833026000,0,0
9.833027000,0,1
9.833028000,0,0
9.882324000,1,0
9.883142000,0,1
9.883144000,0,0
9.932440000,1,0
9.933257000,0,0
9.933258000,0,1
9.933259000,0,0
9.982555000,1,0
9.983373000,0,1
9.983375000,0,0
10.032671000,1,0
10.033488000,0,0
10.033489000,0,1
10.033495000,0,0
10.082786000,1,0
10.083604000,0,1
10.083606000,0,0
10.132902000,1,0
10.133719000,0,0
10.133720000,0,1
10.133721000,0,0
10.183017000,1,0
10.183835000,0,1
10.183837000,0,0
10.233133000,1,0
10.233950000,0,0
10.233951000,0,1
10.233952000,0,0
10.283248000,1,0
10.284066000,0,1
10.284068000,0,0
10.333363000,1,0
10.334181000,0,0
10.334182000,0,1
10.334183000,0,0
10.383479000,1,0
10.384297000,0,1
10.384299000,0,0
10.433594000,1,0
10.434412000,0,0
10.434413000,0,1
10.434414000,0,0
10.483710000,1,0
10.484528000,0,1
10.484530000,0,0
10.533825000,1,0
10.534643000,0,1
10.534653000,0,0
10.583941000,1,0
10.584759000,0,1
10.584765000,0,0
10.634056000,1,0
10.634874000,0,1
10.634884000,0,0
10.684172000,1,0
10.684990000,0,1
10.684996000,0,0
10.734287000,1,0
10.735105000,0,1
10.735115000,0,0
10.784403000,1,0
10.785221000,0,1
10.785223000,0,0
10.834518000,1,0
10.835336000,0,1
10.835338000,0,0
10.884634000,1,0
10.885452000,0,1
10.885454000,0,0
10.934749000,1,0
10.935567000,0,1
10.935569000,0,0
10.984865000,1,0
10.985683000,0,1
10.985685000,0,0
11.034980000,1,0
11.035798000,0,1
11.035800000,0,0
11.085096000,1,0
11.085914000,0,1
11.085916000,0,0
11.135211000,1,0
11.136029000,0,1
11.136031000,0,0
11.185327000,1,0
11.186145000,0,1
11.186147000,0,0
11.235442000,1,0
11.236260000,0,1
11.236262000,0,0
11.285558000,1,0
11.286376000,0,1
11.286378000,0,0
11.335673000,1,0
11.336491000,0,1
11.336493000,0,0
11.385789000,1,0
11.386607000,0,1
11.386609000,0,0
11.435904000,1,0
11.436722000,0,1
11.436724000,0,0
11.486020000,1,0
11.486838000,0,1
11.486840000,0,0
11.536135000,1,0
11.536953000,0,1
11.536955000,0,0
11.586251000,1,0
11.587069000,0,1
11.587071000,0,0
11.636366000,1,0
11.637184000,0,1
11.637186000,0,0
11.686482000,1,0
11.687300000,0,1
11.687302000,0,0
11.736597000,1,0
11.737415000,0,1
11.737417000,0,0
11.786713000,1,0
11.787530000,0,0
11.787531000,0,1
11.787533000,0,0
11.836828000,1,0
11.837646000,0,1
11.837648000,0,0
11.886944000,1,0
11.887761000,0,0
11.887762000,0,1
11.887764000,0,0
11.937059000,1,0
11.937877000,0,1
11.937879000,0,0
11.987175000,1,0
11.987992000,0,0
11.987993000,0,1
11.987995000,0,0
12.037290000,1,0
12.038108000,0,1
12.038110000,0,0
12.087406000,1,0
12.088223000,0,0
12.088224000,0,1
12.088226000,0,0
12.137521000,1,0
12.138339000,0,1
12.138341000,0,0
12.187637000,1,0
12.188454000,0,0
12.188455000,0,1
12.188457000,0,0
12.237752000,1,0
12.238570000,0,1
12.238572000,0,0
12.287868000,1,0
12.288685000,0,0
12.288686000,0,1
12.288692000,0,0
12.337983000,1,0
12.338801000,0,1
12.338803000,0,0
12.388099000,1,0
12.388916000,0,0
12.388917000,0,1
12.388919000,0,0
12.438214000,1,0
12.439032000,0,1
12.439034000,0,0
12.488330000,1,0
12.489147000,0,0
12.489148000,0,1
12.489150000,0,0
12.538445000,1,0
12.539263000,0,1
12.539265000,0,0
12.588561000,1,0
12.589378000,0,0
12.589379000,0,1
12.589381000,0,0
12.638676000,1,0
12.639494000,0,1
12.639496000,0,0
12.688792000,1,0
12.689609000,0,0
12.689610000,0,1
12.689612000,0,0
12.738907000,1,0
12.739725000,0,1
12.739727000,0,0
12.789023000,1,0
12.789840000,0,0
12.789841000,0,1
12.789843000,0,0
12.839138000,1,0
12.839956000,0,1
12.839958000,0,0
12.889254000,1,0
12.890071000,0,0
12.890072000,0,1
12.890074000,0,0
12.939369000,1,0
12.940187000,0,1
12.940189000,0,0
12.989485000,1,0
12.990302000,0,0
12.990303000,0,1
12.990304000,0,0
13.039600000,1,0
13.040418000,0,1
13.040420000,0,0
13.089716000,1,0
13.090533000,0,0
13.090534000,0,1
13.090535000,0,0
13.139831000,1,0
13.140649000,0,1
13.140651000,0,0
13.189947000,1,0
13.190764000,0,0
13.190765000,0,1
13.190766000,0,0
13.240062000,1,0
13.240880000,0,1
13.240882000,0,0
13.290178000,1,0
13.290995000,0,0
13.290996000,0,1
13.290997000,0,0
13.340293000,1,0
13.341111000,0,1
13.341113000,0,0
13.390409000,1,0
13.391226000,0,0
13.391227000,0,1
13.391228000,0,0
13.440524000,1,0
13.441342000,0,1
13.441344000,0,0
13.490640000,1,0
13.491457000,0,0
13.491458000,0,1
13.491459000,0,0
13.540755000,1,0
13.541573000,0,1
13.541575000,0,0
13.590871000,1,0
13.591688000,0,0
13.591689000,0,1
13.591690000,0,0
13.640986000,1,0
13.641804000,0,1
13.641806000,0,0
13.691102000,1,0
13.691919000,0,0
13.691920000,0,1
13.691921000,0,0
13.741217000,1,0
13.742035000,0,1
13.742037000,0,0
13.791333000,1,0
13.792150000,0,0
13.792151000,0,1
13.792153000,0,0
13.841448000,1,0
13.842266000,0,1
13.842268000,0,0
13.891564000,1,0
13.892381000,0,0
13.892382000,0,1
13.892384000,0,0
13.941679000,1,0
13.942497000,0,1
13.942499000,0,0
13.991795000,1,0
13.992612000,0,0
13.992613000,0,1
13.992615000,0,0
14.041910000,1,0
14.042728000,0,1
14.042730000,0,0
14.092026000,1,0
14.092843000,0,0
14.092844000,0,1
14.092846000,0,0
14.142141000,1,0
14.142959000,0,1
14.142961000,0,0
14.192257000,1,0
14.193075000,0,1
14.193077000,0,0
14.242372000,1,0
14.243190000,0,1
14.243192000,0,0
14.292488000,1,0
14.293306000,0,1
14.293308000,0,0
14.342603000,1,0
14.343421000,0,1
14.343423000,0,0
14.392719000,1,0
14.393537000,0,1
14.393539000,0,0
14.442834000,1,0
14.443652000,0,1
14.443654000,0,0
14.492950000,1,0
14.493768000,0,1
14.493770000,0,0
14.543065000,1,0
14.543883000,0,1
14.543885000,0,0
14.593181000,1,0
14.593999000,0,1
14.594009000,0,0
14.643296000,1,0
14.644114000,0,0
14.644115000,0,1
14.644116000,0,0
14.693412000,1,0
14.694230000,0,1
14.694232000,0,0
14.743527000,1,0
14.744345000,0,0
14.744346000,0,1
14.744347000,0,0
14.793643000,1,0
14.794461000,0,1
14.794463000,0,0
14.843759000,1,0
14.844576000,0,0
14.844577000,0,1
14.844578000,0,0
14.893874000,1,0
14.894692000,0,1
14.894694000,0,0
14.943990000,1,0
14.944807000,0,0
14.944808000,0,1
14.944809000,0,0
14.994105000,1,0
14.994923000,0,1
14.994925000,0,0
15.044221000,1,0
15.045038000,0,0
15.045039000,0,1
15.045040000,0,0
15.094336000,1,0
15.095154000,0,1
15.095160000,0,0
15.144452000,1,0
15.145269000,0,0
15.145270000,0,1
15.145271000,0,0
15.194567000,1,0
15.195385000,0,1
15.195387000,0,0
15.244683000,1,0
15.245500000,0,0
15.245501000,0,1
15.245502000,0,0
15.294798000,1,0
15.295616000,0,1
15.295618000,0,0
15.344914000,1,0
15.345731000,0,0
15.345732000,0,1
15.345734000,0,0
15.395029000,1,0
15.395847000,0,1
15.395849000,0,0
15.445145000,1,0
15.445962000,0,0
15.445963000,0,1
15.445965000,0,0
15.495260000,1,0
15.496078000,0,1
15.496080000,0,0
15.545376000,1,0
15.546193000,0,0
15.546194000,0,1
15.546196000,0,0
15.595491000,1,0
15.596309000,0,1
15.596311000,0,0
15.645607000,1,0
15.646424000,0,0
15.646425000,0,1
15.646427000,0,0
15.695722000,1,0
15.696540000,0,1
15.696542000,0,0
15.745838000,1,0
15.746655000,0,0
15.746656000,0,1
15.746658000,0,0
15.795953000,1,0
15.796771000,0,1
15.796773000,0,0
15.846069000,1,0
15.846886000,0,0
15.846887000,0,1
15.846889000,0,0
15.896184000,1,0
15.897002000,0,1
15.897004000,0,0
15.946300000,1,0
15.947117000,0,0
15.947118000,0,1
15.947120000,0,0
15.996415000,1,0
15.997233000,0,1
15.997235000,0,0
16.046531000,1,0
16.047348000,0,0
16.047349000,0,1
16.047351000,0,0
16.096646000,1,0
16.097464000,0,1
16.097466000,0,0
16.146762000,1,0
16.147580000,0,1
16.147582000,0,0
16.196877000,1,0
16.197695000,0,0
16.197696000,0,1
16.197697000,0,0
16.246993000,1,0
16.247811000,0,1
16.247813000,0,0
16.297109000,1,0
16.297926000,0,0
16.297927000,0,1
16.297928000,0,0
16.347224000,1,0
16.348042000,0,1
16.348044000,0,0
16.397340000,1,0
16.398157000,0,0
16.398158000,0,1
16.398159000,0,0
16.447455000,1,0
16.448273000,0,1
16.448275000,0,0
16.497571000,1,0
16.498388000,0,0
16.498389000,0,1
16.498390000,0,0
16.547686000,1,0
16.548504000,0,1
16.548506000,0,0
16.597802000,1,0
16.598619000,0,0
16.598620000,0,1
16.598621000,0,0
16.647917000,1,0
16.648735000,0,1
16.648737000,0,0
16.698033000,1,0
16.698850000,0,0
16.698851000,0,1
16.698852000,0,0
16.748148000,1,0
16.748966000,0,1
16.748968000,0,0
16.798264000,1,0
16.799081000,0,0
16.799082000,0,1
16.799083000,0,0
16.848379000,1,0
16.849197000,0,1
16.849199000,0,0
16.898495000,1,0
16.899312000,0,0
16.899313000,0,1
16.899314000,0,0
16.948610000,1,0
16.949428000,0,1
16.949430000,0,0
16.998726000,1,0
16.999543000,0,0
16.999544000,0,1
16.999546000,0,0
17.048841000,1,0
17.049659000,0,1
17.049661000,0,0
17.098957000,1,0
17.099774000,0,0
17.099775000,0,1
17.099777000,0,0
17.149072000,1,0
17.149890000,0,1
17.149892000,0,0
17.199188000,1,0
17.200005000,0,0
17.200006000,0,1
17.200008000,0,0
17.249303000,1,0
17.250121000,0,1
17.250123000,0,0
17.299419000,1,0
17.300236000,0,0
17.300237000,0,1
17.300239000,0,0
17.349534000,1,0
17.350352000,0,1
17.350354000,0,0
17.399650000,1,0
17.400467000,0,0
17.400468000,0,1
17.400470000,0,0
17.449765000,1,0
17.450583000,0,1
17.450585000,0,0
17.499881000,1,0
17.500698000,0,0
17.500699000,0,1
17.500701000,0,0
17.549996000,1,0
17.550814000,0,1
17.550816000,0,0
17.600112000,1,0
17.600929000,0,0
17.600930000,0,1
17.600932000,0,0
17.650227000,1,0
17.651045000,0,1
17.651047000,0,0
17.700343000,1,0
17.701160000,0,0
17.701161000,0,1
17.701163000,0,0
17.750458000,1,0
17.751276000,0,1
17.751278000,0,0
17.800574000,1,0
17.801392000,0,1
17.801394000,0,0
17.850689000,1,0
17.851507000,0,1
17.851509000,0,0
17.900805000,1,0
17.901623000,0,1
17.901625000,0,0
17.950920000,1,0
17.951738000,0,1
17.951740000,0,0
18.001036000,1,0
18.001854000,0,1
18.001856000,0,0
18.051151000,1,0
18.051969000,0,1
18.051971000,0,0
18.101267000,1,0
18.102085000,0,1
18.102087000,0,0
18.151382000,1,0
18.152200000,0,1
18.152202000,0,0
18.201498000,1,0
18.202316000,0,1
18.202318000,0,0
18.251613000,1,0
18.252431000,0,1
18.252433000,0,0
18.301729000,1,0
18.302547000,0,1
18.302549000,0,0
18.351844000,1,0
18.352662000,0,1
18.352664000,0,0
18.401960000,1,0
18.402778000,0,1
18.402780000,0,0
18.452075000,1,0
18.452893000,0,1
18.452895000,0,0
18.502191000,1,0
18.503009000,0,1
18.503011000,0,0
18.552306000,1,0
18.553124000,0,0
18.553125000,0,1
18.553126000,0,0
18.602422000,1,0
18.603240000,0,1
18.603242000,0,0
18.652537000,1,0
18.653355000,0,0
18.653356000,0,1
18.653357000,0,0
18.702653000,1,0
18.703471000,0,1
18.703473000,0,0
18.752768000,1,0
18.753586000,0,0
18.753587000,0,1
18.753588000,0,0
18.802884000,1,0
18.803702000,0,1
18.803704000,0,0
18.841600000,0,0
