Time [s],Channel 0,Channel 1,Channel 2,Channel 7
0.299972000,0,0,0,0
0.299996000,0,1,0,0
0.309975000,0,0,0,0
0.310002000,0,0,1,0
0.318022000,0,0,0,0
0.318039000,1,0,0,0
0.320012000,0,0,0,0
0.320038000,0,0,1,0
0.323980000,0,0,0,0
0.337970000,1,0,0,0
0.339951000,0,0,0,0
0.339974000,0,1,0,0
0.349954000,0,0,0,0
0.349982000,0,0,1,0
0.358001000,0,0,0,0
0.358017000,1,0,0,0
0.359990000,0,0,0,0
0.360016000,0,0,1,0
0.378040000,0,0,0,0
0.378056000,1,0,0,0
0.380029000,0,0,0,0
0.380053000,0,1,0,0
0.390033000,0,0,0,0
0.390059000,0,0,1,0
0.394000000,0,0,0,0
0.397989000,1,0,0,0
0.399969000,0,0,0,0
0.399997000,0,0,1,0
0.418019000,0,0,0,0
0.418035000,1,0,0,0
0.420008000,0,0,0,0
0.420031000,0,1,0,0
0.430011000,0,0,0,0
0.430037000,0,0,1,0
0.438058000,0,0,0,0
0.438074000,1,0,0,0
0.440047000,0,0,0,0
0.440074000,0,0,1,0
0.444016000,0,0,0,0
0.458006000,1,0,0,0
0.459987000,0,0,0,0
0.460010000,0,1,0,0
0.469989000,0,0,0,0
0.470018000,0,0,1,0
0.478037000,0,0,0,0
0.478053000,1,0,0,0
0.480026000,0,0,0,0
0.480052000,0,0,1,0
0.498076000,0,0,0,0
0.498092000,1,0,0,0
0.500065000,0,0,0,0
0.500088000,0,1,0,0
0.510068000,0,0,0,0
0.510094000,0,0,1,0
0.514070000,0,0,0,0
0.518022000,1,0,0,0
0.520005000,0,0,0,0
0.520033000,0,0,1,0
0.538054000,0,0,0,0
0.538071000,1,0,0,0
0.540043000,0,0,0,0
0.540067000,0,1,0,0
0.550047000,0,0,0,0
0.550073000,0,0,1,0
0.558094000,0,0,0,0
0.558110000,1,0,0,0
0.560083000,0,0,0,0
0.560109000,0,0,1,0
0.564051000,0,0,0,0
0.578041000,1,0,0,0
0.580022000,0,0,0,0
0.580046000,0,1,0,0
0.590025000,0,0,0,0
0.590053000,0,0,1,0
0.598072000,0,0,0,0
0.598089000,1,0,0,0
0.600061000,0,0,0,0
0.600088000,0,0,1,0
0.618111000,0,0,0,0
0.618128000,1,0,0,0
0.620101000,0,0,0,0
0.620124000,0,1,0,0
0.630104000,0,0,0,0
0.630130000,0,0,1,0
0.634072000,0,0,0,0
0.638061000,1,0,0,0
0.640040000,0,0,0,0
0.640068000,0,0,1,0
0.658090000,0,0,0,0
0.658106000,1,0,0,0
0.660079000,0,0,0,0
0.660103000,0,1,0,0
0.670082000,0,0,0,0
0.670109000,0,0,1,0
0.678129000,0,0,0,0
0.678146000,1,0,0,0
0.680118000,0,0,0,0
0.680145000,0,0,1,0
0.684087000,0,0,0,0
0.698077000,1,0,0,0
0.700058000,0,0,0,0
0.700081000,0,1,0,0
0.710061000,0,0,0,0
0.710089000,0,0,1,0
0.718108000,0,0,0,0
0.718124000,1,0,0,0
0.720097000,0,0,0,0
0.720123000,0,0,1,0
0.738147000,0,0,0,0
0.738163000,1,0,0,0
0.740136000,0,0,0,0
0.740160000,0,1,0,0
0.750139000,0,0,0,0
0.750166000,0,0,1,0
0.754141000,0,0,0,0
0.758094000,1,0,0,0
0.760076000,0,0,0,0
0.760104000,0,0,1,0
0.778126000,0,0,0,0
0.778142000,1,0,0,0
0.780115000,0,0,0,0
0.780138000,0,1,0,0
0.790118000,0,0,0,0
0.790144000,0,0,1,0
0.798165000,0,0,0,0
0.798181000,1,0,0,0
0.800154000,0,0,0,0
0.800181000,0,0,1,0
0.804123000,0,0,0,0
0.818113000,1,0,0,0
0.820093000,0,0,0,0
0.820117000,0,1,0,0
0.830096000,0,0,0,0
0.830125000,0,0,1,0
0.838144000,0,0,0,0
0.838160000,1,0,0,0
0.840133000,0,0,0,0
0.840159000,0,0,1,0
0.858183000,0,0,0,0
0.858199000,1,0,0,0
0.860172000,0,0,0,0
0.860195000,0,1,0,0
0.870175000,0,0,0,0
0.870201000,0,0,1,0
0.874143000,0,0,0,0
0.878132000,1,0,0,0
0.880111000,0,0,0,0
0.880140000,0,0,1,0
0.898161000,0,0,0,0
0.898178000,1,0,0,0
0.900150000,0,0,0,0
0.900174000,0,1,0,0
0.910154000,0,0,0,0
0.910180000,0,0,1,0
0.918201000,0,0,0,0
0.918217000,1,0,0,0
0.920190000,0,0,0,0
0.920216000,0,0,1,0
0.924158000,0,0,0,0
0.938148000,1,0,0,0
0.940129000,0,0,0,0
0.940153000,0,1,0,0
0.950132000,0,0,0,0
0.950160000,0,0,1,0
0.958179000,0,0,0,0
0.958195000,1,0,0,0
0.960168000,0,0,0,0
0.960195000,0,0,1,0
0.978218000,0,0,0,0
0.978235000,1,0,0,0
0.980207000,0,0,0,0
0.980231000,0,1,0,0
0.990211000,0,0,0,0
0.990237000,0,0,1,0
0.994213000,0,0,0,0
0.998165000,1,0,0,0
1.000147000,0,0,0,0
1.000175000,0,0,1,0
1.018197000,0,0,0,0
1.018213000,1,0,0,0
1.020186000,0,0,0,0
1.020210000,0,1,0,0
1.030189000,0,0,0,0
1.030216000,0,0,1,0
1.038236000,0,0,0,0
1.038253000,1,0,0,0
1.040225000,0,0,0,0
1.040252000,0,0,1,0
1.044194000,0,0,0,0
1.058184000,1,0,0,0
1.060165000,0,0,0,0
1.060188000,0,1,0,0
1.070168000,0,0,0,0
1.070196000,0,0,1,0
1.078215000,0,0,0,0
1.078231000,1,0,0,0
1.080204000,0,0,0,0
1.080230000,0,0,1,0
1.098254000,0,0,0,0
1.098270000,1,0,0,0
1.100243000,0,0,0,0
1.100267000,0,1,0,0
1.110246000,0,0,0,0
1.110273000,0,0,1,0
1.114214000,0,0,0,0
1.118203000,1,0,0,0
1.120183000,0,0,0,0
1.120211000,0,0,1,0
1.138233000,0,0,0,0
1.138249000,1,0,0,0
1.140222000,0,0,0,0
1.140245000,0,1,0,0
1.150225000,0,0,0,0
1.150251000,0,0,1,0
1.158272000,0,0,0,0
1.158288000,1,0,0,0
1.160261000,0,0,0,0
1.160287000,0,0,1,0
1.164230000,0,0,0,0
1.178220000,1,0,0,0
1.180200000,0,0,0,0
1.180224000,0,1,0,0
1.190203000,0,0,0,0
1.190231000,0,0,1,0
1.198250000,0,0,0,0
1.198267000,1,0,0,0
1.200240000,0,0,0,0
1.200266000,0,0,1,0
1.218290000,0,0,0,0
1.218306000,1,0,0,0
1.220279000,0,0,0,0
1.220302000,0,1,0,0
1.230282000,0,0,0,0
1.230308000,0,0,1,0
1.234284000,0,0,0,0
1.238236000,1,0,0,0
1.240218000,0,0,0,0
1.240247000,0,0,1,0
1.258268000,0,0,0,0
1.258285000,1,0,0,0
1.260257000,0,0,0,0
1.260281000,0,1,0,0
1.270261000,0,0,0,0
1.270287000,0,0,1,0
1.278308000,0,0,0,0
1.278324000,1,0,0,0
1.280297000,0,0,0,0
1.280323000,0,0,1,0
1.284265000,0,0,0,0
1.298255000,1,0,0,0
1.300236000,0,0,0,0
1.300260000,0,1,0,0
1.310239000,0,0,0,0
1.310267000,0,0,1,0
1.318286000,0,0,0,0
1.318302000,1,0,0,0
1.320275000,0,0,0,0
1.320302000,0,0,1,0
1.338325000,0,0,0,0
1.338342000,1,0,0,0
1.340314000,0,0,0,0
1.340338000,0,1,0,0
1.350318000,0,0,0,0
1.350344000,0,0,1,0
1.354286000,0,0,0,0
1.358275000,1,0,0,0
1.360254000,0,0,0,0
1.360282000,0,0,1,0
1.378304000,0,0,0,0
1.378320000,1,0,0,0
1.380293000,0,0,0,0
1.380316000,0,1,0,0
1.390296000,0,0,0,0
1.390323000,0,0,1,0
1.398343000,0,0,0,0
1.398360000,1,0,0,0
1.400332000,0,0,0,0
1.400359000,0,0,1,0
1.404301000,0,0,0,0
1.418291000,1,0,0,0
1.420272000,0,0,0,0
1.420295000,0,1,0,0
1.430275000,0,0,0,0
1.430303000,0,0,1,0
1.438322000,0,0,0,0
1.438338000,1,0,0,0
1.440311000,0,0,0,0
1.440337000,0,0,1,0
1.458361000,0,0,0,0
1.458377000,1,0,0,0
1.460350000,0,0,0,0
1.460374000,0,1,0,0
1.470353000,0,0,0,0
1.470380000,0,0,1,0
1.474355000,0,0,0,0
1.478308000,1,0,0,0
1.480290000,0,0,0,0
1.480318000,0,0,1,0
1.498340000,0,0,0,0
1.498356000,1,0,0,0
1.500329000,0,0,0,0
1.500352000,0,1,0,0
1.510332000,0,0,0,0
1.510358000,0,0,1,0
1.518379000,0,0,0,0
1.518395000,1,0,0,0
1.520368000,0,0,0,0
1.520394000,0,0,1,0
1.524337000,0,0,0,0
1.538326000,1,0,0,0
1.540307000,0,0,0,0
1.540331000,0,1,0,0
1.550310000,0,0,0,0
1.550338000,0,0,1,0
1.558357000,0,0,0,0
1.558374000,1,0,0,0
1.560346000,0,0,0,0
1.560373000,0,0,1,0
1.578397000,0,0,0,0
1.578413000,1,0,0,0
1.580386000,0,0,0,0
1.580409000,0,1,0,0
1.590389000,0,0,0,0
1.590415000,0,0,1,0
1.594357000,0,0,0,0
1.598346000,1,0,0,0
1.600325000,0,0,0,0
1.600354000,0,0,1,0
1.618375000,0,0,0,0
1.618391000,1,0,0,0
1.620364000,0,0,0,0
1.620388000,0,1,0,0
1.630368000,0,0,0,0
1.630394000,0,0,1,0
1.638414000,0,0,0,0
1.638431000,1,0,0,0
1.640404000,0,0,0,0
1.640430000,0,0,1,0
1.644372000,0,0,0,0
1.658362000,1,0,0,0
1.660343000,0,0,0,0
1.660366000,0,1,0,0
1.670346000,0,0,0,0
1.670374000,0,0,1,0
1.678393000,0,0,0,0
1.678409000,1,0,0,0
1.680382000,0,0,0,0
1.680408000,0,0,1,0
1.698432000,0,0,0,0
1.698449000,1,0,0,0
1.700421000,0,0,0,0
1.700445000,0,1,0,0
1.710425000,0,0,0,0
1.710451000,0,0,1,0
1.714427000,0,0,0,0
1.718379000,1,0,0,0
1.720361000,0,0,0,0
1.720389000,0,0,1,0
1.738411000,0,0,0,0
1.738427000,1,0,0,0
1.740400000,0,0,0,0
1.740423000,0,1,0,0
1.750403000,0,0,0,0
1.750430000,0,0,1,0
1.758450000,0,0,0,0
1.758466000,1,0,0,0
1.760439000,0,0,0,0
1.760466000,0,0,1,0
1.764408000,0,0,0,0
1.778398000,1,0,0,0
1.780379000,0,0,0,0
1.780402000,0,1,0,0
1.790382000,0,0,0,0
1.790410000,0,0,1,0
1.798429000,0,0,0,0
1.798445000,1,0,0,0
1.800418000,0,0,0,0
1.800444000,0,0,1,0
1.818468000,0,0,0,0
1.818484000,1,0,0,0
1.820457000,0,0,0,0
1.820480000,0,1,0,0
1.830460000,0,0,0,0
1.830487000,0,0,1,0
1.834428000,0,0,0,0
1.838417000,1,0,0,0
1.840397000,0,0,0,0
1.840425000,0,0,1,0
1.858446000,0,0,0,0
1.858463000,1,0,0,0
1.860436000,0,0,0,0
1.860459000,0,1,0,0
1.870439000,0,0,0,0
1.870465000,0,0,1,0
1.878486000,0,0,0,0
1.878502000,1,0,0,0
1.880475000,0,0,0,0
1.880501000,0,0,1,0
1.884443000,0,0,0,0
1.898433000,1,0,0,0
1.900414000,0,0,0,0
1.900438000,0,1,0,0
1.910417000,0,0,0,0
1.910445000,0,0,1,0
1.918464000,0,0,0,0
1.918481000,1,0,0,0
1.920453000,0,0,0,0
1.920480000,0,0,1,0
1.938504000,0,0,0,0
1.938520000,1,0,0,0
1.940493000,0,0,0,0
1.940516000,0,1,0,0
1.950496000,0,0,0,0
1.950522000,0,0,1,0
1.954498000,0,0,0,0
1.958450000,1,0,0,0
1.960432000,0,0,0,0
1.960461000,0,0,1,0
1.978482000,0,0,0,0
1.978498000,1,0,0,0
1.980471000,0,0,0,0
1.980495000,0,1,0,0
1.990474000,0,0,0,0
1.990501000,0,0,1,0
1.998521000,0,0,0,0
1.998538000,1,0,0,0
2.000511000,0,0,0,0
2.000537000,0,0,1,0
2.004479000,0,0,0,0
2.018469000,1,0,0,0
2.020450000,0,0,0,0
2.020473000,0,1,0,0
2.030453000,0,0,0,0
2.030481000,0,0,1,0
2.038500000,0,0,0,0
2.038516000,1,0,0,0
2.040489000,0,0,0,0
2.040515000,0,0,1,0
2.058539000,0,0,0,0
2.058555000,1,0,0,0
2.060528000,0,0,0,0
2.060552000,0,1,0,0
2.070532000,0,0,0,0
2.070558000,0,0,1,0
2.074499000,0,0,0,0
2.078488000,1,0,0,0
2.080468000,0,0,0,0
2.080496000,0,0,1,0
2.098518000,0,0,0,0
2.098534000,1,0,0,0
2.100507000,0,0,0,0
2.100530000,0,1,0,0
2.110510000,0,0,0,0
2.110536000,0,0,1,0
2.118557000,0,0,0,0
2.118573000,1,0,0,0
2.120546000,0,0,0,0
2.120573000,0,0,1,0
2.124515000,0,0,0,0
2.138505000,1,0,0,0
2.140486000,0,0,0,0
2.140509000,0,1,0,0
2.150488000,0,0,0,0
2.150517000,0,0,1,0
2.158536000,0,0,0,0
2.158552000,1,0,0,0
2.160525000,0,0,0,0
2.160551000,0,0,1,0
2.178575000,0,0,0,0
2.178591000,1,0,0,0
2.180564000,0,0,0,0
2.180587000,0,1,0,0
2.190567000,0,0,0,0
2.190593000,0,0,1,0
2.194569000,0,0,0,0
2.198521000,1,0,0,0
2.200504000,0,0,0,0
2.200532000,0,0,1,0
2.218553000,0,0,0,0
2.218570000,1,0,0,0
2.220542000,0,0,0,0
2.220566000,0,1,0,0
2.230546000,0,0,0,0
2.230572000,0,0,1,0
2.238593000,0,0,0,0
2.238609000,1,0,0,0
2.240582000,0,0,0,0
2.240608000,0,0,1,0
2.244550000,0,0,0,0
2.258540000,1,0,0,0
2.260521000,0,0,0,0
2.260545000,0,1,0,0
2.270524000,0,0,0,0
2.270552000,0,0,1,0
2.278571000,0,0,0,0
2.278588000,1,0,0,0
2.280560000,0,0,0,0
2.280587000,0,0,1,0
2.298610000,0,0,0,0
2.298627000,1,0,0,0
2.300600000,0,0,0,0
2.300623000,0,1,0,0
2.310603000,0,0,0,0
2.310629000,0,0,1,0
2.314571000,0,0,0,0
2.318560000,1,0,0,0
2.320539000,0,0,0,0
2.320567000,0,0,1,0
2.338589000,0,0,0,0
2.338605000,1,0,0,0
2.340578000,0,0,0,0
2.340602000,0,1,0,0
2.350581000,0,0,0,0
2.350608000,0,0,1,0
2.358628000,0,0,0,0
2.358645000,1,0,0,0
2.360617000,0,0,0,0
2.360644000,0,0,1,0
2.364586000,0,0,0,0
2.378576000,1,0,0,0
2.380557000,0,0,0,0
2.380580000,0,1,0,0
2.390560000,0,0,0,0
2.390588000,0,0,1,0
2.398607000,0,0,0,0
2.398623000,1,0,0,0
2.400596000,0,0,0,0
2.400622000,0,0,1,0
2.418646000,0,0,0,0
2.418662000,1,0,0,0
2.420635000,0,0,0,0
2.420659000,0,1,0,0
2.430638000,0,0,0,0
2.430665000,0,0,1,0
2.434640000,0,0,0,0
2.438593000,1,0,0,0
2.440575000,0,0,0,0
2.440603000,0,0,1,0
2.458625000,0,0,0,0
2.458641000,1,0,0,0
2.460614000,0,0,0,0
2.460637000,0,1,0,0
2.470617000,0,0,0,0
2.470643000,0,0,1,0
2.478664000,0,0,0,0
2.478680000,1,0,0,0
2.480653000,0,0,0,0
2.480679000,0,0,1,0
2.484622000,0,0,0,0
2.498612000,1,0,0,0
2.500592000,0,0,0,0
2.500616000,0,1,0,0
2.510595000,0,0,0,0
2.510624000,0,0,1,0
2.518643000,0,0,0,0
2.518659000,1,0,0,0
2.520632000,0,0,0,0
2.520658000,0,0,1,0
2.538682000,0,0,0,0
2.538698000,1,0,0,0
2.540671000,0,0,0,0
2.540694000,0,1,0,0
2.550674000,0,0,0,0
2.550700000,0,0,1,0
2.554642000,0,0,0,0
2.558631000,1,0,0,0
2.560610000,0,0,0,0
2.560639000,0,0,1,0
2.578660000,0,0,0,0
2.578677000,1,0,0,0
2.580649000,0,0,0,0
2.580673000,0,1,0,0
2.590653000,0,0,0,0
2.590679000,0,0,1,0
2.598700000,0,0,0,0
2.598716000,1,0,0,0
2.600689000,0,0,0,0
2.600715000,0,0,1,0
2.604657000,0,0,0,0
2.618647000,1,0,0,0
2.620628000,0,0,0,0
2.620652000,0,1,0,0
2.630631000,0,0,0,0
2.630659000,0,0,1,0
2.638678000,0,0,0,0
2.638694000,1,0,0,0
2.640667000,0,0,0,0
2.640694000,0,0,1,0
2.658717000,0,0,0,0
2.658734000,1,0,0,0
2.660706000,0,0,0,0
2.660730000,0,1,0,0
2.670710000,0,0,0,0
2.670736000,0,0,1,0
2.674712000,0,0,0,0
2.678664000,1,0,0,0
2.680646000,0,0,0,0
2.680674000,0,0,1,0
2.698696000,0,0,0,0
2.698712000,1,0,0,0
2.700685000,0,0,0,0
2.700709000,0,1,0,0
2.710688000,0,0,0,0
2.710715000,0,0,1,0
2.718735000,0,0,0,0
2.718752000,1,0,0,0
2.720724000,0,0,0,0
2.720751000,0,0,1,0
2.724693000,0,0,0,0
2.738683000,1,0,0,0
2.740664000,0,0,0,0
2.740687000,0,1,0,0
2.750667000,0,0,0,0
2.750695000,0,0,1,0
2.758714000,0,0,0,0
2.758730000,1,0,0,0
2.760703000,0,0,0,0
2.760729000,0,0,1,0
2.778753000,0,0,0,0
2.778769000,1,0,0,0
2.780742000,0,0,0,0
2.780766000,0,1,0,0
2.790745000,0,0,0,0
2.790772000,0,0,1,0
2.794713000,0,0,0,0
2.798702000,1,0,0,0
2.800682000,0,0,0,0
2.800710000,0,0,1,0
2.818732000,0,0,0,0
2.818748000,1,0,0,0
2.820721000,0,0,0,0
2.820744000,0,1,0,0
2.830724000,0,0,0,0
2.830750000,0,0,1,0
2.838771000,0,0,0,0
2.838787000,1,0,0,0
2.840760000,0,0,0,0
2.840786000,0,0,1,0
2.844728000,0,0,0,0
2.858718000,1,0,0,0
2.860699000,0,0,0,0
2.860723000,0,1,0,0
2.870702000,0,0,0,0
2.870730000,0,0,1,0
2.878749000,0,0,0,0
2.878766000,1,0,0,0
2.880738000,0,0,0,0
2.880765000,0,0,1,0
2.898789000,0,0,0,0
2.898805000,1,0,0,0
2.900778000,0,0,0,0
2.900801000,0,1,0,0
2.910781000,0,0,0,0
2.910807000,0,0,1,0
2.914783000,0,0,0,0
2.918735000,1,0,0,0
2.920717000,0,0,0,0
2.920746000,0,0,1,0
2.938767000,0,0,0,0
2.938784000,1,0,0,0
2.940756000,0,0,0,0
2.940780000,0,1,0,0
2.950760000,0,0,0,0
2.950786000,0,0,1,0
2.958807000,0,0,0,0
2.958823000,1,0,0,0
2.960796000,0,0,0,0
2.960822000,0,0,1,0
2.964764000,0,0,0,0
2.978754000,1,0,0,0
2.980735000,0,0,0,0
2.980759000,0,1,0,0
2.990738000,0,0,0,0
2.990766000,0,0,1,0
2.998785000,0,0,0,0
2.998801000,1,0,0,0
3.000774000,0,0,0,0
3.000801000,0,0,1,0
3.018824000,0,0,0,0
3.018841000,1,0,0,0
3.020813000,0,0,0,0
3.020837000,0,1,0,0
3.030817000,0,0,0,0
3.030843000,0,0,1,0
3.034784000,0,0,0,0
3.038774000,1,0,0,0
3.040753000,0,0,0,0
3.040781000,0,0,1,0
3.058803000,0,0,0,0
3.058819000,1,0,0,0
3.060792000,0,0,0,0
3.060815000,0,1,0,0
3.070795000,0,0,0,0
3.070822000,0,0,1,0
3.078842000,0,0,0,0
3.078858000,1,0,0,0
3.080831000,0,0,0,0
3.080858000,0,0,1,0
3.084800000,0,0,0,0
3.098790000,1,0,0,0
3.100771000,0,0,0,0
3.100794000,0,1,0,0
3.110774000,0,0,0,0
3.110802000,0,0,1,0
3.118821000,0,0,0,0
3.118837000,1,0,0,0
3.120810000,0,0,0,0
3.120836000,0,0,1,0
3.138860000,0,0,0,0
3.138876000,1,0,0,0
3.140849000,0,0,0,0
3.140873000,0,1,0,0
3.150852000,0,0,0,0
3.150878000,0,0,1,0
3.154854000,0,0,0,0
3.158807000,1,0,0,0
3.160789000,0,0,0,0
3.160817000,0,0,1,0
3.178838000,0,0,0,0
3.178855000,1,0,0,0
3.180828000,0,0,0,0
3.180851000,0,1,0,0
3.190831000,0,0,0,0
3.190857000,0,0,1,0
3.198878000,0,0,0,0
3.198894000,1,0,0,0
3.200867000,0,0,0,0
3.200893000,0,0,1,0
3.204835000,0,0,0,0
3.218825000,1,0,0,0
3.220806000,0,0,0,0
3.220830000,0,1,0,0
3.230809000,0,0,0,0
3.230837000,0,0,1,0
3.238856000,0,0,0,0
3.238873000,1,0,0,0
3.240845000,0,0,0,0
3.240872000,0,0,1,0
3.258896000,0,0,0,0
3.258912000,1,0,0,0
3.260885000,0,0,0,0
3.260908000,0,1,0,0
3.270888000,0,0,0,0
3.270914000,0,0,1,0
3.274856000,0,0,0,0
3.278845000,1,0,0,0
3.280824000,0,0,0,0
3.280852000,0,0,1,0
3.298874000,0,0,0,0
3.298890000,1,0,0,0
3.300863000,0,0,0,0
3.300887000,0,1,0,0
3.310866000,0,0,0,0
3.310893000,0,0,1,0
3.318913000,0,0,0,0
3.318930000,1,0,0,0
3.320903000,0,0,0,0
3.320929000,0,0,1,0
3.324871000,0,0,0,0
3.338861000,1,0,0,0
3.340842000,0,0,0,0
3.340865000,0,1,0,0
3.350845000,0,0,0,0
3.350873000,0,0,1,0
3.358892000,0,0,0,0
3.358908000,1,0,0,0
3.360881000,0,0,0,0
3.360907000,0,0,1,0
3.378931000,0,0,0,0
3.378948000,1,0,0,0
3.380920000,0,0,0,0
3.380944000,0,1,0,0
3.390924000,0,0,0,0
3.390950000,0,0,1,0
3.394926000,0,0,0,0
3.398878000,1,0,0,0
3.400860000,0,0,0,0
3.400888000,0,0,1,0
3.418910000,0,0,0,0
3.418926000,1,0,0,0
3.420899000,0,0,0,0
3.420922000,0,1,0,0
3.430902000,0,0,0,0
3.430929000,0,0,1,0
3.438949000,0,0,0,0
3.438965000,1,0,0,0
3.440938000,0,0,0,0
3.440965000,0,0,1,0
3.444907000,0,0,0,0
3.458897000,1,0,0,0
3.460878000,0,0,0,0
3.460901000,0,1,0,0
3.470880000,0,0,0,0
3.470909000,0,0,1,0
3.478928000,0,0,0,0
3.478944000,1,0,0,0
3.480917000,0,0,0,0
3.480943000,0,0,1,0
3.498967000,0,0,0,0
3.498983000,1,0,0,0
3.500956000,0,0,0,0
3.500979000,0,1,0,0
3.510959000,0,0,0,0
3.510985000,0,0,1,0
3.514927000,0,0,0,0
3.518916000,1,0,0,0
3.520896000,0,0,0,0
3.520924000,0,0,1,0
3.538945000,0,0,0,0
3.538962000,1,0,0,0
3.540934000,0,0,0,0
3.540958000,0,1,0,0
3.550938000,0,0,0,0
3.550964000,0,0,1,0
3.558985000,0,0,0,0
3.559001000,1,0,0,0
3.560974000,0,0,0,0
3.561000000,0,0,1,0
3.564942000,0,0,0,0
3.578932000,1,0,0,0
3.580913000,0,0,0,0
3.580937000,0,1,0,0
3.590916000,0,0,0,0
3.590944000,0,0,1,0
3.598963000,0,0,0,0
3.598980000,1,0,0,0
3.600952000,0,0,0,0
3.600979000,0,0,1,0
3.619002000,0,0,0,0
3.619019000,1,0,0,0
3.620992000,0,0,0,0
3.621015000,0,1,0,0
3.630995000,0,0,0,0
3.631021000,0,0,1,0
3.634997000,0,0,0,0
3.638949000,1,0,0,0
3.640931000,0,0,0,0
3.640959000,0,0,1,0
3.658981000,0,0,0,0
3.658997000,1,0,0,0
3.660970000,0,0,0,0
3.660994000,0,1,0,0
3.670973000,0,0,0,0
3.671000000,0,0,1,0
3.679020000,0,0,0,0
3.679037000,1,0,0,0
3.681009000,0,0,0,0
3.681036000,0,0,1,0
3.684978000,0,0,0,0
3.698968000,1,0,0,0
3.700949000,0,0,0,0
3.700972000,0,1,0,0
3.710952000,0,0,0,0
3.710980000,0,0,1,0
3.718999000,0,0,0,0
3.719015000,1,0,0,0
3.720988000,0,0,0,0
3.721014000,0,0,1,0
3.739038000,0,0,0,0
3.739054000,1,0,0,0
3.741027000,0,0,0,0
3.741051000,0,1,0,0
3.751030000,0,0,0,0
3.751057000,0,0,1,0
3.754998000,0,0,0,0
3.758987000,1,0,0,0
3.760967000,0,0,0,0
3.760995000,0,0,1,0
3.779017000,0,0,0,0
3.779033000,1,0,0,0
3.781006000,0,0,0,0
3.781029000,0,1,0,0
3.791009000,0,0,0,0
3.791035000,0,0,1,0
3.799056000,0,0,0,0
3.799072000,1,0,0,0
3.801045000,0,0,0,0
3.801071000,0,0,1,0
3.805014000,0,0,0,0
3.819004000,1,0,0,0
3.820984000,0,0,0,0
3.821008000,0,1,0,0
3.830987000,0,0,0,0
3.831016000,0,0,1,0
3.839035000,0,0,0,0
3.839051000,1,0,0,0
3.841024000,0,0,0,0
3.841050000,0,0,1,0
3.859074000,0,0,0,0
3.859090000,1,0,0,0
3.861063000,0,0,0,0
3.861086000,0,1,0,0
3.871066000,0,0,0,0
3.871092000,0,0,1,0
3.875068000,0,0,0,0
3.879020000,1,0,0,0
3.881003000,0,0,0,0
3.881031000,0,0,1,0
3.899052000,0,0,0,0
3.899069000,1,0,0,0
3.901041000,0,0,0,0
3.901065000,0,1,0,0
3.911045000,0,0,0,0
3.911071000,0,0,1,0
3.919092000,0,0,0,0
3.919108000,1,0,0,0
3.921081000,0,0,0,0
3.921107000,0,0,1,0
3.925049000,0,0,0,0
3.939039000,1,0,0,0
3.941020000,0,0,0,0
3.941044000,0,1,0,0
3.951023000,0,0,0,0
3.951051000,0,0,1,0
3.959070000,0,0,0,0
3.959086000,1,0,0,0
3.961059000,0,0,0,0
3.961086000,0,0,1,0
3.979109000,0,0,0,0
3.979126000,1,0,0,0
3.981098000,0,0,0,0
3.981122000,0,1,0,0
