Time [s],Channel 3,Channel 4,Channel 5
0.621542000,0,0,0
0.621564000,1,0,0
0.631545000,0,0,0
0.631568000,0,1,0
0.641548000,0,0,0
0.641575000,0,0,1
0.651596000,0,0,0
0.651613000,0,0,1
0.656553000,0,0,0
0.656577000,1,0,0
0.666555000,0,0,0
0.666578000,0,1,0
0.676558000,0,0,0
0.676580000,1,0,0
0.686560000,0,0,0
0.686583000,1,0,0
0.696564000,0,0,0
0.696586000,0,1,0
0.706567000,0,0,0
0.706593000,0,0,1
0.716615000,0,0,0
0.716631000,0,0,1
0.721571000,0,0,0
0.721596000,1,0,0
0.731574000,0,0,0
0.731597000,0,1,0
0.741577000,0,0,0
0.741599000,1,0,0
0.751579000,0,0,0
0.751601000,1,0,0
0.761583000,0,0,0
0.761605000,0,1,0
0.771585000,0,0,0
0.771612000,0,0,1
0.781633000,0,0,0
0.781650000,0,0,1
0.786590000,0,0,0
0.786614000,1,0,0
0.796593000,0,0,0
0.796615000,0,1,0
0.806595000,0,0,0
0.806618000,1,0,0
0.816598000,0,0,0
0.816620000,1,0,0
0.826601000,0,0,0
0.826624000,0,1,0
0.836604000,0,0,0
0.836631000,0,0,1
0.846652000,0,0,0
0.846669000,0,0,1
0.851609000,0,0,0
0.851633000,1,0,0
0.861611000,0,0,0
0.861634000,0,1,0
0.871614000,0,0,0
0.871636000,1,0,0
0.881616000,0,0,0
0.881639000,1,0,0
0.891620000,0,0,0
0.891642000,0,1,0
0.901622000,0,0,0
0.901649000,0,0,1
0.911671000,0,0,0
0.911687000,0,0,1
0.916627000,0,0,0
0.916651000,1,0,0
0.926630000,0,0,0
0.926652000,0,1,0
0.936632000,0,0,0
0.936655000,1,0,0
0.946635000,0,0,0
0.946657000,1,0,0
0.956638000,0,0,0
0.956661000,0,1,0
0.966641000,0,0,0
0.966668000,0,0,1
0.976689000,0,0,0
0.976706000,0,0,1
0.981646000,0,0,0
0.981670000,1,0,0
0.991649000,0,0,0
0.991671000,0,1,0
1.001651000,0,0,0
1.001673000,1,0,0
1.011654000,0,0,0
1.011676000,1,0,0
1.021657000,0,0,0
1.021680000,0,1,0
1.031660000,0,0,0
1.031686000,0,0,1
1.041708000,0,0,0
1.041724000,0,0,1
1.046664000,0,0,0
1.046689000,1,0,0
1.056667000,0,0,0
1.056690000,0,1,0
1.066670000,0,0,0
1.066692000,1,0,0
1.076672000,0,0,0
1.076695000,1,0,0
1.086676000,0,0,0
1.086698000,0,1,0
1.096678000,0,0,0
1.096705000,0,0,1
1.106726000,0,0,0
1.106743000,0,0,1
1.111683000,0,0,0
1.111707000,1,0,0
1.121686000,0,0,0
1.121708000,0,1,0
1.131688000,0,0,0
1.131711000,1,0,0
1.141691000,0,0,0
1.141713000,1,0,0
1.151694000,0,0,0
1.151717000,0,1,0
1.161697000,0,0,0
1.161724000,0,0,1
1.171745000,0,0,0
1.171762000,0,0,1
1.176702000,0,0,0
1.176726000,1,0,0
1.186704000,0,0,0
1.186727000,0,1,0
1.196707000,0,0,0
1.196729000,1,0,0
1.206709000,0,0,0
1.206732000,1,0,0
1.216713000,0,0,0
1.216735000,0,1,0
1.226715000,0,0,0
1.226742000,0,0,1
1.236764000,0,0,0
1.236780000,0,0,1
1.241720000,0,0,0
1.241745000,1,0,0
1.251723000,0,0,0
1.251746000,0,1,0
1.261726000,0,0,0
1.261748000,1,0,0
1.271728000,0,0,0
1.271750000,1,0,0
1.281732000,0,0,0
1.281754000,0,1,0
1.291734000,0,0,0
1.291761000,0,0,1
1.301782000,0,0,0
1.301799000,0,0,1
1.306739000,0,0,0
1.306763000,1,0,0
1.316742000,0,0,0
1.316764000,0,1,0
1.326744000,0,0,0
1.326767000,1,0,0
1.336747000,0,0,0
1.336769000,1,0,0
1.346750000,0,0,0
1.346773000,0,1,0
1.356753000,0,0,0
1.356779000,0,0,1
1.366801000,0,0,0
1.366818000,0,0,1
1.371757000,0,0,0
1.371782000,1,0,0
1.381760000,0,0,0
1.381783000,0,1,0
1.391763000,0,0,0
1.391785000,1,0,0
1.401765000,0,0,0
1.401788000,1,0,0
1.411769000,0,0,0
1.411791000,0,1,0
1.421771000,0,0,0
1.421798000,0,0,1
1.431820000,0,0,0
1.431836000,0,0,1
1.436776000,0,0,0
1.436800000,1,0,0
1.446779000,0,0,0
1.446801000,0,1,0
1.456781000,0,0,0
1.456804000,1,0,0
1.466784000,0,0,0
1.466806000,1,0,0
1.476787000,0,0,0
1.476810000,0,1,0
1.486790000,0,0,0
1.486817000,0,0,1
1.496838000,0,0,0
1.496855000,0,0,1
1.501795000,0,0,0
1.501819000,1,0,0
1.511798000,0,0,0
1.511820000,0,1,0
1.521800000,0,0,0
1.521822000,1,0,0
1.531802000,0,0,0
1.531825000,1,0,0
1.541806000,0,0,0
1.541829000,0,1,0
1.551809000,0,0,0
1.551835000,0,0,1
1.561857000,0,0,0
1.561873000,0,0,1
1.566813000,0,0,0
1.566838000,1,0,0
1.576816000,0,0,0
1.576839000,0,1,0
1.586819000,0,0,0
1.586841000,1,0,0
1.596821000,0,0,0
1.596844000,1,0,0
1.606825000,0,0,0
1.606847000,0,1,0
1.616827000,0,0,0
1.616854000,0,0,1
1.626875000,0,0,0
1.626892000,0,0,1
1.631832000,0,0,0
1.631856000,1,0,0
1.641835000,0,0,0
1.641857000,0,1,0
1.651837000,0,0,0
1.651860000,1,0,0
1.661840000,0,0,0
1.661862000,1,0,0
1.671843000,0,0,0
1.671866000,0,1,0
1.681846000,0,0,0
1.681873000,0,0,1
1.691894000,0,0,0
1.691911000,0,0,1
1.696851000,0,0,0
1.696875000,1,0,0
1.706853000,0,0,0
1.706876000,0,1,0
1.716856000,0,0,0
1.716878000,1,0,0
1.726858000,0,0,0
1.726881000,1,0,0
1.736862000,0,0,0
1.736884000,0,1,0
1.746864000,0,0,0
1.746891000,0,0,1
1.756913000,0,0,0
1.756929000,0,0,1
1.761869000,0,0,0
1.761893000,1,0,0
1.771872000,0,0,0
1.771894000,0,1,0
1.781875000,0,0,0
1.781897000,1,0,0
1.791877000,0,0,0
1.791899000,1,0,0
1.801881000,0,0,0
1.801903000,0,1,0
1.811883000,0,0,0
1.811910000,0,0,1
1.821931000,0,0,0
1.821948000,0,0,1
1.826888000,0,0,0
1.826912000,1,0,0
1.836891000,0,0,0
1.836913000,0,1,0
1.846893000,0,0,0
1.846916000,1,0,0
1.856896000,0,0,0
1.856918000,1,0,0
1.866899000,0,0,0
1.866922000,0,1,0
1.876902000,0,0,0
1.876928000,0,0,1
1.886950000,0,0,0
1.886966000,0,0,1
1.891906000,0,0,0
1.891931000,1,0,0
1.901909000,0,0,0
1.901932000,0,1,0
1.911912000,0,0,0
1.911934000,1,0,0
1.921914000,0,0,0
1.921937000,1,0,0
1.931918000,0,0,0
1.931940000,0,1,0
1.941920000,0,0,0
1.941947000,0,0,1
1.951969000,0,0,0
1.951985000,0,0,1
1.956925000,0,0,0
1.956949000,1,0,0
1.966928000,0,0,0
1.966950000,0,1,0
1.976930000,0,0,0
1.976953000,1,0,0
1.986933000,0,0,0
1.986955000,1,0,0
1.996936000,0,0,0
1.996959000,0,1,0
2.006939000,0,0,0
2.006966000,0,0,1
2.016987000,0,0,0
2.017004000,0,0,1
2.021944000,0,0,0
2.021968000,1,0,0
2.031946000,0,0,0
2.031969000,0,1,0
2.041949000,0,0,0
2.041971000,1,0,0
2.051951000,0,0,0
2.051974000,1,0,0
2.061955000,0,0,0
2.061977000,0,1,0
2.071958000,0,0,0
2.071984000,0,0,1
2.082006000,0,0,0
2.082022000,0,0,1
2.086962000,0,0,0
2.086987000,1,0,0
2.096965000,0,0,0
2.096988000,0,1,0
2.106968000,0,0,0
2.106990000,1,0,0
2.116970000,0,0,0
2.116992000,1,0,0
2.126974000,0,0,0
2.126996000,0,1,0
2.136976000,0,0,0
2.137003000,0,0,1
2.147024000,0,0,0
2.147041000,0,0,1
2.151981000,0,0,0
2.152005000,1,0,0
2.161984000,0,0,0
2.162006000,0,1,0
2.171986000,0,0,0
2.172009000,1,0,0
2.181989000,0,0,0
2.182011000,1,0,0
2.191992000,0,0,0
2.192015000,0,1,0
2.201995000,0,0,0
2.202022000,0,0,1
2.212043000,0,0,0
2.212060000,0,0,1
2.217000000,0,0,0
2.217024000,1,0,0
2.227002000,0,0,0
2.227025000,0,1,0
2.237005000,0,0,0
2.237027000,1,0,0
2.247007000,0,0,0
2.247030000,1,0,0
2.257011000,0,0,0
2.257033000,0,1,0
2.267013000,0,0,0
2.267040000,0,0,1
2.277062000,0,0,0
2.277078000,0,0,1
2.282018000,0,0,0
2.282042000,1,0,0
2.292021000,0,0,0
2.292043000,0,1,0
2.302023000,0,0,0
2.302046000,1,0,0
2.312026000,0,0,0
2.312048000,1,0,0
2.322029000,0,0,0
2.322052000,0,1,0
2.332032000,0,0,0
2.332059000,0,0,1
2.342080000,0,0,0
2.342097000,0,0,1
2.347037000,0,0,0
2.347061000,1,0,0
2.357040000,0,0,0
2.357062000,0,1,0
2.367042000,0,0,0
2.367064000,1,0,0
2.377045000,0,0,0
2.377067000,1,0,0
2.387048000,0,0,0
2.387071000,0,1,0
2.397051000,0,0,0
2.397077000,0,0,1
2.407099000,0,0,0
2.407115000,0,0,1
2.412055000,0,0,0
2.412080000,1,0,0
2.422058000,0,0,0
2.422081000,0,1,0
2.432061000,0,0,0
2.432083000,1,0,0
2.442063000,0,0,0
2.442086000,1,0,0
2.452067000,0,0,0
2.452089000,0,1,0
2.462069000,0,0,0
2.462096000,0,0,1
2.472117000,0,0,0
2.472134000,0,0,1
2.477074000,0,0,0
2.477098000,1,0,0
2.487077000,0,0,0
2.487099000,0,1,0
2.497079000,0,0,0
2.497102000,1,0,0
2.507082000,0,0,0
2.507104000,1,0,0
2.517085000,0,0,0
2.517108000,0,1,0
2.527088000,0,0,0
2.527115000,0,0,1
2.537136000,0,0,0
2.537153000,0,0,1
2.542093000,0,0,0
2.542117000,1,0,0
2.552095000,0,0,0
2.552118000,0,1,0
2.562098000,0,0,0
2.562120000,1,0,0
2.572100000,0,0,0
2.572123000,1,0,0
2.582104000,0,0,0
2.582126000,0,1,0
2.592106000,0,0,0
2.592133000,0,0,1
2.602155000,0,0,0
2.602171000,0,0,1
2.607111000,0,0,0
2.607136000,1,0,0
2.617114000,0,0,0
2.617137000,0,1,0
2.627117000,0,0,0
2.627139000,1,0,0
2.637119000,0,0,0
2.637141000,1,0,0
2.647123000,0,0,0
2.647145000,0,1,0
2.657125000,0,0,0
2.657152000,0,0,1
2.667173000,0,0,0
2.667190000,0,0,1
2.672130000,0,0,0
2.672154000,1,0,0
2.682133000,0,0,0
2.682155000,0,1,0
2.692135000,0,0,0
2.692158000,1,0,0
2.702138000,0,0,0
2.702160000,1,0,0
2.712141000,0,0,0
2.712164000,0,1,0
2.722144000,0,0,0
2.722170000,0,0,1
2.732192000,0,0,0
2.732209000,0,0,1
2.737148000,0,0,0
2.737173000,1,0,0
2.747151000,0,0,0
2.747174000,0,1,0
2.757154000,0,0,0
2.757176000,1,0,0
2.767156000,0,0,0
2.767179000,1,0,0
2.777160000,0,0,0
2.777182000,0,1,0
2.787162000,0,0,0
2.787189000,0,0,1
2.797211000,0,0,0
2.797227000,0,0,1
2.802167000,0,0,0
2.802191000,1,0,0
2.812170000,0,0,0
2.812192000,0,1,0
2.822172000,0,0,0
2.822195000,1,0,0
2.832175000,0,0,0
2.832197000,1,0,0
2.842178000,0,0,0
2.842201000,0,1,0
2.852181000,0,0,0
2.852208000,0,0,1
2.862229000,0,0,0
2.862246000,0,0,1
2.867186000,0,0,0
2.867210000,1,0,0
2.877189000,0,0,0
2.877211000,0,1,0
2.887191000,0,0,0
2.887213000,1,0,0
2.897193000,0,0,0
2.897216000,1,0,0
2.907197000,0,0,0
2.907220000,0,1,0
2.917200000,0,0,0
2.917226000,0,0,1
2.927248000,0,0,0
2.927264000,0,0,1
2.932204000,0,0,0
2.932229000,1,0,0
2.942207000,0,0,0
2.942230000,0,1,0
2.952210000,0,0,0
2.952232000,1,0,0
2.962212000,0,0,0
2.962235000,1,0,0
2.972216000,0,0,0
2.972238000,0,1,0
2.982218000,0,0,0
2.982245000,0,0,1
2.992266000,0,0,0
2.992283000,0,0,1
2.997223000,0,0,0
2.997247000,1,0,0
3.007226000,0,0,0
3.007248000,0,1,0
3.017228000,0,0,0
3.017251000,1,0,0
3.027231000,0,0,0
3.027253000,1,0,0
3.037234000,0,0,0
3.037257000,0,1,0
3.047237000,0,0,0
3.047264000,0,0,1
3.057285000,0,0,0
3.057302000,0,0,1
3.062242000,0,0,0
3.062266000,1,0,0
3.072244000,0,0,0
3.072267000,0,1,0
3.082247000,0,0,0
3.082269000,1,0,0
3.092249000,0,0,0
3.092272000,1,0,0
3.102253000,0,0,0
3.102275000,0,1,0
3.112255000,0,0,0
3.112282000,0,0,1
3.122304000,0,0,0
3.122320000,0,0,1
3.127260000,0,0,0
3.127284000,1,0,0
3.137263000,0,0,0
3.137285000,0,1,0
3.147266000,0,0,0
3.147288000,1,0,0
3.157268000,0,0,0
3.157290000,1,0,0
3.167272000,0,0,0
3.167294000,0,1,0
3.177274000,0,0,0
3.177301000,0,0,1
3.187322000,0,0,0
3.187339000,0,0,1
3.192279000,0,0,0
3.192303000,1,0,0
3.202282000,0,0,0
3.202304000,0,1,0
3.212284000,0,0,0
3.212307000,1,0,0
3.222287000,0,0,0
3.222309000,1,0,0
3.232290000,0,0,0
3.232313000,0,1,0
3.242293000,0,0,0
3.242319000,0,0,1
3.252341000,0,0,0
3.252357000,0,0,1
3.257297000,0,0,0
3.257322000,1,0,0
3.267300000,0,0,0
3.267323000,0,1,0
3.277303000,0,0,0
3.277325000,1,0,0
3.287305000,0,0,0
3.287328000,1,0,0
3.297309000,0,0,0
3.297331000,0,1,0
3.307311000,0,0,0
3.307338000,0,0,1
3.317360000,0,0,0
3.317376000,0,0,1
3.322316000,0,0,0
3.322340000,1,0,0
3.332319000,0,0,0
3.332341000,0,1,0
3.342321000,0,0,0
3.342344000,1,0,0
3.352324000,0,0,0
3.352346000,1,0,0
3.362327000,0,0,0
3.362350000,0,1,0
3.372330000,0,0,0
3.372357000,0,0,1
3.382378000,0,0,0
3.382395000,0,0,1
3.387335000,0,0,0
3.387359000,1,0,0
3.397337000,0,0,0
3.397360000,0,1,0
3.407340000,0,0,0
3.407362000,1,0,0
3.417342000,0,0,0
3.417365000,1,0,0
3.427346000,0,0,0
3.427368000,0,1,0
3.437349000,0,0,0
3.437375000,0,0,1
3.447397000,0,0,0
3.447413000,0,0,1
3.452353000,0,0,0
3.452378000,1,0,0
3.462356000,0,0,0
3.462379000,0,1,0
3.472359000,0,0,0
3.472381000,1,0,0
3.482361000,0,0,0
3.482383000,1,0,0
3.492365000,0,0,0
3.492387000,0,1,0
3.502367000,0,0,0
3.502394000,0,0,1
3.512415000,0,0,0
3.512432000,0,0,1
3.517372000,0,0,0
3.517396000,1,0,0
3.527375000,0,0,0
3.527397000,0,1,0
3.537377000,0,0,0
3.537400000,1,0,0
3.547380000,0,0,0
3.547402000,1,0,0
3.557383000,0,0,0
3.557406000,0,1,0
3.567386000,0,0,0
3.567413000,0,0,1
3.577434000,0,0,0
3.577451000,0,0,1
3.582391000,0,0,0
3.582415000,1,0,0
3.592393000,0,0,0
3.592416000,0,1,0
3.602396000,0,0,0
3.602418000,1,0,0
3.612398000,0,0,0
3.612421000,1,0,0
3.622402000,0,0,0
3.622424000,0,1,0
3.632404000,0,0,0
3.632431000,0,0,1
3.642453000,0,0,0
3.642469000,0,0,1
3.647409000,0,0,0
3.647433000,1,0,0
3.657412000,0,0,0
3.657434000,0,1,0
3.667414000,0,0,0
3.667437000,1,0,0
3.677417000,0,0,0
3.677439000,1,0,0
3.687420000,0,0,0
3.687443000,0,1,0
3.697423000,0,0,0
3.697450000,0,0,1
3.707471000,0,0,0
3.707488000,0,0,1
3.712428000,0,0,0
3.712452000,1,0,0
3.722431000,0,0,0
3.722453000,0,1,0
3.732433000,0,0,0
3.732455000,1,0,0
3.742436000,0,0,0
3.742458000,1,0,0
3.752439000,0,0,0
3.752462000,0,1,0
3.762442000,0,0,0
3.762468000,0,0,1
3.772490000,0,0,0
3.772506000,0,0,1
3.777446000,0,0,0
3.777471000,1,0,0
3.787449000,0,0,0
3.787472000,0,1,0
3.797452000,0,0,0
3.797474000,1,0,0
3.807454000,0,0,0
3.807477000,1,0,0
3.817458000,0,0,0
3.817480000,0,1,0
3.827460000,0,0,0
3.827487000,0,0,1
3.837508000,0,0,0
3.837525000,0,0,1
3.842465000,0,0,0
3.842489000,1,0,0
3.852468000,0,0,0
3.852490000,0,1,0
3.862470000,0,0,0
3.862493000,1,0,0
3.872473000,0,0,0
3.872495000,1,0,0
3.882476000,0,0,0
3.882499000,0,1,0
3.892479000,0,0,0
3.892506000,0,0,1
3.902527000,0,0,0
3.902544000,0,0,1
3.907484000,0,0,0
3.907508000,1,0,0
3.917486000,0,0,0
3.917509000,0,1,0
3.927489000,0,0,0
3.927511000,1,0,0
3.937491000,0,0,0
3.937514000,1,0,0
3.947495000,0,0,0
3.947517000,0,1,0
3.957497000,0,0,0
3.957524000,0,0,1
3.967546000,0,0,0
3.967562000,0,0,1
3.972502000,0,0,0
3.972526000,1,0,0
3.982505000,0,0,0
3.982527000,0,1,0
3.992508000,0,0,0
3.992530000,1,0,0
4.002510000,0,0,0
4.002532000,1,0,0
4.012514000,0,0,0
4.012536000,0,1,0
4.022516000,0,0,0
4.022543000,0,0,1
4.032564000,0,0,0
4.032581000,0,0,1
4.037521000,0,0,0
4.037545000,1,0,0
4.047524000,0,0,0
4.047546000,0,1,0
4.057526000,0,0,0
4.057549000,1,0,0
4.067529000,0,0,0
4.067551000,1,0,0
4.077532000,0,0,0
4.077555000,0,1,0
4.087535000,0,0,0
4.087561000,0,0,1
4.097583000,0,0,0
4.097599000,0,0,1
4.102539000,0,0,0
4.102564000,1,0,0
4.112542000,0,0,0
4.112565000,0,1,0
4.122545000,0,0,0
4.122567000,1,0,0
4.132547000,0,0,0
4.132570000,1,0,0
4.142551000,0,0,0
4.142573000,0,1,0
4.152553000,0,0,0
4.152580000,0,0,1
4.162602000,0,0,0
4.162618000,0,0,1
4.167558000,0,0,0
4.167582000,1,0,0
4.177561000,0,0,0
4.177583000,0,1,0
4.187563000,0,0,0
4.187586000,1,0,0
4.197566000,0,0,0
4.197588000,1,0,0
4.207569000,0,0,0
4.207592000,0,1,0
4.217572000,0,0,0
4.217599000,0,0,1
4.227620000,0,0,0
4.227637000,0,0,1
4.232577000,0,0,0
4.232601000,1,0,0
4.242579000,0,0,0
4.242602000,0,1,0
4.252582000,0,0,0
4.252604000,1,0,0
4.262584000,0,0,0
4.262607000,1,0,0
4.272588000,0,0,0
4.272610000,0,1,0
4.282591000,0,0,0
4.282617000,0,0,1
4.292639000,0,0,0
4.292655000,0,0,1
4.297595000,0,0,0
4.297620000,1,0,0
4.307598000,0,0,0
4.307621000,0,1,0
4.317601000,0,0,0
4.317623000,1,0,0
4.327603000,0,0,0
4.327625000,1,0,0
4.337607000,0,0,0
4.337629000,0,1,0
4.347609000,0,0,0
4.347636000,0,0,1
4.357657000,0,0,0
4.357674000,0,0,1
4.362614000,0,0,0
4.362638000,1,0,0
4.372617000,0,0,0
4.372639000,0,1,0
4.382619000,0,0,0
4.382642000,1,0,0
4.392622000,0,0,0
4.392644000,1,0,0
4.402625000,0,0,0
4.402648000,0,1,0
4.412628000,0,0,0
4.412655000,0,0,1
4.422676000,0,0,0
4.422693000,0,0,1
4.427633000,0,0,0
4.427657000,1,0,0
4.437635000,0,0,0
4.437658000,0,1,0
4.447638000,0,0,0
4.447660000,1,0,0
4.457640000,0,0,0
4.457663000,1,0,0
4.467644000,0,0,0
4.467666000,0,1,0
4.477646000,0,0,0
4.477673000,0,0,1
4.487695000,0,0,0
4.487711000,0,0,1
4.492651000,0,0,0
4.492675000,1,0,0
4.502654000,0,0,0
4.502676000,0,1,0
4.512656000,0,0,0
4.512679000,1,0,0
4.522659000,0,0,0
4.522681000,1,0,0
4.532662000,0,0,0
4.532685000,0,1,0
4.542665000,0,0,0
4.542692000,0,0,1
4.552713000,0,0,0
4.552730000,0,0,1
4.557670000,0,0,0
4.557694000,1,0,0
4.567673000,0,0,0
4.567695000,0,1,0
4.577675000,0,0,0
4.577697000,1,0,0
4.587678000,0,0,0
4.587700000,1,0,0
4.597681000,0,0,0
4.597704000,0,1,0
4.607684000,0,0,0
4.607710000,0,0,1
4.617732000,0,0,0
4.617748000,0,0,1
4.622688000,0,0,0
4.622713000,1,0,0
4.632691000,0,0,0
4.632714000,0,1,0
4.642694000,0,0,0
4.642716000,1,0,0
4.652696000,0,0,0
4.652719000,1,0,0
4.662700000,0,0,0
4.662722000,0,1,0
4.672702000,0,0,0
4.672729000,0,0,1
4.682750000,0,0,0
4.682767000,0,0,1
4.687707000,0,0,0
4.687731000,1,0,0
4.697710000,0,0,0
4.697732000,0,1,0
4.707712000,0,0,0
4.707735000,1,0,0
4.717715000,0,0,0
4.717737000,1,0,0
4.727718000,0,0,0
4.727741000,0,1,0
4.737721000,0,0,0
4.737748000,0,0,1
4.747769000,0,0,0
4.747786000,0,0,1
4.752726000,0,0,0
4.752750000,1,0,0
4.762728000,0,0,0
4.762751000,0,1,0
4.772731000,0,0,0
4.772753000,1,0,0
4.782733000,0,0,0
4.782756000,1,0,0
4.792737000,0,0,0
4.792759000,0,1,0
4.802739000,0,0,0
4.802766000,0,0,1
4.812788000,0,0,0
4.812804000,0,0,1
4.817744000,0,0,0
4.817768000,1,0,0
4.827747000,0,0,0
4.827769000,0,1,0
4.837750000,0,0,0
4.837772000,1,0,0
4.847752000,0,0,0
4.847774000,1,0,0
4.857756000,0,0,0
4.857778000,0,1,0
4.867758000,0,0,0
4.867785000,0,0,1
4.877806000,0,0,0
4.877823000,0,0,1
4.882763000,0,0,0
4.882787000,1,0,0
4.892766000,0,0,0
4.892788000,0,1,0
4.902768000,0,0,0
4.902791000,1,0,0
4.912771000,0,0,0
4.912793000,1,0,0
4.922774000,0,0,0
4.922797000,0,1,0
4.932777000,0,0,0
4.932803000,0,0,1
4.942825000,0,0,0
4.942841000,0,0,1
4.947781000,0,0,0
4.947806000,1,0,0
4.957784000,0,0,0
4.957807000,0,1,0
4.967787000,0,0,0
4.967809000,1,0,0
4.977789000,0,0,0
4.977812000,1,0,0
4.987793000,0,0,0
4.987815000,0,1,0
4.997795000,0,0,0
4.997822000,0,0,1
5.007844000,0,0,0
5.007860000,0,0,1
5.012800000,0,0,0
5.012824000,1,0,0
5.022803000,0,0,0
5.022825000,0,1,0
5.032805000,0,0,0
5.032828000,1,0,0
5.042808000,0,0,0
5.042830000,1,0,0
5.052811000,0,0,0
5.052834000,0,1,0
5.062814000,0,0,0
5.062841000,0,0,1
5.072862000,0,0,0
5.072879000,0,0,1
5.077819000,0,0,0
5.077843000,1,0,0
5.087821000,0,0,0
5.087844000,0,1,0
5.097824000,0,0,0
5.097846000,1,0,0
5.107826000,0,0,0
5.107849000,1,0,0
5.117830000,0,0,0
5.117852000,0,1,0
5.127833000,0,0,0
5.127859000,0,0,1
5.137881000,0,0,0
5.137897000,0,0,1
5.142837000,0,0,0
5.142862000,1,0,0
5.152840000,0,0,0
5.152863000,0,1,0
5.162843000,0,0,0
5.162865000,1,0,0
5.172845000,0,0,0
5.172867000,1,0,0
5.182849000,0,0,0
5.182871000,0,1,0
5.192851000,0,0,0
5.192878000,0,0,1
5.202899000,0,0,0
5.202916000,0,0,1
5.207856000,0,0,0
5.207880000,1,0,0
5.217859000,0,0,0
5.217881000,0,1,0
5.227861000,0,0,0
5.227884000,1,0,0
5.237864000,0,0,0
5.237886000,1,0,0
5.247867000,0,0,0
5.247890000,0,1,0
5.257870000,0,0,0
5.257897000,0,0,1
5.267918000,0,0,0
5.267935000,0,0,1
5.272875000,0,0,0
5.272899000,1,0,0
5.282877000,0,0,0
5.282900000,0,1,0
5.292880000,0,0,0
5.292902000,1,0,0
5.302882000,0,0,0
5.302905000,1,0,0
5.312886000,0,0,0
5.312908000,0,1,0
5.322888000,0,0,0
5.322915000,0,0,1
5.332937000,0,0,0
5.332953000,0,0,1
5.337893000,0,0,0
5.337917000,1,0,0
5.347896000,0,0,0
5.347918000,0,1,0
5.357898000,0,0,0
5.357921000,1,0,0
5.367901000,0,0,0
5.367923000,1,0,0
5.377904000,0,0,0
5.377927000,0,1,0
5.387907000,0,0,0
