Time [s],Channel 0,Channel 1,Channel 2
1.356448000,0,0,0
1.356475000,0,0,1
1.364496000,0,0,0
1.364511000,1,0,0
1.366485000,0,0,0
1.366506000,0,0,1
1.388458000,0,0,0
1.388481000,1,0,0
1.390458000,0,0,0
1.390481000,0,1,0
1.400461000,0,0,0
1.404476000,1,0,0
1.406463000,0,0,0
1.406490000,0,0,1
1.424512000,0,0,0
1.424528000,1,0,0
1.426502000,0,0,0
1.426525000,0,1,0
1.436504000,0,0,0
1.436525000,0,0,1
1.448475000,0,0,0
1.448497000,1,0,0
1.450475000,0,0,0
1.464490000,1,0,0
1.466479000,0,0,0
1.466502000,0,1,0
1.476482000,0,0,0
1.476509000,0,0,1
1.484529000,0,0,0
1.484545000,1,0,0
1.486519000,0,0,0
1.486541000,0,0,1
1.508525000,0,0,0
1.508548000,1,0,0
1.510525000,0,0,0
1.510548000,0,1,0
1.520528000,0,0,0
1.524518000,1,0,0
1.526497000,0,0,0
1.526524000,0,0,1
1.544547000,0,0,0
1.544562000,1,0,0
1.546535000,0,0,0
1.546558000,0,1,0
1.556538000,0,0,0
1.556559000,0,0,1
1.568508000,0,0,0
1.568530000,1,0,0
1.570509000,0,0,0
1.584524000,1,0,0
1.586513000,0,0,0
1.586536000,0,1,0
1.596516000,0,0,0
1.596543000,0,0,1
1.604563000,0,0,0
1.604578000,1,0,0
1.606553000,0,0,0
1.606573000,0,0,1
1.628558000,0,0,0
1.628581000,1,0,0
1.630559000,0,0,0
1.630582000,0,1,0
1.640562000,0,0,0
1.644540000,1,0,0
1.646530000,0,0,0
1.646557000,0,0,1
1.664580000,0,0,0
1.664595000,1,0,0
1.666569000,0,0,0
1.666592000,0,1,0
1.676572000,0,0,0
1.676593000,0,0,1
1.688575000,0,0,0
1.688597000,1,0,0
1.690576000,0,0,0
1.704566000,1,0,0
1.706547000,0,0,0
1.706570000,0,1,0
1.716550000,0,0,0
1.716577000,0,0,1
1.724597000,0,0,0
1.724612000,1,0,0
1.726587000,0,0,0
1.726607000,0,0,1
1.748559000,0,0,0
1.748582000,1,0,0
1.750559000,0,0,0
1.750582000,0,1,0
1.760562000,0,0,0
1.764577000,1,0,0
1.766564000,0,0,0
1.766591000,0,0,1
1.784614000,0,0,0
1.784629000,1,0,0
1.786603000,0,0,0
1.786626000,0,1,0
1.796605000,0,0,0
1.796626000,0,0,1
1.808576000,0,0,0
1.808599000,1,0,0
1.810576000,0,0,0
1.824591000,1,0,0
1.826580000,0,0,0
1.826603000,0,1,0
1.836583000,0,0,0
1.836610000,0,0,1
1.844630000,0,0,0
1.844646000,1,0,0
1.846620000,0,0,0
1.846642000,0,0,1
1.868626000,0,0,0
1.868649000,1,0,0
1.870626000,0,0,0
1.870649000,0,1,0
1.880629000,0,0,0
1.884619000,1,0,0
1.886598000,0,0,0
1.886625000,0,0,1
1.904648000,0,0,0
1.904663000,1,0,0
1.906636000,0,0,0
1.906659000,0,1,0
1.916639000,0,0,0
1.916660000,0,0,1
1.928609000,0,0,0
1.928632000,1,0,0
1.930610000,0,0,0
1.944625000,1,0,0
1.946614000,0,0,0
1.946637000,0,1,0
1.956617000,0,0,0
1.956644000,0,0,1
1.964664000,0,0,0
1.964680000,1,0,0
1.966654000,0,0,0
1.966675000,0,0,1
1.988659000,0,0,0
1.988682000,1,0,0
1.990661000,0,0,0
1.990683000,0,1,0
2.000663000,0,0,0
2.004641000,1,0,0
2.006631000,0,0,0
2.006658000,0,0,1
2.024681000,0,0,0
2.024697000,1,0,0
2.026671000,0,0,0
2.026693000,0,1,0
2.036674000,0,0,0
2.036694000,0,0,1
2.048676000,0,0,0
2.048699000,1,0,0
2.050677000,0,0,0
2.064667000,1,0,0
2.066648000,0,0,0
2.066671000,0,1,0
2.076651000,0,0,0
2.076678000,0,0,1
2.084698000,0,0,0
2.084714000,1,0,0
2.086688000,0,0,0
2.086709000,0,0,1
2.108660000,0,0,0
2.108683000,1,0,0
2.110661000,0,0,0
2.110683000,0,1,0
2.120663000,0,0,0
2.124679000,1,0,0
2.126665000,0,0,0
2.126692000,0,0,1
2.144715000,0,0,0
2.144730000,1,0,0
2.146705000,0,0,0
2.146727000,0,1,0
2.156706000,0,0,0
2.156727000,0,0,1
2.168677000,0,0,0
2.168700000,1,0,0
2.170677000,0,0,0
2.184693000,1,0,0
2.186681000,0,0,0
2.186704000,0,1,0
2.196684000,0,0,0
2.196711000,0,0,1
2.204732000,0,0,0
2.204747000,1,0,0
2.206721000,0,0,0
2.206743000,0,0,1
2.228728000,0,0,0
2.228750000,1,0,0
2.230728000,0,0,0
2.230750000,0,1,0
2.240730000,0,0,0
2.244721000,1,0,0
2.246699000,0,0,0
2.246726000,0,0,1
2.264749000,0,0,0
2.264765000,1,0,0
2.266738000,0,0,0
2.266760000,0,1,0
2.276741000,0,0,0
2.276762000,0,0,1
2.288710000,0,0,0
2.288733000,1,0,0
2.290712000,0,0,0
2.304727000,1,0,0
2.306716000,0,0,0
2.306738000,0,1,0
2.316718000,0,0,0
2.316745000,0,0,1
2.324765000,0,0,0
2.324781000,1,0,0
2.326755000,0,0,0
2.326776000,0,0,1
2.348761000,0,0,0
2.348783000,1,0,0
2.350762000,0,0,0
2.350784000,0,1,0
2.360764000,0,0,0
2.364742000,1,0,0
2.366732000,0,0,0
2.366759000,0,0,1
2.384782000,0,0,0
2.384798000,1,0,0
2.386772000,0,0,0
2.386795000,0,1,0
2.396775000,0,0,0
2.396795000,0,0,1
2.408777000,0,0,0
2.408800000,1,0,0
2.410778000,0,0,0
2.424769000,1,0,0
2.426749000,0,0,0
2.426772000,0,1,0
2.436752000,0,0,0
2.436779000,0,0,1
2.444799000,0,0,0
2.444815000,1,0,0
2.446789000,0,0,0
2.446810000,0,0,1
2.468762000,0,0,0
2.468784000,1,0,0
2.470762000,0,0,0
2.470784000,0,1,0
2.480764000,0,0,0
2.484780000,1,0,0
2.486766000,0,0,0
2.486793000,0,0,1
2.504816000,0,0,0
2.504832000,1,0,0
2.506806000,0,0,0
2.506828000,0,1,0
2.516808000,0,0,0
2.516829000,0,0,1
2.528779000,0,0,0
2.528801000,1,0,0
2.530779000,0,0,0
2.544794000,1,0,0
2.546783000,0,0,0
2.546805000,0,1,0
2.556785000,0,0,0
2.556812000,0,0,1
2.564833000,0,0,0
2.564848000,1,0,0
2.566823000,0,0,0
2.566845000,0,0,1
2.588829000,0,0,0
2.588851000,1,0,0
2.590829000,0,0,0
2.590852000,0,1,0
2.600832000,0,0,0
2.604822000,1,0,0
2.606801000,0,0,0
2.606828000,0,0,1
2.624850000,0,0,0
2.624866000,1,0,0
2.626839000,0,0,0
2.626862000,0,1,0
2.636842000,0,0,0
2.636863000,0,0,1
2.648812000,0,0,0
2.648834000,1,0,0
2.650813000,0,0,0
2.664828000,1,0,0
2.666817000,0,0,0
2.666839000,0,1,0
2.676819000,0,0,0
2.676847000,0,0,1
2.684867000,0,0,0
2.684882000,1,0,0
2.686856000,0,0,0
2.686877000,0,0,1
2.708862000,0,0,0
2.708884000,1,0,0
2.710863000,0,0,0
2.710886000,0,1,0
2.720866000,0,0,0
2.724844000,1,0,0
2.726833000,0,0,0
2.726861000,0,0,1
2.744883000,0,0,0
2.744899000,1,0,0
2.746873000,0,0,0
2.746896000,0,1,0
2.756876000,0,0,0
2.756897000,0,0,1
2.768879000,0,0,0
2.768901000,1,0,0
2.770880000,0,0,0
2.784870000,1,0,0
2.786851000,0,0,0
2.786873000,0,1,0
2.796853000,0,0,0
2.796880000,0,0,1
2.804901000,0,0,0
2.804916000,1,0,0
2.806890000,0,0,0
2.806911000,0,0,1
2.828863000,0,0,0
2.828886000,1,0,0
2.830863000,0,0,0
2.830886000,0,1,0
2.840866000,0,0,0
2.844881000,1,0,0
2.846868000,0,0,0
2.846895000,0,0,1
2.864917000,0,0,0
2.864933000,1,0,0
2.866907000,0,0,0
2.866930000,0,1,0
2.876909000,0,0,0
2.876930000,0,0,1
2.888880000,0,0,0
2.888902000,1,0,0
2.890880000,0,0,0
2.904895000,1,0,0
2.906884000,0,0,0
2.906907000,0,1,0
2.916887000,0,0,0
2.916914000,0,0,1
2.924934000,0,0,0
2.924950000,1,0,0
2.926924000,0,0,0
2.926946000,0,0,1
2.948930000,0,0,0
2.948953000,1,0,0
2.950930000,0,0,0
2.950953000,0,1,0
2.960933000,0,0,0
2.964923000,1,0,0
2.966902000,0,0,0
2.966929000,0,0,1
2.984952000,0,0,0
2.984967000,1,0,0
2.986940000,0,0,0
2.986963000,0,1,0
2.996943000,0,0,0
2.996964000,0,0,1
3.008913000,0,0,0
3.008935000,1,0,0
3.010914000,0,0,0
3.024929000,1,0,0
3.026918000,0,0,0
3.026941000,0,1,0
3.036921000,0,0,0
3.036948000,0,0,1
3.044968000,0,0,0
3.044983000,1,0,0
3.046958000,0,0,0
3.046978000,0,0,1
3.068963000,0,0,0
3.068986000,1,0,0
3.070964000,0,0,0
3.070987000,0,1,0
3.080967000,0,0,0
3.084945000,1,0,0
3.086935000,0,0,0
3.086962000,0,0,1
3.104985000,0,0,0
3.105000000,1,0,0
3.106974000,0,0,0
3.106997000,0,1,0
3.116977000,0,0,0
3.116998000,0,0,1
3.128980000,0,0,0
3.129002000,1,0,0
3.130981000,0,0,0
3.144971000,1,0,0
3.146952000,0,0,0
3.146975000,0,1,0
3.156955000,0,0,0
3.156982000,0,0,1
3.165002000,0,0,0
3.165017000,1,0,0
3.166992000,0,0,0
3.167012000,0,0,1
3.188964000,0,0,0
3.188987000,1,0,0
3.190964000,0,0,0
3.190987000,0,1,0
3.200967000,0,0,0
3.204982000,1,0,0
3.206969000,0,0,0
3.206996000,0,0,1
3.225019000,0,0,0
3.225034000,1,0,0
3.227008000,0,0,0
3.227031000,0,1,0
3.237010000,0,0,0
3.237031000,0,0,1
3.248981000,0,0,0
3.249004000,1,0,0
3.250981000,0,0,0
3.264996000,1,0,0
3.266985000,0,0,0
3.267008000,0,1,0
3.276988000,0,0,0
3.277015000,0,0,1
3.285035000,0,0,0
3.285051000,1,0,0
3.287025000,0,0,0
3.287047000,0,0,1
3.309031000,0,0,0
3.309054000,1,0,0
3.311032000,0,0,0
3.311054000,0,1,0
3.321034000,0,0,0
3.325025000,1,0,0
3.327003000,0,0,0
3.327030000,0,0,1
3.345053000,0,0,0
3.345068000,1,0,0
3.347042000,0,0,0
3.347064000,0,1,0
3.357045000,0,0,0
3.357065000,0,0,1
3.369014000,0,0,0
3.369037000,1,0,0
3.371016000,0,0,0
3.385031000,1,0,0
3.387019000,0,0,0
3.387042000,0,1,0
3.397022000,0,0,0
3.397049000,0,0,1
3.405069000,0,0,0
3.405085000,1,0,0
3.407059000,0,0,0
3.407080000,0,0,1
3.429065000,0,0,0
3.429087000,1,0,0
3.431066000,0,0,0
3.431088000,0,1,0
3.441068000,0,0,0
3.445046000,1,0,0
3.447036000,0,0,0
3.447063000,0,0,1
3.465086000,0,0,0
3.465102000,1,0,0
3.467076000,0,0,0
3.467099000,0,1,0
3.477079000,0,0,0
3.477099000,0,0,1
3.489081000,0,0,0
3.489104000,1,0,0
3.491082000,0,0,0
3.505073000,1,0,0
3.507053000,0,0,0
3.507076000,0,1,0
3.517056000,0,0,0
3.517083000,0,0,1
3.525103000,0,0,0
3.525119000,1,0,0
3.527093000,0,0,0
3.527114000,0,0,1
3.549066000,0,0,0
3.549088000,1,0,0
3.551066000,0,0,0
3.551088000,0,1,0
3.561068000,0,0,0
3.565084000,1,0,0
3.567070000,0,0,0
3.567097000,0,0,1
3.585120000,0,0,0
3.585136000,1,0,0
3.587110000,0,0,0
3.587133000,0,1,0
3.597112000,0,0,0
3.597133000,0,0,1
3.609083000,0,0,0
3.609105000,1,0,0
3.611083000,0,0,0
3.625098000,1,0,0
3.627087000,0,0,0
3.627109000,0,1,0
3.637089000,0,0,0
3.637116000,0,0,1
3.645137000,0,0,0
3.645152000,1,0,0
3.647127000,0,0,0
3.647149000,0,0,1
3.669133000,0,0,0
3.669155000,1,0,0
3.671133000,0,0,0
3.671156000,0,1,0
3.681136000,0,0,0
3.685126000,1,0,0
3.687105000,0,0,0
3.687132000,0,0,1
3.705154000,0,0,0
3.705170000,1,0,0
3.707143000,0,0,0
3.707166000,0,1,0
3.717146000,0,0,0
3.717167000,0,0,1
3.729116000,0,0,0
3.729138000,1,0,0
3.731117000,0,0,0
3.745132000,1,0,0
3.747121000,0,0,0
3.747144000,0,1,0
3.757124000,0,0,0
3.757151000,0,0,1
3.765171000,0,0,0
3.765186000,1,0,0
3.767160000,0,0,0
3.767181000,0,0,1
3.789166000,0,0,0
3.789189000,1,0,0
3.791167000,0,0,0
3.791190000,0,1,0
3.801170000,0,0,0
3.805148000,1,0,0
3.807138000,0,0,0
3.807165000,0,0,1
3.825188000,0,0,0
3.825203000,1,0,0
3.827177000,0,0,0
3.827200000,0,1,0
3.837180000,0,0,0
3.837201000,0,0,1
3.849183000,0,0,0
3.849205000,1,0,0
3.851184000,0,0,0
3.865174000,1,0,0
3.867155000,0,0,0
3.867178000,0,1,0
3.877158000,0,0,0
3.877185000,0,0,1
3.885205000,0,0,0
3.885220000,1,0,0
3.887194000,0,0,0
3.887215000,0,0,1
3.909167000,0,0,0
3.909190000,1,0,0
3.911167000,0,0,0
3.911190000,0,1,0
3.921170000,0,0,0
3.925185000,1,0,0
3.927172000,0,0,0
3.927199000,0,0,1
3.945222000,0,0,0
3.945237000,1,0,0
3.947211000,0,0,0
3.947234000,0,1,0
3.957213000,0,0,0
3.957234000,0,0,1
3.969184000,0,0,0
3.969207000,1,0,0
3.971184000,0,0,0
3.985199000,1,0,0
3.987188000,0,0,0
3.987211000,0,1,0
3.997191000,0,0,0
3.997218000,0,0,1
4.005238000,0,0,0
4.005254000,1,0,0
4.007228000,0,0,0
4.007250000,0,0,1
4.029234000,0,0,0
4.029257000,1,0,0
4.031234000,0,0,0
4.031257000,0,1,0
4.041237000,0,0,0
4.045227000,1,0,0
4.047206000,0,0,0
4.047233000,0,0,1
4.065256000,0,0,0
4.065271000,1,0,0
4.067244000,0,0,0
4.067267000,0,1,0
4.077247000,0,0,0
4.077268000,0,0,1
4.089217000,0,0,0
4.089240000,1,0,0
4.091218000,0,0,0
4.105234000,1,0,0
4.107222000,0,0,0
4.107245000,0,1,0
4.117225000,0,0,0
4.117252000,0,0,1
4.125272000,0,0,0
4.125288000,1,0,0
4.127262000,0,0,0
4.127283000,0,0,1
4.149267000,0,0,0
4.149290000,1,0,0
4.151269000,0,0,0
4.151291000,0,1,0
4.161271000,0,0,0
4.165249000,1,0,0
4.167239000,0,0,0
4.167266000,0,0,1
4.185289000,0,0,0
4.185305000,1,0,0
4.187279000,0,0,0
4.187301000,0,1,0
4.197282000,0,0,0
4.197302000,0,0,1
4.209284000,0,0,0
4.209307000,1,0,0
4.211285000,0,0,0
4.225275000,1,0,0
4.227256000,0,0,0
4.227279000,0,1,0
4.237259000,0,0,0
4.237286000,0,0,1
4.245306000,0,0,0
4.245322000,1,0,0
4.247296000,0,0,0
4.247317000,0,0,1
4.269269000,0,0,0
4.269291000,1,0,0
4.271269000,0,0,0
4.271291000,0,1,0
4.281271000,0,0,0
4.285287000,1,0,0
4.287273000,0,0,0
4.287300000,0,0,1
4.305323000,0,0,0
4.305339000,1,0,0
4.307313000,0,0,0
4.307335000,0,1,0
4.317315000,0,0,0
4.317335000,0,0,1
4.329286000,0,0,0
4.329308000,1,0,0
4.331286000,0,0,0
4.345301000,1,0,0
4.347290000,0,0,0
4.347312000,0,1,0
4.357292000,0,0,0
4.357319000,0,0,1
4.365340000,0,0,0
4.365355000,1,0,0
4.367329000,0,0,0
4.367351000,0,0,1
4.389336000,0,0,0
4.389358000,1,0,0
4.391336000,0,0,0
4.391358000,0,1,0
4.401338000,0,0,0
4.405329000,1,0,0
4.407307000,0,0,0
4.407335000,0,0,1
4.425357000,0,0,0
4.425373000,1,0,0
4.427346000,0,0,0
4.427368000,0,1,0
4.437349000,0,0,0
4.437370000,0,0,1
4.449319000,0,0,0
4.449341000,1,0,0
4.451320000,0,0,0
4.465335000,1,0,0
4.467324000,0,0,0
4.467346000,0,1,0
4.477326000,0,0,0
4.477353000,0,0,1
4.485374000,0,0,0
4.485389000,1,0,0
4.487363000,0,0,0
4.487384000,0,0,1
4.509369000,0,0,0
4.509391000,1,0,0
4.511370000,0,0,0
4.511393000,0,1,0
4.521373000,0,0,0
4.525351000,1,0,0
4.527340000,0,0,0
4.527368000,0,0,1
4.545390000,0,0,0
4.545406000,1,0,0
4.547380000,0,0,0
4.547403000,0,1,0
4.557383000,0,0,0
4.557404000,0,0,1
4.569385000,0,0,0
4.569408000,1,0,0
4.571387000,0,0,0
4.585377000,1,0,0
4.587358000,0,0,0
4.587380000,0,1,0
4.597360000,0,0,0
4.597387000,0,0,1
4.605408000,0,0,0
4.605423000,1,0,0
4.607397000,0,0,0
4.607418000,0,0,1
4.629370000,0,0,0
4.629393000,1,0,0
4.631370000,0,0,0
4.631393000,0,1,0
4.641373000,0,0,0
4.645388000,1,0,0
4.647375000,0,0,0
4.647402000,0,0,1
4.665424000,0,0,0
4.665440000,1,0,0
4.667414000,0,0,0
4.667437000,0,1,0
4.677416000,0,0,0
4.677437000,0,0,1
4.689387000,0,0,0
4.689409000,1,0,0
4.691387000,0,0,0
4.705402000,1,0,0
4.707391000,0,0,0
4.707414000,0,1,0
4.717394000,0,0,0
4.717421000,0,0,1
4.725441000,0,0,0
4.725457000,1,0,0
4.727431000,0,0,0
4.727453000,0,0,1
4.749437000,0,0,0
4.749460000,1,0,0
4.751437000,0,0,0
4.751460000,0,1,0
4.761440000,0,0,0
4.765430000,1,0,0
4.767409000,0,0,0
4.767436000,0,0,1
4.785459000,0,0,0
4.785474000,1,0,0
4.787447000,0,0,0
4.787470000,0,1,0
4.797450000,0,0,0
4.797471000,0,0,1
4.809420000,0,0,0
4.809443000,1,0,0
4.811421000,0,0,0
4.825436000,1,0,0
4.827425000,0,0,0
4.827448000,0,1,0
4.837428000,0,0,0
4.837455000,0,0,1
4.845475000,0,0,0
4.845490000,1,0,0
4.847465000,0,0,0
4.847486000,0,0,1
4.869470000,0,0,0
4.869493000,1,0,0
4.871471000,0,0,0
4.871494000,0,1,0
4.881474000,0,0,0
4.885452000,1,0,0
4.887442000,0,0,0
4.887469000,0,0,1
4.905492000,0,0,0
4.905507000,1,0,0
4.907482000,0,0,0
4.907504000,0,1,0
4.917485000,0,0,0
4.917505000,0,0,1
4.929487000,0,0,0
4.929509000,1,0,0
4.931488000,0,0,0
4.945478000,1,0,0
4.947459000,0,0,0
4.947482000,0,1,0
4.957462000,0,0,0
4.957489000,0,0,1
4.965509000,0,0,0
4.965524000,1,0,0
4.967499000,0,0,0
4.967520000,0,0,1
4.989471000,0,0,0
4.989494000,1,0,0
4.991471000,0,0,0
4.991494000,0,1,0
5.001474000,0,0,0
5.005489000,1,0,0
5.007476000,0,0,0
5.007503000,0,0,1
5.025526000,0,0,0
5.025541000,1,0,0
5.027516000,0,0,0
5.027538000,0,1,0
5.037517000,0,0,0
5.037538000,0,0,1
5.049488000,0,0,0
5.049511000,1,0,0
5.051488000,0,0,0
5.065503000,1,0,0
5.067492000,0,0,0
5.067515000,0,1,0
5.077495000,0,0,0
5.077522000,0,0,1
5.085542000,0,0,0
5.085558000,1,0,0
5.087532000,0,0,0
5.087554000,0,0,1
5.109538000,0,0,0
5.109561000,1,0,0
5.111539000,0,0,0
5.111561000,0,1,0
5.121541000,0,0,0
5.125532000,1,0,0
5.127510000,0,0,0
5.127537000,0,0,1
5.145560000,0,0,0
5.145576000,1,0,0
5.147549000,0,0,0
5.147571000,0,1,0
5.157552000,0,0,0
5.157572000,0,0,1
5.169521000,0,0,0
5.169544000,1,0,0
5.171523000,0,0,0
5.185538000,1,0,0
5.187527000,0,0,0
5.187549000,0,1,0
5.197529000,0,0,0
5.197556000,0,0,1
5.205576000,0,0,0
5.205592000,1,0,0
5.207566000,0,0,0
5.207587000,0,0,1
5.229572000,0,0,0
5.229594000,1,0,0
5.231573000,0,0,0
5.231595000,0,1,0
5.241575000,0,0,0
5.245553000,1,0,0
5.247543000,0,0,0
5.247570000,0,0,1
5.265593000,0,0,0
5.265609000,1,0,0
5.267583000,0,0,0
5.267606000,0,1,0
5.277586000,0,0,0
5.277606000,0,0,1
5.289588000,0,0,0
5.289611000,1,0,0
5.291589000,0,0,0
5.305580000,1,0,0
5.307560000,0,0,0
5.307583000,0,1,0
5.317563000,0,0,0
5.317590000,0,0,1
5.325610000,0,0,0
5.325626000,1,0,0
5.327600000,0,0,0
5.327621000,0,0,1
5.349573000,0,0,0
5.349595000,1,0,0
5.351573000,0,0,0
5.351595000,0,1,0
5.361575000,0,0,0
