Time [s],Channel 0,Channel 1,Channel 2,Channel 7
0.839030000,0,1,0,0
0.849009000,0,0,0,0
0.849033000,1,0,0,0
0.859012000,0,0,0,0
0.859035000,0,1,0,0
0.869014000,0,0,0,0
0.869038000,1,0,0,0
0.879017000,0,0,0,0
0.879041000,0,0,1,0
0.889021000,0,0,0,0
0.889044000,1,0,0,0
0.899023000,0,0,0,0
0.899047000,0,1,0,0
0.909026000,0,0,0,0
0.909049000,1,0,0,0
0.919028000,0,0,0,0
0.919052000,0,1,0,0
0.929031000,0,0,0,0
0.929054000,1,0,0,0
0.939035000,0,0,0,0
0.939058000,0,0,1,0
0.949038000,0,0,0,0
0.949061000,1,0,0,0
0.959040000,0,0,0,0
0.959064000,0,1,0,0
0.969043000,0,0,0,0
0.969066000,1,0,0,0
0.979045000,0,0,0,0
0.979069000,0,1,0,0
0.989048000,0,0,0,0
0.989071000,1,0,0,0
0.999050000,0,0,0,0
0.999074000,0,0,1,0
1.009054000,0,0,0,0
1.009078000,1,0,0,0
1.019057000,0,0,0,0
1.019080000,0,1,0,0
1.029059000,0,0,0,0
1.029083000,1,0,0,0
1.039062000,0,0,0,0
1.039085000,0,1,0,0
1.049064000,0,0,0,0
1.049088000,1,0,0,0
1.059068000,0,0,0,0
1.059092000,0,0,1,0
1.069071000,0,0,0,0
1.069094000,1,0,0,0
1.079073000,0,0,0,0
1.079097000,0,1,0,0
1.089076000,0,0,0,0
1.089099000,1,0,0,0
1.099078000,0,0,0,0
1.099102000,0,1,0,0
1.109082000,0,0,0,0
1.109106000,1,0,0,0
1.119085000,0,0,0,0
1.119108000,0,0,1,0
1.129087000,0,0,0,0
1.129111000,1,0,0,0
1.139090000,0,0,0,0
1.139113000,0,1,0,0
1.149093000,0,0,0,0
1.149116000,1,0,0,0
1.159095000,0,0,0,0
1.159119000,0,1,0,0
1.169098000,0,0,0,0
1.169121000,1,0,0,0
1.179102000,0,0,0,0
1.179125000,0,0,1,0
1.189104000,0,0,0,0
1.189128000,1,0,0,0
1.199107000,0,0,0,0
1.199130000,0,1,0,0
1.209109000,0,0,0,0
1.209132000,1,0,0,0
1.219113000,0,0,0,0
1.219136000,0,1,0,0
1.229115000,0,0,0,0
1.229139000,1,0,0,0
1.239118000,0,0,0,0
1.239141000,0,0,1,0
1.249120000,0,0,0,0
1.249144000,1,0,0,0
1.259123000,0,0,0,0
1.259146000,0,1,0,0
1.269125000,0,0,0,0
1.269149000,1,0,0,0
1.279129000,0,0,0,0
1.279153000,0,1,0,0
1.289132000,0,0,0,0
1.289155000,1,0,0,0
1.299135000,0,0,0,0
1.299158000,0,0,1,0
1.309137000,0,0,0,0
1.309160000,1,0,0,0
1.319139000,0,0,0,0
1.319163000,0,1,0,0
1.329143000,0,0,0,0
1.329167000,1,0,0,0
1.339146000,0,0,0,0
1.339169000,0,1,0,0
1.349148000,0,0,0,0
1.349172000,1,0,0,0
1.359151000,0,0,0,0
1.359174000,0,0,1,0
1.369153000,0,0,0,0
1.369177000,1,0,0,0
1.379156000,0,0,0,0
1.379179000,0,1,0,0
1.389159000,0,0,0,0
1.389182000,1,0,0,0
1.399162000,0,0,0,0
1.399186000,0,1,0,0
1.409165000,0,0,0,0
1.409188000,1,0,0,0
1.419167000,0,0,0,0
1.419191000,0,0,1,0
1.429170000,0,0,0,0
1.429193000,1,0,0,0
1.439174000,0,0,0,0
1.439197000,0,1,0,0
1.449176000,0,0,0,0
1.449200000,1,0,0,0
1.459179000,0,0,0,0
1.459202000,0,1,0,0
1.469181000,0,0,0,0
1.469205000,1,0,0,0
1.479184000,0,0,0,0
1.479208000,0,0,1,0
1.489187000,0,0,0,0
1.489210000,1,0,0,0
1.499191000,0,0,0,0
1.499214000,0,1,0,0
1.509193000,0,0,0,0
1.509216000,1,0,0,0
1.519195000,0,0,0,0
1.519219000,0,1,0,0
1.529198000,0,0,0,0
1.529221000,1,0,0,0
1.539200000,0,0,0,0
1.539224000,0,0,1,0
1.549203000,0,0,0,0
1.549227000,1,0,0,0
1.559207000,0,0,0,0
1.559230000,0,1,0,0
1.569209000,0,0,0,0
1.569233000,1,0,0,0
1.579212000,0,0,0,0
1.579236000,0,1,0,0
1.589215000,0,0,0,0
1.589238000,1,0,0,0
1.599218000,0,0,0,0
1.599241000,0,0,1,0
1.609221000,0,0,0,0
1.609244000,1,0,0,0
1.619223000,0,0,0,0
1.619247000,0,1,0,0
1.629226000,0,0,0,0
1.629249000,1,0,0,0
1.639229000,0,0,0,0
1.639252000,0,1,0,0
1.649231000,0,0,0,0
1.649255000,1,0,0,0
1.659234000,0,0,0,0
1.659257000,0,0,1,0
1.669238000,0,0,0,0
1.669261000,1,0,0,0
1.679240000,0,0,0,0
1.679264000,0,1,0,0
1.689243000,0,0,0,0
1.689266000,1,0,0,0
1.699245000,0,0,0,0
1.699268000,0,1,0,0
1.709248000,0,0,0,0
1.709271000,1,0,0,0
1.719252000,0,0,0,0
1.719275000,0,0,1,0
1.729254000,0,0,0,0
1.729278000,1,0,0,0
1.739257000,0,0,0,0
1.739280000,0,1,0,0
1.749259000,0,0,0,0
1.749283000,1,0,0,0
1.759262000,0,0,0,0
1.759285000,0,1,0,0
1.769264000,0,0,0,0
1.769288000,1,0,0,0
1.779267000,0,0,0,0
1.779290000,0,0,1,0
1.789271000,0,0,0,0
1.789294000,1,0,0,0
1.799274000,0,0,0,0
1.799297000,0,1,0,0
1.809276000,0,0,0,0
1.809299000,1,0,0,0
1.819278000,0,0,0,0
1.819302000,0,1,0,0
1.829281000,0,0,0,0
1.829304000,1,0,0,0
1.839285000,0,0,0,0
1.839308000,0,0,1,0
1.849287000,0,0,0,0
1.849311000,1,0,0,0
1.859290000,0,0,0,0
1.859313000,0,1,0,0
1.869292000,0,0,0,0
1.869316000,1,0,0,0
1.879295000,0,0,0,0
1.879319000,0,1,0,0
1.889298000,0,0,0,0
1.889321000,1,0,0,0
1.899301000,0,0,0,0
1.899325000,0,0,1,0
1.909304000,0,0,0,0
1.909328000,1,0,0,0
1.919307000,0,0,0,0
1.919330000,0,1,0,0
1.929309000,0,0,0,0
1.929333000,1,0,0,0
1.939312000,0,0,0,0
1.939335000,0,1,0,0
1.949314000,0,0,0,0
1.949338000,1,0,0,0
1.959317000,0,0,0,0
1.959340000,0,0,1,0
1.969321000,0,0,0,0
1.969344000,1,0,0,0
1.979323000,0,0,0,0
1.979347000,0,1,0,0
1.989326000,0,0,0,0
1.989349000,1,0,0,0
1.999328000,0,0,0,0
1.999352000,0,1,0,0
2.009331000,0,0,0,0
2.009354000,1,0,0,0
2.019335000,0,0,0,0
2.019358000,0,0,1,0
2.029337000,0,0,0,0
2.029361000,1,0,0,0
2.039340000,0,0,0,0
2.039363000,0,1,0,0
2.049342000,0,0,0,0
2.049366000,1,0,0,0
2.059345000,0,0,0,0
2.059369000,0,1,0,0
2.069348000,0,0,0,0
2.069371000,1,0,0,0
2.079350000,0,0,0,0
2.079374000,0,0,1,0
2.089354000,0,0,0,0
2.089378000,1,0,0,0
2.099356000,0,0,0,0
2.099379000,0,1,0,0
2.109359000,0,0,0,0
2.109383000,1,0,0,0
2.119362000,0,0,0,0
2.119385000,0,1,0,0
2.129364000,0,0,0,0
2.129388000,1,0,0,0
2.139367000,0,0,0,0
2.139390000,0,0,1,0
2.149371000,0,0,0,0
2.149394000,1,0,0,0
2.159373000,0,0,0,0
2.159397000,0,1,0,0
2.169376000,0,0,0,0
2.169399000,1,0,0,0
2.179378000,0,0,0,0
2.179402000,0,1,0,0
2.189381000,0,0,0,0
2.189404000,1,0,0,0
2.199384000,0,0,0,0
2.199408000,0,0,1,0
2.209387000,0,0,0,0
2.209410000,1,0,0,0
2.219390000,0,0,0,0
2.219413000,0,1,0,0
2.229392000,0,0,0,0
2.229416000,1,0,0,0
2.239395000,0,0,0,0
2.239418000,0,1,0,0
2.249399000,0,0,0,0
2.249422000,1,0,0,0
2.259401000,0,0,0,0
2.259425000,0,0,1,0
2.269404000,0,0,0,0
2.269427000,1,0,0,0
2.279406000,0,0,0,0
2.279430000,0,1,0,0
2.289409000,0,0,0,0
2.289432000,1,0,0,0
2.299411000,0,0,0,0
2.299435000,0,1,0,0
2.309415000,0,0,0,0
2.309438000,1,0,0,0
2.319417000,0,0,0,0
2.319441000,0,0,1,0
2.329420000,0,0,0,0
2.329443000,1,0,0,0
2.339423000,0,0,0,0
2.339446000,0,1,0,0
2.349425000,0,0,0,0
2.349449000,1,0,0,0
2.359429000,0,0,0,0
2.359453000,0,1,0,0
2.369432000,0,0,0,0
2.369455000,1,0,0,0
2.379434000,0,0,0,0
2.379458000,0,0,1,0
2.389437000,0,0,0,0
2.389460000,1,0,0,0
2.399440000,0,0,0,0
2.399463000,0,1,0,0
2.409443000,0,0,0,0
2.409466000,1,0,0,0
2.419445000,0,0,0,0
2.419469000,0,1,0,0
2.429448000,0,0,0,0
2.429471000,1,0,0,0
2.439450000,0,0,0,0
2.439474000,0,0,1,0
2.449453000,0,0,0,0
2.449477000,1,0,0,0
2.459456000,0,0,0,0
2.459479000,0,1,0,0
2.469460000,0,0,0,0
2.469483000,1,0,0,0
2.479462000,0,0,0,0
2.479486000,0,1,0,0
2.489465000,0,0,0,0
2.489488000,1,0,0,0
2.499467000,0,0,0,0
2.499490000,0,0,1,0
2.509471000,0,0,0,0
2.509494000,1,0,0,0
2.519473000,0,0,0,0
2.519497000,0,1,0,0
2.529476000,0,0,0,0
2.529499000,1,0,0,0
2.539478000,0,0,0,0
2.539502000,0,1,0,0
2.549481000,0,0,0,0
2.549504000,1,0,0,0
2.559484000,0,0,0,0
2.559507000,0,0,1,0
2.569486000,0,0,0,0
2.569510000,1,0,0,0
2.579490000,0,0,0,0
2.579514000,0,1,0,0
2.589493000,0,0,0,0
2.589516000,1,0,0,0
2.599495000,0,0,0,0
2.599519000,0,1,0,0
2.609497000,0,0,0,0
2.609521000,1,0,0,0
2.619500000,0,0,0,0
2.619524000,0,0,1,0
2.629504000,0,0,0,0
2.629527000,1,0,0,0
2.639507000,0,0,0,0
2.639530000,0,1,0,0
2.649509000,0,0,0,0
2.649533000,1,0,0,0
2.659512000,0,0,0,0
2.659535000,0,1,0,0
2.669514000,0,0,0,0
2.669538000,1,0,0,0
2.679517000,0,0,0,0
2.679540000,0,0,1,0
2.689519000,0,0,0,0
2.689543000,1,0,0,0
2.699523000,0,0,0,0
2.699546000,0,1,0,0
2.709526000,0,0,0,0
2.709549000,1,0,0,0
2.719528000,0,0,0,0
2.719552000,0,1,0,0
2.729531000,0,0,0,0
2.729554000,1,0,0,0
2.739535000,0,0,0,0
2.739558000,0,0,1,0
2.749537000,0,0,0,0
2.749561000,1,0,0,0
2.759540000,0,0,0,0
2.759563000,0,1,0,0
2.769542000,0,0,0,0
2.769566000,1,0,0,0
2.779545000,0,0,0,0
2.779568000,0,1,0,0
2.789547000,0,0,0,0
2.789571000,1,0,0,0
2.799551000,0,0,0,0
2.799575000,0,0,1,0
2.809554000,0,0,0,0
2.809577000,1,0,0,0
2.819556000,0,0,0,0
2.819580000,0,1,0,0
2.829559000,0,0,0,0
2.829582000,1,0,0,0
2.839561000,0,0,0,0
2.839585000,0,1,0,0
2.849564000,0,0,0,0
2.849587000,1,0,0,0
2.859566000,0,0,0,0
2.859590000,0,0,1,0
2.869570000,0,0,0,0
2.869594000,1,0,0,0
2.879573000,0,0,0,0
2.879596000,0,1,0,0
2.889576000,0,0,0,0
2.889599000,1,0,0,0
2.899579000,0,0,0,0
2.899602000,0,1,0,0
2.909581000,0,0,0,0
2.909604000,1,0,0,0
2.919584000,0,0,0,0
2.919608000,0,0,1,0
2.929587000,0,0,0,0
2.929611000,1,0,0,0
2.939590000,0,0,0,0
2.939613000,0,1,0,0
2.949592000,0,0,0,0
2.949616000,1,0,0,0
2.959595000,0,0,0,0
2.959618000,0,1,0,0
2.969597000,0,0,0,0
2.969621000,1,0,0,0
2.979600000,0,0,0,0
2.979623000,0,0,1,0
2.989604000,0,0,0,0
2.989627000,1,0,0,0
2.999606000,0,0,0,0
2.999629000,0,1,0,0
3.009609000,0,0,0,0
3.009632000,1,0,0,0
3.019611000,0,0,0,0
3.019635000,0,1,0,0
3.029614000,0,0,0,0
3.029637000,1,0,0,0
3.039618000,0,0,0,0
3.039641000,0,0,1,0
3.049620000,0,0,0,0
3.049644000,1,0,0,0
3.059623000,0,0,0,0
3.059646000,0,1,0,0
3.069625000,0,0,0,0
3.069649000,1,0,0,0
3.079628000,0,0,0,0
3.079652000,0,1,0,0
3.089631000,0,0,0,0
3.089654000,1,0,0,0
3.099633000,0,0,0,0
3.099657000,0,0,1,0
3.109637000,0,0,0,0
3.109661000,1,0,0,0
3.119640000,0,0,0,0
3.119663000,0,1,0,0
3.129642000,0,0,0,0
3.129666000,1,0,0,0
3.139645000,0,0,0,0
3.139668000,0,1,0,0
3.149647000,0,0,0,0
3.149671000,1,0,0,0
3.159650000,0,0,0,0
3.159673000,0,0,1,0
3.169654000,0,0,0,0
3.169677000,1,0,0,0
3.179656000,0,0,0,0
3.179680000,0,1,0,0
3.189659000,0,0,0,0
3.189682000,1,0,0,0
3.199662000,0,0,0,0
3.199686000,0,1,0,0
3.209664000,0,0,0,0
3.209687000,1,0,0,0
3.219667000,0,0,0,0
3.219690000,0,0,1,0
3.229670000,0,0,0,0
3.229694000,1,0,0,0
3.239673000,0,0,0,0
3.239697000,0,1,0,0
3.249676000,0,0,0,0
3.249699000,1,0,0,0
3.259678000,0,0,0,0
3.259702000,0,1,0,0
3.269681000,0,0,0,0
3.269704000,1,0,0,0
3.279683000,0,0,0,0
3.279707000,0,0,1,0
3.289686000,0,0,0,0
3.289709000,1,0,0,0
3.299689000,0,0,0,0
3.299713000,0,1,0,0
3.309692000,0,0,0,0
3.309715000,1,0,0,0
3.319694000,0,0,0,0
3.319718000,0,1,0,0
3.329698000,0,0,0,0
3.329722000,1,0,0,0
3.339701000,0,0,0,0
3.339724000,0,0,1,0
3.349703000,0,0,0,0
3.349727000,1,0,0,0
3.359706000,0,0,0,0
3.359729000,0,1,0,0
3.369709000,0,0,0,0
3.369732000,1,0,0,0
3.379711000,0,0,0,0
3.379735000,0,1,0,0
3.389714000,0,0,0,0
3.389737000,1,0,0,0
3.399718000,0,0,0,0
3.399741000,0,0,1,0
3.409720000,0,0,0,0
3.409743000,1,0,0,0
3.419722000,0,0,0,0
3.419746000,0,1,0,0
3.429725000,0,0,0,0
3.429748000,1,0,0,0
3.439729000,0,0,0,0
3.439752000,0,1,0,0
3.449731000,0,0,0,0
3.449755000,1,0,0,0
3.459734000,0,0,0,0
3.459757000,0,0,1,0
3.469736000,0,0,0,0
3.469760000,1,0,0,0
3.479739000,0,0,0,0
3.479762000,0,1,0,0
3.489742000,0,0,0,0
3.489765000,1,0,0,0
3.499745000,0,0,0,0
3.499768000,0,1,0,0
3.509748000,0,0,0,0
3.509771000,1,0,0,0
3.519750000,0,0,0,0
3.519774000,0,0,1,0
3.529753000,0,0,0,0
3.529776000,1,0,0,0
3.539755000,0,0,0,0
3.539779000,0,1,0,0
3.549759000,0,0,0,0
3.549783000,1,0,0,0
3.559762000,0,0,0,0
3.559785000,0,1,0,0
3.569764000,0,0,0,0
3.569788000,1,0,0,0
3.579767000,0,0,0,0
3.579790000,0,0,1,0
3.589769000,0,0,0,0
3.589793000,1,0,0,0
3.599773000,0,0,0,0
3.599797000,0,1,0,0
3.609776000,0,0,0,0
3.609799000,1,0,0,0
3.619778000,0,0,0,0
3.619802000,0,1,0,0
3.629781000,0,0,0,0
3.629804000,1,0,0,0
3.639783000,0,0,0,0
3.639807000,0,0,1,0
3.649786000,0,0,0,0
3.649809000,1,0,0,0
3.659790000,0,0,0,0
3.659813000,0,1,0,0
3.669792000,0,0,0,0
3.669816000,1,0,0,0
3.679795000,0,0,0,0
3.679818000,0,1,0,0
3.689797000,0,0,0,0
3.689821000,1,0,0,0
3.699800000,0,0,0,0
3.699824000,0,0,1,0
3.709804000,0,0,0,0
3.709827000,1,0,0,0
3.719806000,0,0,0,0
3.719830000,0,1,0,0
3.729809000,0,0,0,0
3.729832000,1,0,0,0
3.739811000,0,0,0,0
3.739835000,0,1,0,0
3.749814000,0,0,0,0
3.749837000,1,0,0,0
3.759816000,0,0,0,0
3.759840000,0,0,1,0
3.769819000,0,0,0,0
3.769843000,1,0,0,0
3.779823000,0,0,0,0
3.779846000,0,1,0,0
3.789826000,0,0,0,0
3.789849000,1,0,0,0
3.799828000,0,0,0,0
3.799851000,0,1,0,0
3.809830000,0,0,0,0
3.809854000,1,0,0,0
3.819833000,0,0,0,0
3.819857000,0,0,1,0
3.829837000,0,0,0,0
3.829860000,1,0,0,0
3.839839000,0,0,0,0
3.839863000,0,1,0,0
3.849842000,0,0,0,0
3.849866000,1,0,0,0
3.859845000,0,0,0,0
3.859868000,0,1,0,0
3.869847000,0,0,0,0
3.869871000,1,0,0,0
3.879850000,0,0,0,0
3.879873000,0,0,1,0
3.889852000,0,0,0,0
3.889876000,1,0,0,0
3.899856000,0,0,0,0
3.899880000,0,1,0,0
3.909859000,0,0,0,0
3.909882000,1,0,0,0
3.919861000,0,0,0,0
3.919885000,0,1,0,0
3.929864000,0,0,0,0
3.929887000,1,0,0,0
3.939866000,0,0,0,0
3.939890000,0,0,1,0
3.949870000,0,0,0,0
3.949894000,1,0,0,0
3.959873000,0,0,0,0
3.959896000,0,1,0,0
3.969875000,0,0,0,0
3.969899000,1,0,0,0
3.979878000,0,0,0,0
3.979901000,0,1,0,0
3.989880000,0,0,0,0
3.989904000,1,0,0,0
3.999884000,0,0,0,0
3.999907000,0,0,1,0
4.009887000,0,0,0,0
4.009910000,1,0,0,0
4.019889000,0,0,0,0
4.019913000,0,1,0,0
4.029892000,0,0,0,0
4.029915000,1,0,0,0
4.039894000,0,0,0,0
4.039918000,0,1,0,0
4.049897000,0,0,0,0
4.049921000,1,0,0,0
4.059900000,0,0,0,0
4.059923000,0,0,1,0
4.069904000,0,0,0,0
4.069927000,1,0,0,0
4.079906000,0,0,0,0
4.079930000,0,1,0,0
4.089909000,0,0,0,0
4.089932000,1,0,0,0
4.099911000,0,0,0,0
4.099934000,0,1,0,0
4.109914000,0,0,0,0
4.109937000,1,0,0,0
4.119916000,0,0,0,0
4.119940000,0,0,1,0
4.129920000,0,0,0,0
4.129944000,1,0,0,0
4.139923000,0,0,0,0
4.139946000,0,1,0,0
4.149925000,0,0,0,0
4.149949000,1,0,0,0
4.159928000,0,0,0,0
4.159951000,0,1,0,0
4.169930000,0,0,0,0
4.169954000,1,0,0,0
4.179933000,0,0,0,0
4.179956000,0,0,1,0
4.189935000,0,0,0,0
4.189959000,1,0,0,0
4.199940000,0,0,0,0
4.199963000,0,1,0,0
4.209942000,0,0,0,0
4.209965000,1,0,0,0
4.219945000,0,0,0,0
4.219968000,0,1,0,0
4.229947000,0,0,0,0
4.229971000,1,0,0,0
4.239950000,0,0,0,0
4.239973000,0,0,1,0
4.249954000,0,0,0,0
4.249977000,1,0,0,0
4.259956000,0,0,0,0
4.259980000,0,1,0,0
4.269959000,0,0,0,0
4.269982000,1,0,0,0
4.279961000,0,0,0,0
4.279985000,0,1,0,0
4.289964000,0,0,0,0
4.289987000,1,0,0,0
4.299967000,0,0,0,0
4.299991000,0,0,1,0
4.309970000,0,0,0,0
4.309994000,1,0,0,0
4.319973000,0,0,0,0
4.319996000,0,1,0,0
4.329975000,0,0,0,0
4.329999000,1,0,0,0
4.339978000,0,0,0,0
4.340001000,0,1,0,0
4.349980000,0,0,0,0
4.350004000,1,0,0,0
4.359983000,0,0,0,0
4.360007000,0,0,1,0
4.369986000,0,0,0,0
4.370009000,1,0,0,0
4.379990000,0,0,0,0
4.380013000,0,1,0,0
4.389992000,0,0,0,0
4.390016000,1,0,0,0
4.399994000,0,0,0,0
4.400018000,0,1,0,0
4.409997000,0,0,0,0
4.410020000,1,0,0,0
4.420001000,0,0,0,0
4.420024000,0,0,1,0
4.430003000,0,0,0,0
4.430027000,1,0,0,0
4.440006000,0,0,0,0
4.440029000,0,1,0,0
4.450008000,0,0,0,0
4.450032000,1,0,0,0
4.460011000,0,0,0,0
4.460034000,0,1,0,0
4.470013000,0,0,0,0
4.470037000,1,0,0,0
4.480016000,0,0,0,0
4.480040000,0,0,1,0
4.490020000,0,0,0,0
4.490043000,1,0,0,0
4.500022000,0,0,0,0
4.500046000,0,1,0,0
4.510025000,0,0,0,0
4.510048000,1,0,0,0
4.520028000,0,0,0,0
4.520052000,0,1,0,0
4.530031000,0,0,0,0
4.530055000,1,0,0,0
4.540034000,0,0,0,0
4.540057000,0,0,1,0
4.550036000,0,0,0,0
4.550060000,1,0,0,0
4.560039000,0,0,0,0
4.560062000,0,1,0,0
4.570041000,0,0,0,0
4.570065000,1,0,0,0
4.580044000,0,0,0,0
4.580067000,0,1,0,0
4.590048000,0,0,0,0
4.590071000,1,0,0,0
4.600050000,0,0,0,0
4.600073000,0,0,1,0
4.610052000,0,0,0,0
4.610076000,1,0,0,0
4.620055000,0,0,0,0
4.620078000,0,1,0,0
4.630059000,0,0,0,0
4.630082000,1,0,0,0
4.640061000,0,0,0,0
4.640085000,0,1,0,0
4.650064000,0,0,0,0
4.650087000,1,0,0,0
4.660067000,0,0,0,0
4.660090000,0,0,1,0
4.670069000,0,0,0,0
4.670093000,1,0,0,0
4.680072000,0,0,0,0
4.680095000,0,1,0,0
4.690074000,0,0,0,0
4.690098000,1,0,0,0
4.700078000,0,0,0,0
4.700101000,0,1,0,0
4.710080000,0,0,0,0
4.710104000,1,0,0,0
4.720083000,0,0,0,0
4.720106000,0,0,1,0
4.730085000,0,0,0,0
4.730109000,1,0,0,0
4.740089000,0,0,0,0
4.740113000,0,1,0,0
4.750092000,0,0,0,0
4.750115000,1,0,0,0
4.760094000,0,0,0,0
4.760118000,0,1,0,0
4.770097000,0,0,0,0
4.770121000,1,0,0,0
4.780100000,0,0,0,0
4.780123000,0,0,1,0
4.790102000,0,0,0,0
4.790126000,1,0,0,0
4.800106000,0,0,0,0
4.800129000,0,1,0,0
4.810108000,0,0,0,0
4.810132000,1,0,0,0
4.820111000,0,0,0,0
4.820134000,0,1,0,0
4.830113000,0,0,0,0
4.830137000,1,0,0,0
4.840117000,0,0,0,0
4.840141000,0,0,1,0
4.850120000,0,0,0,0
4.850143000,1,0,0,0
4.860122000,0,0,0,0
4.860146000,0,1,0,0
4.870125000,0,0,0,0
4.870148000,1,0,0,0
4.880128000,0,0,0,0
4.880151000,0,1,0,0
4.890130000,0,0,0,0
4.890154000,1,0,0,0
4.900134000,0,0,0,0
4.900157000,0,0,1,0
4.910136000,0,0,0,0
4.910160000,1,0,0,0
4.920139000,0,0,0,0
4.920162000,0,1,0,0
4.930141000,0,0,0,0
4.930165000,1,0,0,0
4.940144000,0,0,0,0
4.940167000,0,1,0,0
4.950147000,0,0,0,0
4.950170000,1,0,0,0
4.960150000,0,0,0,0
4.960174000,0,0,1,0
4.970153000,0,0,0,0
4.970177000,1,0,0,0
