Time [s],Channel 0,Channel 1
2.237852000,0,1
2.237854000,0,0
2.287050000,1,0
2.287867000,0,0
2.287868000,0,1
2.287869000,0,0
2.337063000,1,0
2.337881000,0,1
2.337883000,0,0
2.387079000,1,0
2.387896000,0,0
2.387897000,0,1
2.387898000,0,0
2.437094000,1,0
2.437912000,0,1
2.437914000,0,0
2.487107000,1,0
2.487925000,0,1
2.487935000,0,0
2.537124000,1,0
2.537941000,0,0
2.537942000,0,1
2.537943000,0,0
2.587138000,1,0
2.587956000,0,0
2.587957000,0,1
2.587958000,0,0
2.637153000,1,0
2.637971000,0,1
2.637981000,0,0
2.687167000,1,0
2.687985000,0,1
2.687987000,0,0
2.737182000,1,0
2.738000000,0,1
2.738002000,0,0
2.787196000,1,0
2.788014000,0,1
2.788024000,0,0
2.837210000,1,0
2.838028000,0,1
2.838030000,0,0
2.887225000,1,0
2.888043000,0,1
2.888045000,0,0
2.937240000,1,0
2.938058000,0,1
2.938060000,0,0
2.987255000,1,0
2.988073000,0,1
2.988083000,0,0
3.037269000,1,0
3.038087000,0,1
3.038089000,0,0
3.087284000,1,0
3.088102000,0,1
3.088104000,0,0
3.137299000,1,0
3.138117000,0,1
3.138127000,0,0
3.187314000,1,0
3.188131000,0,0
3.188132000,0,1
3.188133000,0,0
3.237329000,1,0
3.238147000,0,1
3.238149000,0,0
3.287344000,1,0
3.288161000,0,0
3.288162000,0,1
3.288171000,0,0
3.337358000,1,0
3.338175000,0,0
3.338176000,0,1
3.338178000,0,0
3.387373000,1,0
3.388190000,0,0
3.388191000,0,1
3.388193000,0,0
3.437388000,1,0
3.438206000,0,1
3.438208000,0,0
3.487403000,1,0
3.488221000,0,1
3.488223000,0,0
3.537416000,1,0
3.538234000,0,1
3.538236000,0,0
3.587431000,1,0
3.588249000,0,1
3.588251000,0,0
3.637446000,1,0
3.638264000,0,0
3.638265000,0,1
3.638266000,0,0
3.687461000,1,0
3.688278000,0,0
3.688279000,0,1
3.688281000,0,0
3.737477000,1,0
3.738294000,0,0
3.738295000,0,1
3.738297000,0,0
3.787490000,1,0
3.788307000,0,0
3.788308000,0,1
3.788317000,0,0
3.837506000,1,0
3.838324000,0,1
3.838333000,0,0
3.887520000,1,0
3.888338000,0,1
3.888344000,0,0
3.937535000,1,0
3.938352000,0,0
3.938353000,0,1
3.938362000,0,0
3.987549000,1,0
3.988367000,0,1
3.988377000,0,0
4.037564000,1,0
4.038381000,0,0
4.038382000,0,1
4.038388000,0,0
4.087578000,1,0
4.088396000,0,1
4.088406000,0,0
4.137593000,1,0
4.138410000,0,0
4.138411000,0,1
4.138417000,0,0
4.187607000,1,0
4.188425000,0,1
4.188435000,0,0
4.237624000,1,0
4.238442000,0,1
4.238448000,0,0
4.287637000,1,0
4.288455000,0,1
4.288461000,0,0
4.337652000,1,0
4.338469000,0,0
4.338470000,0,1
4.338479000,0,0
4.387668000,1,0
4.388485000,0,0
4.388486000,0,1
4.388495000,0,0
4.437682000,1,0
4.438500000,0,1
4.438506000,0,0
4.487697000,1,0
4.488515000,0,1
4.488524000,0,0
4.537711000,1,0
4.538529000,0,1
4.538535000,0,0
4.587726000,1,0
4.588544000,0,1
4.588554000,0,0
4.637741000,1,0
4.638558000,0,0
4.638559000,0,1
4.638565000,0,0
4.687755000,1,0
4.688573000,0,1
4.688583000,0,0
4.737770000,1,0
4.738587000,0,0
4.738588000,0,1
4.738594000,0,0
4.787785000,1,0
4.788602000,0,0
4.788603000,0,1
4.788612000,0,0
4.837799000,1,0
4.838617000,0,1
4.838623000,0,0
4.887814000,1,0
4.888631000,0,0
4.888632000,0,1
4.888641000,0,0
4.937828000,1,0
4.938646000,0,1
4.938652000,0,0
4.987843000,1,0
4.988661000,0,1
4.988671000,0,0
5.037859000,1,0
5.038677000,0,1
5.038686000,0,0
5.087873000,1,0
5.088691000,0,1
5.088697000,0,0
5.137888000,1,0
5.138706000,0,1
5.138715000,0,0
5.187902000,1,0
5.188720000,0,0
5.188721000,0,1
5.188726000,0,0
5.237917000,1,0
5.238735000,0,1
5.238745000,0,0
5.287932000,1,0
5.288749000,0,0
5.288750000,0,1
5.288756000,0,0
5.337946000,1,0
5.338763000,0,0
5.338764000,0,1
5.338773000,0,0
5.387962000,1,0
5.388780000,0,1
5.388786000,0,0
5.437977000,1,0
5.438795000,0,1
5.438805000,0,0
5.487991000,1,0
5.488809000,0,1
5.488815000,0,0
5.538006000,1,0
5.538823000,0,0
5.538824000,0,1
5.538833000,0,0
5.588020000,1,0
5.588838000,0,1
5.588844000,0,0
5.638035000,1,0
5.638852000,0,0
5.638853000,0,1
5.638862000,0,0
5.688049000,1,0
5.688867000,0,1
5.688873000,0,0
5.738065000,1,0
5.738883000,0,1
5.738893000,0,0
5.788080000,1,0
5.788897000,0,0
5.788898000,0,1
5.788904000,0,0
5.838094000,1,0
5.838911000,0,0
5.838912000,0,1
5.838921000,0,0
5.888108000,1,0
5.888926000,0,1
5.888932000,0,0
5.938123000,1,0
5.938941000,0,0
5.938942000,0,1
5.938951000,0,0
5.988138000,1,0
5.988956000,0,1
5.988962000,0,0
6.038153000,1,0
6.038971000,0,1
6.038980000,0,0
6.088167000,1,0
6.088985000,0,1
6.088991000,0,0
6.138183000,1,0
6.139000000,0,0
6.139001000,0,1
6.139007000,0,0
6.188197000,1,0
6.189015000,0,1
6.189025000,0,0
6.238211000,1,0
6.239029000,0,1
6.239039000,0,0
6.288226000,1,0
6.289043000,0,0
6.289044000,0,1
6.289050000,0,0
6.338241000,1,0
6.339058000,0,0
6.339059000,0,1
6.339065000,0,0
6.388255000,1,0
6.389073000,0,1
6.389083000,0,0
6.438269000,1,0
6.439087000,0,1
6.439097000,0,0
6.488286000,1,0
6.489104000,0,1
6.489110000,0,0
6.538299000,1,0
6.539116000,0,0
6.539117000,0,1
6.539126000,0,0
6.588315000,1,0
6.589133000,0,1
6.589139000,0,0
6.638328000,1,0
6.639185000,0,1
6.639195000,0,0
6.688343000,1,0
6.689161000,0,1
6.689167000,0,0
6.738358000,1,0
6.739176000,0,1
6.739186000,0,0
6.788373000,1,0
6.789190000,0,0
6.789191000,0,1
6.789197000,0,0
6.838387000,1,0
6.839205000,0,1
6.839215000,0,0
6.888403000,1,0
6.889221000,0,0
6.889222000,0,1
6.889231000,0,0
6.938418000,1,0
6.939236000,0,1
6.939242000,0,0
6.988432000,1,0
6.989250000,0,0
6.989251000,0,1
6.989260000,0,0
7.038447000,1,0
7.039265000,0,1
7.039271000,0,0
7.088462000,1,0
7.089280000,0,0
7.089281000,0,1
7.089290000,0,0
7.138477000,1,0
7.139295000,0,1
7.139301000,0,0
7.188491000,1,0
7.189309000,0,1
7.189319000,0,0
7.238506000,1,0
7.239323000,0,0
7.239324000,0,1
7.239330000,0,0
7.288521000,1,0
7.289338000,0,0
7.289339000,0,1
7.289345000,0,0
7.338535000,1,0
7.339353000,0,1
7.339363000,0,0
7.388550000,1,0
7.389367000,0,0
7.389368000,0,1
7.389374000,0,0
7.438564000,1,0
7.439382000,0,1
7.439392000,0,0
7.488579000,1,0
7.489396000,0,0
7.489397000,0,1
7.489403000,0,0
7.538593000,1,0
7.539411000,0,1
7.539421000,0,0
7.588608000,1,0
7.589426000,0,1
7.589432000,0,0
7.638623000,1,0
7.639440000,0,0
7.639441000,0,1
7.639450000,0,0
7.688637000,1,0
7.689455000,0,1
7.689461000,0,0
7.738652000,1,0
7.739470000,0,1
7.739479000,0,0
7.788666000,1,0
7.789484000,0,1
7.789490000,0,0
7.838681000,1,0
7.839499000,0,1
7.839509000,0,0
7.888698000,1,0
7.889515000,0,0
7.889516000,0,1
7.889522000,0,0
7.938712000,1,0
7.939530000,0,1
7.939540000,0,0
7.988727000,1,0
7.989544000,0,0
7.989545000,0,1
7.989551000,0,0
8.038741000,1,0
8.039559000,0,1
8.039569000,0,0
8.088755000,1,0
8.089573000,0,1
8.089583000,0,0
8.138769000,1,0
8.139587000,0,0
8.139588000,0,1
8.139593000,0,0
8.188784000,1,0
8.189602000,0,0
8.189603000,0,1
8.189609000,0,0
8.238799000,1,0
8.239617000,0,1
8.239627000,0,0
8.288813000,1,0
8.289631000,0,0
8.289632000,0,1
8.289637000,0,0
8.338830000,1,0
8.339648000,0,1
8.339658000,0,0
8.388845000,1,0
8.389662000,0,0
8.389663000,0,1
8.389668000,0,0
8.438859000,1,0
8.439677000,0,1
8.439687000,0,0
8.488873000,1,0
8.489691000,0,1
8.489697000,0,0
8.538888000,1,0
8.539706000,0,1
8.539716000,0,0
8.588902000,1,0
8.589720000,0,1
8.589726000,0,0
8.638917000,1,0
8.639735000,0,1
8.639745000,0,0
8.688931000,1,0
8.689749000,0,1
8.689755000,0,0
8.738946000,1,0
8.739764000,0,1
8.739774000,0,0
8.788961000,1,0
8.789778000,0,0
8.789779000,0,1
8.789785000,0,0
8.838975000,1,0
8.839793000,0,1
8.839803000,0,0
8.888990000,1,0
8.889807000,0,0
8.889808000,0,1
8.889814000,0,0
8.939005000,1,0
8.939822000,0,0
8.939823000,0,1
8.939832000,0,0
8.989021000,1,0
8.989839000,0,1
8.989845000,0,0
9.039036000,1,0
9.039853000,0,0
9.039854000,0,1
9.039863000,0,0
9.089050000,1,0
9.089868000,0,1
9.089874000,0,0
9.139065000,1,0
9.139882000,0,0
9.139883000,0,1
9.139892000,0,0
9.189079000,1,0
9.189897000,0,1
9.189903000,0,0
9.239094000,1,0
9.239911000,0,0
9.239912000,0,1
9.239921000,0,0
9.289108000,1,0
9.289926000,0,1
9.289932000,0,0
9.339123000,1,0
9.339941000,0,1
9.339951000,0,0
9.389137000,1,0
9.389955000,0,1
9.389961000,0,0
9.439152000,1,0
9.439970000,0,1
9.439980000,0,0
9.489167000,1,0
9.489984000,0,0
9.489985000,0,1
9.489991000,0,0
9.539181000,1,0
9.539999000,0,1
9.540009000,0,0
9.589196000,1,0
9.590014000,0,1
9.590020000,0,0
9.639211000,1,0
9.640028000,0,0
9.640029000,0,1
9.640038000,0,0
9.689227000,1,0
9.690045000,0,1
9.690051000,0,0
9.739242000,1,0
9.740059000,0,0
9.740060000,0,1
9.740069000,0,0
9.789256000,1,0
9.790074000,0,1
9.790080000,0,0
9.839271000,1,0
9.840089000,0,1
9.840099000,0,0
9.889285000,1,0
9.890103000,0,1
9.890109000,0,0
9.939300000,1,0
9.940118000,0,1
9.940128000,0,0
9.989314000,1,0
9.990132000,0,1
9.990138000,0,0
10.039329000,1,0
10.040147000,0,1
10.040156000,0,0
10.089343000,1,0
10.090161000,0,1
10.090167000,0,0
10.139358000,1,0
10.140176000,0,1
10.140186000,0,0
10.189373000,1,0
10.190191000,0,1
10.190197000,0,0
10.239389000,1,0
10.240207000,0,1
10.240217000,0,0
10.289402000,1,0
10.290220000,0,1
10.290226000,0,0
10.339418000,1,0
10.340235000,0,0
10.340236000,0,1
10.340245000,0,0
10.389433000,1,0
10.390251000,0,1
10.390257000,0,0
10.439447000,1,0
10.440264000,0,0
10.440265000,0,1
10.440274000,0,0
10.489461000,1,0
10.490279000,0,1
10.490285000,0,0
10.539476000,1,0
10.540293000,0,0
10.540294000,0,1
10.540303000,0,0
10.589492000,1,0
10.590310000,0,1
10.590316000,0,0
10.639507000,1,0
10.640324000,0,0
10.640325000,0,1
10.640334000,0,0
10.689521000,1,0
10.690338000,0,0
10.690339000,0,1
10.690344000,0,0
10.739535000,1,0
10.740353000,0,1
10.740362000,0,0
10.789549000,1,0
10.790367000,0,1
10.790373000,0,0
10.839566000,1,0
10.840383000,0,0
10.840384000,0,1
10.840393000,0,0
10.889580000,1,0
10.890397000,0,0
10.890398000,0,1
10.890404000,0,0
10.939594000,1,0
10.940412000,0,1
10.940422000,0,0
10.989608000,1,0
10.990426000,0,1
10.990432000,0,0
11.039623000,1,0
11.040440000,0,0
11.040441000,0,1
11.040450000,0,0
11.089639000,1,0
11.090456000,0,0
11.090457000,0,1
11.090463000,0,0
11.139653000,1,0
11.140471000,0,1
11.140481000,0,0
11.189667000,1,0
11.190485000,0,1
11.190491000,0,0
11.239682000,1,0
11.240499000,0,0
11.240500000,0,1
11.240509000,0,0
11.289698000,1,0
11.290515000,0,0
11.290516000,0,1
11.290522000,0,0
11.339713000,1,0
11.340530000,0,0
11.340531000,0,1
11.340540000,0,0
11.389727000,1,0
11.390544000,0,0
11.390545000,0,1
11.390551000,0,0
11.439741000,1,0
11.440559000,0,1
11.440569000,0,0
11.489755000,1,0
11.490573000,0,1
11.490579000,0,0
11.539770000,1,0
11.540587000,0,0
11.540588000,0,1
11.540597000,0,0
11.589786000,1,0
11.590603000,0,0
11.590604000,0,1
11.590610000,0,0
11.639800000,1,0
11.640618000,0,1
11.640628000,0,0
11.689814000,1,0
11.690632000,0,1
11.690638000,0,0
11.739829000,1,0
11.740646000,0,0
11.740647000,0,1
11.740656000,0,0
11.789845000,1,0
11.790662000,0,0
11.790663000,0,1
11.790669000,0,0
11.839859000,1,0
11.840677000,0,1
11.840687000,0,0
11.889873000,1,0
11.890691000,0,1
11.890697000,0,0
11.939888000,1,0
11.940705000,0,0
11.940706000,0,1
11.940715000,0,0
11.989902000,1,0
11.990719000,0,0
11.990720000,0,1
11.990726000,0,0
12.039918000,1,0
12.040736000,0,1
12.040746000,0,0
12.089932000,1,0
12.090750000,0,1
12.090756000,0,0
12.139947000,1,0
12.140764000,0,0
12.140765000,0,1
12.140774000,0,0
12.189961000,1,0
12.190778000,0,0
12.190779000,0,1
12.190785000,0,0
12.239977000,1,0
12.240795000,0,1
12.240805000,0,0
12.289991000,1,0
12.290809000,0,1
12.290815000,0,0
12.340006000,1,0
12.340824000,0,1
12.340826000,0,0
12.390020000,1,0
12.390837000,0,0
12.390838000,0,1
12.390840000,0,0
12.440035000,1,0
12.440853000,0,1
12.440855000,0,0
12.490050000,1,0
12.490868000,0,0
12.490869000,0,1
12.490870000,0,0
12.540064000,1,0
12.540882000,0,1
12.540884000,0,0
12.590079000,1,0
12.590897000,0,1
12.590899000,0,0
12.640093000,1,0
12.640910000,0,0
12.640911000,0,1
12.640913000,0,0
12.690108000,1,0
12.690926000,0,1
12.690928000,0,0
12.740124000,1,0
12.740941000,0,0
12.740942000,0,1
12.740944000,0,0
12.790137000,1,0
12.790955000,0,1
12.790957000,0,0
12.840153000,1,0
12.840971000,0,1
12.840973000,0,0
12.890167000,1,0
12.890984000,0,0
12.890985000,0,1
12.890987000,0,0
12.940182000,1,0
12.941000000,0,1
12.941002000,0,0
12.990196000,1,0
12.991014000,0,1
12.991016000,0,0
13.040212000,1,0
13.041029000,0,0
13.041030000,0,1
13.041031000,0,0
13.090225000,1,0
13.091043000,0,1
13.091045000,0,0
13.140241000,1,0
13.141058000,0,0
13.141059000,0,1
13.141061000,0,0
13.190256000,1,0
13.191074000,0,1
13.191076000,0,0
13.240270000,1,0
13.241088000,0,1
13.241090000,0,0
13.290286000,1,0
13.291103000,0,0
13.291104000,0,1
13.291106000,0,0
13.340299000,1,0
13.341117000,0,1
13.341119000,0,0
13.390315000,1,0
13.391133000,0,1
13.391135000,0,0
13.440328000,1,0
13.441146000,0,1
13.441148000,0,0
13.490344000,1,0
13.491162000,0,1
13.491164000,0,0
13.540358000,1,0
13.541175000,0,0
13.541176000,0,1
13.541177000,0,0
13.590373000,1,0
13.591191000,0,1
13.591193000,0,0
13.640387000,1,0
13.641205000,0,1
13.641207000,0,0
13.690402000,1,0
13.691220000,0,1
13.691222000,0,0
13.740418000,1,0
13.741236000,0,1
13.741238000,0,0
13.790432000,1,0
13.791249000,0,0
13.791250000,0,1
13.791251000,0,0
13.840447000,1,0
13.841265000,0,1
13.841267000,0,0
13.890461000,1,0
13.891278000,0,0
13.891279000,0,1
13.891281000,0,0
13.940477000,1,0
13.941294000,0,0
13.941295000,0,1
13.941297000,0,0
13.990490000,1,0
13.991308000,0,1
13.991310000,0,0
14.040506000,1,0
14.041324000,0,1
14.041326000,0,0
14.090519000,1,0
14.091337000,0,0
14.091338000,0,1
14.091339000,0,0
14.140535000,1,0
14.141353000,0,1
14.141355000,0,0
14.190549000,1,0
14.191366000,0,0
14.191367000,0,1
14.191369000,0,0
14.240564000,1,0
14.241382000,0,1
14.241384000,0,0
14.290578000,1,0
14.291396000,0,1
14.291398000,0,0
14.340594000,1,0
14.341411000,0,0
14.341412000,0,1
14.341414000,0,0
14.390609000,1,0
14.391427000,0,1
14.391429000,0,0
14.440623000,1,0
14.441441000,0,1
14.441443000,0,0
14.490639000,1,0
14.491456000,0,0
14.491457000,0,1
14.491458000,0,0
14.540652000,1,0
14.541470000,0,1
14.541472000,0,0
14.590668000,1,0
14.591485000,0,0
14.591486000,0,1
14.591488000,0,0
14.640681000,1,0
14.641499000,0,1
14.641501000,0,0
14.690697000,1,0
14.691514000,0,0
14.691515000,0,1
14.691517000,0,0
14.740711000,1,0
14.741528000,0,0
14.741529000,0,1
14.741530000,0,0
14.790726000,1,0
14.791544000,0,1
14.791546000,0,0
14.840742000,1,0
14.841559000,0,0
14.841560000,0,1
14.841562000,0,0
14.890755000,1,0
14.891573000,0,1
14.891575000,0,0
14.940771000,1,0
14.941589000,0,1
14.941591000,0,0
14.990785000,1,0
14.991602000,0,0
14.991603000,0,1
14.991604000,0,0
15.040800000,1,0
15.041618000,0,1
15.041620000,0,0
15.090814000,1,0
15.091632000,0,1
15.091634000,0,0
15.140830000,1,0
15.141647000,0,0
15.141648000,0,1
15.141649000,0,0
15.190843000,1,0
15.191661000,0,1
15.191663000,0,0
15.240859000,1,0
15.241677000,0,1
15.241679000,0,0
15.290872000,1,0
15.291690000,0,1
15.291692000,0,0
15.340888000,1,0
15.341706000,0,1
15.341708000,0,0
15.390902000,1,0
15.391719000,0,0
15.391720000,0,1
15.391721000,0,0
15.440917000,1,0
15.441735000,0,1
15.441737000,0,0
15.490931000,1,0
15.491748000,0,0
15.491749000,0,1
15.491751000,0,0
15.540946000,1,0
15.541764000,0,1
15.541766000,0,0
15.590962000,1,0
15.591780000,0,1
15.591782000,0,0
15.640975000,1,0
15.641793000,0,0
15.641794000,0,1
15.641795000,0,0
15.690991000,1,0
15.691809000,0,1
15.691811000,0,0
15.741005000,1,0
15.741822000,0,0
15.741823000,0,1
15.741825000,0,0
15.791020000,1,0
15.791838000,0,1
15.791840000,0,0
15.841034000,1,0
15.841852000,0,1
15.841854000,0,0
15.891049000,1,0
15.891867000,0,1
15.891869000,0,0
15.941065000,1,0
15.941883000,0,1
15.941885000,0,0
15.991078000,1,0
15.991896000,0,0
15.991897000,0,1
15.991898000,0,0
16.041094000,1,0
16.041912000,0,1
16.041914000,0,0
16.091108000,1,0
16.091925000,0,0
16.091926000,0,1
16.091928000,0,0
16.141123000,1,0
16.141941000,0,1
16.141943000,0,0
16.191137000,1,0
16.191954000,0,0
16.191955000,0,1
16.191957000,0,0
16.241153000,1,0
16.241970000,0,0
16.241971000,0,1
16.241972000,0,0
16.291166000,1,0
16.291984000,0,1
16.291986000,0,0
16.341182000,1,0
16.341999000,0,0
16.342000000,0,1
16.342002000,0,0
16.391195000,1,0
16.392013000,0,1
16.392015000,0,0
16.441211000,1,0
16.442029000,0,1
16.442031000,0,0
16.491225000,1,0
16.492043000,0,1
16.492045000,0,0
16.541241000,1,0
16.542059000,0,1
16.542061000,0,0
16.591255000,1,0
16.592073000,0,1
16.592075000,0,0
16.641269000,1,0
16.642087000,0,1
16.642089000,0,0
16.691285000,1,0
16.692103000,0,1
16.692105000,0,0
16.741299000,1,0
16.742117000,0,1
16.742119000,0,0
16.791313000,1,0
16.792130000,0,0
16.792131000,0,1
16.792133000,0,0
16.841329000,1,0
16.842147000,0,1
16.842149000,0,0
16.891343000,1,0
16.892160000,0,0
16.892161000,0,1
16.892163000,0,0
16.941359000,1,0
16.942176000,0,0
16.942177000,0,1
16.942179000,0,0
16.991372000,1,0
16.992190000,0,0
16.992191000,0,1
16.992192000,0,0
17.041389000,1,0
17.042206000,0,0
17.042207000,0,1
17.042208000,0,0
17.091402000,1,0
17.092220000,0,1
17.092222000,0,0
17.141416000,1,0
17.142234000,0,0
17.142235000,0,1
17.142236000,0,0
17.191432000,1,0
17.192250000,0,0
17.192251000,0,1
17.192252000,0,0
17.241446000,1,0
17.242264000,0,1
17.242266000,0,0
17.291460000,1,0
17.292278000,0,1
17.292280000,0,0
17.341476000,1,0
17.342294000,0,1
17.342296000,0,0
17.391490000,1,0
17.392308000,0,1
17.392310000,0,0
17.441504000,1,0
17.442322000,0,1
17.442324000,0,0
17.491520000,1,0
17.492338000,0,1
17.492340000,0,0
17.541534000,1,0
17.542352000,0,1
17.542354000,0,0
17.591550000,1,0
17.592367000,0,0
17.592368000,0,1
17.592370000,0,0
17.641564000,1,0
17.642381000,0,0
17.642382000,0,1
17.642384000,0,0
17.691578000,1,0
17.692395000,0,0
17.692396000,0,1
17.692397000,0,0
17.741594000,1,0
17.742411000,0,0
17.742412000,0,1
17.742413000,0,0
17.791607000,1,0
17.792425000,0,0
17.792426000,0,1
17.792427000,0,0
17.797120000,0,0
