Time [s],Channel 0,Channel 1,Channel 2,Channel 7
1.956897000,0,0,0,0
1.956903000,0,0,0,1
1.956912000,1,0,0,1
1.966889000,0,0,0,1
1.966897000,0,0,0,0
1.966904000,0,0,0,1
1.966912000,0,1,0,1
1.976891000,0,0,0,1
1.976900000,0,0,0,0
1.976906000,0,0,0,1
1.976915000,1,0,0,1
1.986895000,0,0,0,1
1.986904000,0,0,0,0
1.986910000,0,0,0,1
1.986919000,1,0,0,1
1.996898000,0,0,0,1
1.996906000,0,0,0,0
1.996912000,0,0,0,1
1.996921000,0,1,0,1
2.006900000,0,0,0,1
2.006909000,0,0,0,0
2.006915000,0,0,0,1
2.006929000,0,0,1,1
2.016948000,0,0,0,1
2.016950000,0,0,0,0
2.016956000,0,0,0,1
2.016967000,0,0,1,1
2.021905000,0,0,0,1
2.021915000,0,0,0,0
2.021921000,0,0,0,1
2.021930000,1,0,0,1
2.031907000,0,0,0,1
2.031916000,0,0,0,0
2.031922000,0,0,0,1
2.031931000,0,1,0,1
2.041911000,0,0,0,1
2.041919000,0,0,0,0
2.041926000,0,0,0,1
2.041935000,1,0,0,1
2.051914000,0,0,0,1
2.051922000,0,0,0,0
2.051928000,0,0,0,1
2.051937000,1,0,0,1
2.061916000,0,0,0,1
2.061924000,0,0,0,0
2.061931000,0,0,0,1
2.061940000,0,1,0,1
2.071919000,0,0,0,1
2.071927000,0,0,0,0
2.071933000,0,0,0,1
2.071947000,0,0,1,1
2.081967000,0,0,0,1
2.081968000,0,0,0,0
2.081974000,0,0,0,1
2.081986000,0,0,1,1
2.086923000,0,0,0,1
2.086934000,0,0,0,0
2.086939000,0,0,0,1
2.086948000,1,0,0,1
2.096927000,0,0,0,1
2.096935000,0,0,0,0
2.096942000,0,0,0,1
2.096951000,0,1,0,1
2.106930000,0,0,0,1
2.106938000,0,0,0,0
2.106944000,0,0,0,1
2.106953000,1,0,0,1
2.116932000,0,0,0,1
2.116940000,0,0,0,0
2.116947000,0,0,0,1
2.116956000,1,0,0,1
2.126935000,0,0,0,1
2.126943000,0,0,0,0
2.126949000,0,0,0,1
2.126958000,0,1,0,1
2.136937000,0,0,0,1
2.136945000,0,0,0,0
2.136952000,0,0,0,1
2.136965000,0,0,1,1
2.146985000,0,0,0,1
2.146987000,0,0,0,0
2.146993000,0,0,0,1
2.147004000,0,0,1,1
2.151943000,0,0,0,1
2.151954000,0,0,0,0
2.151959000,0,0,0,1
2.151968000,1,0,0,1
2.161946000,0,0,0,1
2.161954000,0,0,0,0
2.161960000,0,0,0,1
2.161969000,0,1,0,1
2.171948000,0,0,0,1
2.171956000,0,0,0,0
2.171963000,0,0,0,1
2.171971000,1,0,0,1
2.181950000,0,0,0,1
2.181959000,0,0,0,0
2.181965000,0,0,0,1
2.181974000,1,0,0,1
2.191953000,0,0,0,1
2.191961000,0,0,0,0
2.191968000,0,0,0,1
2.191977000,0,1,0,1
2.201957000,0,0,0,1
2.201965000,0,0,0,0
2.201972000,0,0,0,1
2.201985000,0,0,1,1
2.212004000,0,0,0,1
2.212006000,0,0,0,0
2.212011000,0,0,0,1
2.212023000,0,0,1,1
2.216961000,0,0,0,1
2.216972000,0,0,0,0
2.216978000,0,0,0,1
2.216987000,1,0,0,1
2.226964000,0,0,0,1
2.226972000,0,0,0,0
2.226979000,0,0,0,1
2.226988000,0,1,0,1
2.236966000,0,0,0,1
2.236975000,0,0,0,0
2.236981000,0,0,0,1
2.236990000,1,0,0,1
2.246969000,0,0,0,1
2.246977000,0,0,0,0
2.246984000,0,0,0,1
2.246992000,1,0,0,1
2.256973000,0,0,0,1
2.256981000,0,0,0,0
2.256988000,0,0,0,1
2.256996000,0,1,0,1
2.266975000,0,0,0,1
2.266984000,0,0,0,0
2.266990000,0,0,0,1
2.267004000,0,0,1,1
2.277023000,0,0,0,1
2.277024000,0,0,0,0
2.277030000,0,0,0,1
2.277043000,0,0,1,1
2.281980000,0,0,0,1
2.281990000,0,0,0,0
2.281996000,0,0,0,1
2.282005000,1,0,0,1
2.291982000,0,0,0,1
2.291991000,0,0,0,0
2.291997000,0,0,0,1
2.292006000,0,1,0,1
2.301986000,0,0,0,1
2.301994000,0,0,0,0
2.302001000,0,0,0,1
2.302010000,1,0,0,1
2.311989000,0,0,0,1
2.311997000,0,0,0,0
2.312003000,0,0,0,1
2.312012000,1,0,0,1
2.321991000,0,0,0,1
2.321999000,0,0,0,0
2.322006000,0,0,0,1
2.322015000,0,1,0,1
2.331994000,0,0,0,1
2.332002000,0,0,0,0
2.332008000,0,0,0,1
2.332022000,0,0,1,1
2.342042000,0,0,0,1
2.342043000,0,0,0,0
2.342049000,0,0,0,1
2.342061000,0,0,1,1
2.346998000,0,0,0,1
2.347009000,0,0,0,0
2.347015000,0,0,0,1
2.347023000,1,0,0,1
2.357002000,0,0,0,1
2.357010000,0,0,0,0
2.357017000,0,0,0,1
2.357026000,0,1,0,1
2.367005000,0,0,0,1
2.367013000,0,0,0,0
2.367019000,0,0,0,1
2.367028000,1,0,0,1
2.377007000,0,0,0,1
2.377015000,0,0,0,0
2.377022000,0,0,0,1
2.377031000,1,0,0,1
2.387010000,0,0,0,1
2.387018000,0,0,0,0
2.387024000,0,0,0,1
