Time [s],Channel 0,Channel 1
6.287420000,0,0
6.287421000,0,1
6.287423000,0,0
6.336718000,1,0
6.337536000,0,1
6.337538000,0,0
6.386834000,1,0
6.387651000,0,0
6.387652000,0,1
6.387654000,0,0
6.436949000,1,0
6.437767000,0,1
6.437769000,0,0
6.487065000,1,0
6.487882000,0,0
6.487883000,0,1
6.487885000,0,0
6.537180000,1,0
6.537998000,0,1
6.538000000,0,0
6.587296000,1,0
6.588113000,0,0
6.588114000,0,1
6.588116000,0,0
6.637411000,1,0
6.638229000,0,1
6.638231000,0,0
6.687527000,1,0
6.688344000,0,0
6.688345000,0,1
6.688347000,0,0
6.737642000,1,0
6.738460000,0,1
6.738462000,0,0
6.787758000,1,0
6.788575000,0,0
6.788576000,0,1
6.788578000,0,0
6.837873000,1,0
6.838691000,0,1
6.838693000,0,0
6.887989000,1,0
6.888806000,0,0
6.888807000,0,1
6.888809000,0,0
6.938104000,1,0
6.938922000,0,1
6.938924000,0,0
6.988220000,1,0
6.989037000,0,0
6.989038000,0,1
6.989040000,0,0
7.038335000,1,0
7.039153000,0,1
7.039155000,0,0
7.088451000,1,0
7.089268000,0,0
7.089269000,0,1
7.089271000,0,0
7.138566000,1,0
7.139384000,0,1
7.139386000,0,0
7.188682000,1,0
7.189499000,0,0
7.189500000,0,1
7.189502000,0,0
7.238797000,1,0
7.239615000,0,1
7.239617000,0,0
7.288913000,1,0
7.289730000,0,0
7.289731000,0,1
7.289733000,0,0
7.339028000,1,0
7.339846000,0,1
7.339848000,0,0
7.389144000,1,0
7.389961000,0,0
7.389962000,0,1
7.389964000,0,0
7.439259000,1,0
7.440077000,0,1
7.440079000,0,0
7.489375000,1,0
7.490192000,0,0
7.490193000,0,1
7.490195000,0,0
7.539490000,1,0
7.540308000,0,1
7.540310000,0,0
7.589606000,1,0
7.590423000,0,0
7.590424000,0,1
7.590426000,0,0
7.639721000,1,0
7.640539000,0,1
7.640541000,0,0
7.689837000,1,0
7.690654000,0,0
7.690655000,0,1
7.690657000,0,0
7.739952000,1,0
7.740770000,0,1
7.740772000,0,0
7.790068000,1,0
7.790885000,0,0
7.790886000,0,1
7.790888000,0,0
7.840183000,1,0
7.841001000,0,1
7.841003000,0,0
7.890299000,1,0
7.891116000,0,0
7.891117000,0,1
7.891119000,0,0
7.940414000,1,0
7.941232000,0,1
7.941234000,0,0
7.990530000,1,0
7.991347000,0,0
7.991348000,0,1
7.991350000,0,0
8.040645000,1,0
8.041463000,0,1
8.041465000,0,0
8.090761000,1,0
8.091578000,0,0
8.091579000,0,1
8.091581000,0,0
8.140876000,1,0
8.141694000,0,1
8.141696000,0,0
8.190992000,1,0
8.191809000,0,0
8.191810000,0,1
8.191812000,0,0
8.241107000,1,0
8.241925000,0,1
8.241927000,0,0
8.291223000,1,0
8.292040000,0,0
8.292041000,0,1
8.292043000,0,0
8.341338000,1,0
8.342156000,0,1
8.342158000,0,0
8.391454000,1,0
8.392271000,0,0
8.392272000,0,1
8.392274000,0,0
8.441569000,1,0
8.442387000,0,1
8.442389000,0,0
8.491685000,1,0
8.492502000,0,0
8.492503000,0,1
8.492505000,0,0
8.541800000,1,0
8.542618000,0,1
8.542620000,0,0
8.591916000,1,0
8.592733000,0,0
8.592734000,0,1
8.592736000,0,0
8.642031000,1,0
8.642849000,0,1
8.642851000,0,0
8.692147000,1,0
8.692964000,0,0
8.692965000,0,1
8.692967000,0,0
8.742262000,1,0
8.743080000,0,1
8.743082000,0,0
8.792378000,1,0
8.793195000,0,0
8.793196000,0,1
8.793198000,0,0
8.842493000,1,0
8.843311000,0,1
8.843313000,0,0
8.892609000,1,0
8.893426000,0,0
8.893427000,0,1
8.893429000,0,0
8.942724000,1,0
8.943542000,0,1
8.943544000,0,0
8.992840000,1,0
8.993657000,0,0
8.993658000,0,1
8.993660000,0,0
9.042955000,1,0
9.043773000,0,1
9.043775000,0,0
9.093071000,1,0
9.093888000,0,0
9.093889000,0,1
9.093891000,0,0
9.143186000,1,0
9.144004000,0,1
9.144006000,0,0
9.193302000,1,0
9.194119000,0,0
9.194120000,0,1
9.194122000,0,0
9.243417000,1,0
9.244235000,0,1
9.244237000,0,0
9.293533000,1,0
9.294350000,0,0
9.294351000,0,1
9.294353000,0,0
9.343648000,1,0
9.344466000,0,1
9.344468000,0,0
9.393764000,1,0
9.394581000,0,0
9.394582000,0,1
9.394584000,0,0
9.443879000,1,0
9.444697000,0,1
9.444699000,0,0
9.493995000,1,0
9.494812000,0,0
9.494813000,0,1
9.494815000,0,0
9.544110000,1,0
9.544928000,0,1
9.544930000,0,0
9.594226000,1,0
9.595043000,0,0
9.595044000,0,1
9.595046000,0,0
9.644341000,1,0
9.645159000,0,1
9.645161000,0,0
9.694457000,1,0
9.695274000,0,0
9.695275000,0,1
9.695277000,0,0
9.744572000,1,0
9.745390000,0,1
9.745392000,0,0
9.794688000,1,0
9.795505000,0,0
9.795506000,0,1
9.795508000,0,0
9.844803000,1,0
9.845621000,0,1
9.845623000,0,0
9.894919000,1,0
9.895736000,0,0
9.895737000,0,1
9.895739000,0,0
9.945034000,1,0
9.945852000,0,1
9.945854000,0,0
9.995150000,1,0
9.995967000,0,0
9.995968000,0,1
9.995970000,0,0
10.045265000,1,0
10.046083000,0,1
10.046085000,0,0
10.095381000,1,0
10.096198000,0,0
10.096199000,0,1
10.096201000,0,0
10.145496000,1,0
10.146314000,0,1
10.146316000,0,0
10.195612000,1,0
10.196429000,0,0
10.196430000,0,1
10.196432000,0,0
10.245727000,1,0
10.246545000,0,1
10.246547000,0,0
10.295843000,1,0
10.296660000,0,0
10.296661000,0,1
10.296663000,0,0
10.345958000,1,0
10.346776000,0,1
10.346778000,0,0
10.396074000,1,0
10.396891000,0,0
10.396892000,0,1
10.396894000,0,0
10.446189000,1,0
10.447007000,0,1
10.447009000,0,0
10.496305000,1,0
10.497122000,0,0
10.497123000,0,1
10.497125000,0,0
10.546420000,1,0
10.547238000,0,1
10.547240000,0,0
10.596536000,1,0
10.597353000,0,0
10.597354000,0,1
10.597355000,0,0
10.646651000,1,0
10.647469000,0,1
10.647471000,0,0
10.696767000,1,0
10.697584000,0,0
10.697585000,0,1
10.697587000,0,0
10.746882000,1,0
10.747700000,0,1
10.747702000,0,0
10.796998000,1,0
10.797815000,0,0
10.797816000,0,1
10.797818000,0,0
10.847113000,1,0
10.847931000,0,1
10.847933000,0,0
10.897229000,1,0
10.898046000,0,0
10.898047000,0,1
10.898048000,0,0
10.947344000,1,0
10.948162000,0,1
10.948164000,0,0
10.997460000,1,0
10.998277000,0,0
10.998278000,0,1
10.998279000,0,0
11.047575000,1,0
11.048393000,0,1
11.048395000,0,0
11.097691000,1,0
11.098508000,0,0
11.098509000,0,1
11.098510000,0,0
11.147806000,1,0
11.148624000,0,1
11.148626000,0,0
11.197922000,1,0
11.198739000,0,0
11.198740000,0,1
11.198741000,0,0
11.248037000,1,0
11.248855000,0,1
11.248857000,0,0
11.298153000,1,0
11.298970000,0,0
11.298971000,0,1
11.298972000,0,0
11.348268000,1,0
11.349086000,0,1
11.349088000,0,0
11.398384000,1,0
11.399201000,0,0
11.399202000,0,1
11.399203000,0,0
11.448499000,1,0
11.449317000,0,1
11.449319000,0,0
11.498615000,1,0
11.499432000,0,0
11.499433000,0,1
11.499434000,0,0
11.548730000,1,0
11.549548000,0,1
11.549550000,0,0
11.598846000,1,0
11.599663000,0,0
11.599664000,0,1
11.599665000,0,0
11.648961000,1,0
11.649779000,0,1
11.649781000,0,0
11.699077000,1,0
11.699894000,0,0
11.699895000,0,1
11.699896000,0,0
11.749192000,1,0
11.750010000,0,1
11.750012000,0,0
11.799308000,1,0
11.800125000,0,0
11.800126000,0,1
11.800127000,0,0
11.849423000,1,0
11.850241000,0,1
11.850243000,0,0
11.899539000,1,0
11.900356000,0,0
11.900357000,0,1
11.900358000,0,0
11.949654000,1,0
11.950472000,0,1
11.950474000,0,0
11.980800000,0,0
