Time [s],Channel 3,Channel 4,Channel 5
3.364062000,0,0,0
3.364084000,0,1,0
3.374064000,0,0,0
3.374087000,1,0,0
3.384067000,0,0,0
3.384089000,0,1,0
3.394069000,0,0,0
3.394091000,1,0,0
3.404073000,0,0,0
3.404095000,0,0,1
3.414075000,0,0,0
3.414098000,1,0,0
3.424078000,0,0,0
3.424100000,0,1,0
3.434080000,0,0,0
3.434103000,1,0,0
3.444084000,0,0,0
3.444106000,0,1,0
3.454086000,0,0,0
3.454108000,1,0,0
3.464089000,0,0,0
3.464111000,0,0,1
3.474091000,0,0,0
3.474113000,1,0,0
3.484095000,0,0,0
3.484117000,0,1,0
3.494097000,0,0,0
3.494120000,1,0,0
3.504100000,0,0,0
3.504122000,0,1,0
3.514102000,0,0,0
3.514124000,1,0,0
3.524106000,0,0,0
3.524128000,0,0,1
3.534108000,0,0,0
3.534130000,1,0,0
3.544111000,0,0,0
3.544134000,0,1,0
3.554114000,0,0,0
3.554136000,1,0,0
3.564116000,0,0,0
3.564138000,0,1,0
3.574120000,0,0,0
3.574142000,1,0,0
3.584122000,0,0,0
3.584145000,0,0,1
3.594125000,0,0,0
3.594147000,1,0,0
3.604127000,0,0,0
3.604149000,0,1,0
3.614131000,0,0,0
3.614153000,1,0,0
3.624133000,0,0,0
3.624156000,0,1,0
3.634136000,0,0,0
3.634158000,1,0,0
3.644139000,0,0,0
3.644161000,0,0,1
3.654141000,0,0,0
3.654164000,1,0,0
3.664144000,0,0,0
3.664166000,0,1,0
3.674147000,0,0,0
3.674170000,1,0,0
3.684150000,0,0,0
3.684172000,0,1,0
3.694152000,0,0,0
3.694174000,1,0,0
3.704155000,0,0,0
3.704177000,0,0,1
3.714158000,0,0,0
3.714181000,1,0,0
3.724161000,0,0,0
3.724183000,0,1,0
3.734163000,0,0,0
3.734186000,1,0,0
3.744166000,0,0,0
3.744189000,0,1,0
3.754169000,0,0,0
3.754191000,1,0,0
3.764172000,0,0,0
3.764195000,0,0,1
3.774175000,0,0,0
3.774197000,1,0,0
3.784177000,0,0,0
3.784200000,0,1,0
3.794180000,0,0,0
3.794202000,1,0,0
3.804182000,0,0,0
3.804205000,0,1,0
3.814186000,0,0,0
3.814208000,1,0,0
3.824188000,0,0,0
3.824211000,0,0,1
3.834191000,0,0,0
3.834213000,1,0,0
3.844194000,0,0,0
3.844216000,0,1,0
3.854196000,0,0,0
3.854219000,1,0,0
3.864200000,0,0,0
3.864222000,0,1,0
3.874202000,0,0,0
3.874225000,1,0,0
3.884205000,0,0,0
3.884227000,0,0,1
3.894207000,0,0,0
3.894230000,1,0,0
3.904210000,0,0,0
3.904232000,0,1,0
3.914213000,0,0,0
3.914236000,1,0,0
3.924216000,0,0,0
3.924238000,0,1,0
3.934219000,0,0,0
3.934241000,1,0,0
3.944222000,0,0,0
3.944244000,0,0,1
3.954224000,0,0,0
3.954246000,1,0,0
3.964227000,0,0,0
3.964249000,0,1,0
3.974230000,0,0,0
3.974252000,1,0,0
3.984233000,0,0,0
3.984255000,0,1,0
3.994235000,0,0,0
3.994257000,1,0,0
4.004237000,0,0,0
4.004260000,0,0,1
4.014241000,0,0,0
4.014264000,1,0,0
4.024244000,0,0,0
4.024266000,0,1,0
4.034247000,0,0,0
4.034269000,1,0,0
4.044249000,0,0,0
4.044272000,0,1,0
4.054252000,0,0,0
4.054274000,1,0,0
4.064254000,0,0,0
4.064277000,0,0,1
4.074258000,0,0,0
4.074280000,1,0,0
4.084260000,0,0,0
4.084283000,0,1,0
4.094263000,0,0,0
4.094285000,1,0,0
4.104265000,0,0,0
4.104288000,0,1,0
4.114269000,0,0,0
4.114291000,1,0,0
4.124271000,0,0,0
4.124294000,0,0,1
4.134274000,0,0,0
4.134297000,1,0,0
4.144277000,0,0,0
4.144300000,0,1,0
4.154280000,0,0,0
4.154302000,1,0,0
4.164282000,0,0,0
4.164304000,0,1,0
4.174284000,0,0,0
4.174307000,1,0,0
4.184288000,0,0,0
4.184311000,0,0,1
4.194291000,0,0,0
4.194313000,1,0,0
4.204293000,0,0,0
4.204315000,0,1,0
4.214295000,0,0,0
4.214318000,1,0,0
4.224299000,0,0,0
4.224321000,0,1,0
4.234301000,0,0,0
4.234324000,1,0,0
4.244305000,0,0,0
4.244327000,0,0,1
4.254307000,0,0,0
4.254330000,1,0,0
4.264310000,0,0,0
4.264332000,0,1,0
4.274312000,0,0,0
4.274335000,1,0,0
4.284316000,0,0,0
4.284338000,0,1,0
4.294318000,0,0,0
4.294341000,1,0,0
4.304321000,0,0,0
4.304343000,0,0,1
4.314323000,0,0,0
4.314346000,1,0,0
4.324327000,0,0,0
4.324349000,0,1,0
4.334329000,0,0,0
4.334352000,1,0,0
4.344332000,0,0,0
4.344354000,0,1,0
4.354335000,0,0,0
4.354358000,1,0,0
4.364338000,0,0,0
4.364360000,0,0,1
4.374340000,0,0,0
4.374363000,1,0,0
4.384343000,0,0,0
4.384365000,0,1,0
4.394345000,0,0,0
4.394367000,1,0,0
4.404349000,0,0,0
4.404371000,0,1,0
4.414351000,0,0,0
4.414374000,1,0,0
4.424354000,0,0,0
4.424376000,0,0,1
4.434357000,0,0,0
4.434380000,1,0,0
4.444360000,0,0,0
4.444382000,0,1,0
4.454362000,0,0,0
4.454384000,1,0,0
4.464366000,0,0,0
4.464388000,0,1,0
4.474368000,0,0,0
4.474390000,1,0,0
4.484371000,0,0,0
4.484393000,0,0,1
4.494373000,0,0,0
4.494395000,1,0,0
4.504376000,0,0,0
4.504398000,0,1,0
4.514379000,0,0,0
4.514402000,1,0,0
4.524382000,0,0,0
4.524404000,0,1,0
4.534384000,0,0,0
4.534406000,1,0,0
4.544387000,0,0,0
4.544410000,0,0,1
4.554390000,0,0,0
4.554412000,1,0,0
4.564392000,0,0,0
4.564415000,0,1,0
4.574395000,0,0,0
4.574417000,1,0,0
4.584398000,0,0,0
4.584421000,0,1,0
4.594401000,0,0,0
4.594423000,1,0,0
4.604403000,0,0,0
4.604426000,0,0,1
4.614406000,0,0,0
4.614428000,1,0,0
4.624410000,0,0,0
4.624432000,0,1,0
4.634412000,0,0,0
4.634435000,1,0,0
4.644414000,0,0,0
4.644437000,0,1,0
4.654418000,0,0,0
4.654440000,1,0,0
4.664420000,0,0,0
4.664443000,0,0,1
4.674423000,0,0,0
4.674445000,1,0,0
4.684425000,0,0,0
4.684448000,0,1,0
4.694429000,0,0,0
4.694451000,1,0,0
4.704431000,0,0,0
4.704454000,0,1,0
4.714434000,0,0,0
4.714456000,1,0,0
4.724436000,0,0,0
4.724459000,0,0,1
4.734440000,0,0,0
4.734462000,1,0,0
4.744443000,0,0,0
4.744465000,0,1,0
4.754446000,0,0,0
4.754468000,1,0,0
4.764448000,0,0,0
4.764470000,0,1,0
4.774450000,0,0,0
4.774473000,1,0,0
4.784454000,0,0,0
4.784476000,0,0,1
4.794457000,0,0,0
4.794479000,1,0,0
4.804459000,0,0,0
4.804481000,0,1,0
4.814461000,0,0,0
4.814484000,1,0,0
4.824465000,0,0,0
4.824487000,0,1,0
4.834467000,0,0,0
4.834490000,1,0,0
4.844470000,0,0,0
4.844493000,0,0,1
4.854473000,0,0,0
4.854495000,1,0,0
4.864475000,0,0,0
4.864498000,0,1,0
4.874478000,0,0,0
4.874500000,1,0,0
4.884482000,0,0,0
4.884504000,0,1,0
4.894484000,0,0,0
4.894506000,1,0,0
4.904486000,0,0,0
4.904509000,0,0,1
4.914489000,0,0,0
4.914511000,1,0,0
4.924493000,0,0,0
4.924515000,0,1,0
4.934495000,0,0,0
4.934518000,1,0,0
4.944498000,0,0,0
4.944521000,0,1,0
4.954501000,0,0,0
4.954523000,1,0,0
4.964503000,0,0,0
4.964526000,0,0,1
4.974506000,0,0,0
4.974528000,1,0,0
4.984509000,0,0,0
4.984532000,0,1,0
4.994512000,0,0,0
4.994534000,1,0,0
5.004514000,0,0,0
5.004536000,0,1,0
5.014517000,0,0,0
5.014539000,1,0,0
5.024520000,0,0,0
5.024543000,0,0,1
5.034523000,0,0,0
5.034545000,1,0,0
5.044526000,0,0,0
5.044548000,0,1,0
5.054528000,0,0,0
5.054551000,1,0,0
5.064531000,0,0,0
5.064553000,0,1,0
5.074533000,0,0,0
5.074555000,1,0,0
5.084537000,0,0,0
5.084559000,0,0,1
5.094539000,0,0,0
5.094562000,1,0,0
5.104542000,0,0,0
5.104564000,0,1,0
5.114544000,0,0,0
5.114566000,1,0,0
5.124548000,0,0,0
5.124570000,0,1,0
5.134551000,0,0,0
5.134573000,1,0,0
5.144553000,0,0,0
5.144576000,0,0,1
5.154556000,0,0,0
5.154578000,1,0,0
5.164558000,0,0,0
5.164581000,0,1,0
5.174561000,0,0,0
5.174583000,1,0,0
5.184564000,0,0,0
5.184587000,0,1,0
5.194567000,0,0,0
5.194589000,1,0,0
5.204569000,0,0,0
5.204592000,0,0,1
5.214572000,0,0,0
5.214594000,1,0,0
5.224575000,0,0,0
5.224598000,0,1,0
5.234578000,0,0,0
5.234601000,1,0,0
5.244581000,0,0,0
5.244603000,0,1,0
5.254584000,0,0,0
5.254606000,1,0,0
5.264586000,0,0,0
5.264608000,0,0,1
5.274589000,0,0,0
5.274611000,1,0,0
5.284592000,0,0,0
5.284614000,0,1,0
5.294595000,0,0,0
5.294617000,1,0,0
5.304597000,0,0,0
5.304619000,0,1,0
5.314599000,0,0,0
5.314622000,1,0,0
5.324603000,0,0,0
5.324626000,0,0,1
5.334605000,0,0,0
5.334628000,1,0,0
5.344608000,0,0,0
5.344630000,0,1,0
5.354611000,0,0,0
5.354634000,1,0,0
5.364614000,0,0,0
5.364636000,0,1,0
5.374616000,0,0,0
5.374639000,1,0,0
5.384620000,0,0,0
5.384642000,0,0,1
5.394622000,0,0,0
5.394645000,1,0,0
5.404625000,0,0,0
5.404647000,0,1,0
5.414627000,0,0,0
