Time [s],Channel 2,Channel 3
2.272995000,0,1
2.321351000,0,0
2.322177000,1,0
2.323111000,0,1
2.371467000,0,0
2.372293000,1,0
2.373226000,0,0
2.373227000,0,1
2.421582000,0,0
2.422409000,1,0
2.423342000,0,1
2.471698000,0,0
2.472524000,1,0
2.473458000,0,1
2.521814000,0,0
2.522640000,1,0
2.523573000,0,0
2.523574000,0,1
2.571929000,0,0
2.572755000,1,0
2.573689000,0,1
2.622045000,0,0
2.622871000,1,0
2.623804000,0,0
2.623805000,0,1
2.672161000,0,0
2.672987000,1,0
2.673920000,0,1
2.722276000,0,0
2.723102000,1,0
2.724036000,0,1
2.772392000,0,0
2.773218000,1,0
2.774151000,0,0
2.774152000,0,1
2.822507000,0,0
2.823333000,1,0
2.824267000,0,1
2.872623000,0,0
2.873449000,1,0
2.874383000,0,1
2.922739000,0,0
2.923565000,1,0
2.924498000,0,0
2.924499000,0,1
2.972854000,0,0
2.973680000,1,0
2.974614000,0,1
3.022970000,0,0
3.023796000,1,0
3.024729000,0,0
3.024730000,0,1
3.073086000,0,0
3.073912000,1,0
3.074845000,0,1
3.123201000,0,0
3.124027000,1,0
3.124961000,0,1
3.173317000,0,0
3.174143000,1,0
3.175076000,0,0
3.175077000,0,1
3.223433000,0,0
3.224258000,1,0
3.225192000,0,1
3.273548000,0,0
3.274374000,1,0
3.275308000,0,1
3.323664000,0,0
3.324490000,1,0
3.325423000,0,0
3.325424000,0,1
3.373779000,0,0
3.374605000,1,0
3.375539000,0,1
3.423895000,0,0
3.424721000,1,0
3.425654000,0,0
3.425655000,0,1
3.474011000,0,0
3.474837000,1,0
3.475770000,0,0
3.475771000,0,1
3.524126000,0,0
3.524952000,1,0
3.525886000,0,1
3.574242000,0,0
3.575068000,1,0
3.576001000,0,0
3.576002000,0,1
3.624357000,0,0
3.625183000,1,0
3.626117000,0,1
3.674473000,0,0
3.675299000,1,0
3.676233000,0,1
3.724589000,0,0
3.725415000,1,0
3.726348000,0,0
3.726349000,0,1
3.774704000,0,0
3.775530000,1,0
3.776464000,0,1
3.824820000,0,0
3.825646000,1,0
3.826579000,0,0
3.826580000,0,1
3.874936000,0,0
3.875762000,1,0
3.876695000,0,1
3.925051000,0,0
3.925877000,1,0
3.926811000,0,1
3.975167000,0,0
3.975993000,1,0
3.976926000,0,0
3.976927000,0,1
4.025283000,0,0
4.026109000,1,0
4.027042000,0,1
4.075398000,0,0
4.076224000,1,0
4.077158000,0,1
4.125514000,0,0
4.126340000,1,0
4.127273000,0,0
4.127274000,0,1
4.175629000,0,0
4.176455000,1,0
4.177389000,0,1
4.225745000,0,0
4.226571000,1,0
4.227504000,0,0
4.227505000,0,1
4.275861000,0,0
4.276687000,1,0
4.277620000,0,0
4.277621000,0,1
4.325976000,0,0
4.326802000,1,0
4.327736000,0,1
4.376092000,0,0
4.376918000,1,0
4.377851000,0,0
4.377852000,0,1
4.426207000,0,0
4.427033000,1,0
4.427967000,0,1
4.476323000,0,0
4.477149000,1,0
4.478083000,0,1
4.526439000,0,0
4.527265000,1,0
4.528198000,0,0
4.528199000,0,1
4.576554000,0,0
4.577380000,1,0
4.578314000,0,1
4.626670000,0,0
4.627496000,1,0
4.628429000,0,0
4.628430000,0,1
4.676786000,0,0
4.677612000,1,0
4.678545000,0,1
4.726901000,0,0
4.727727000,1,0
4.728661000,0,1
4.777017000,0,0
4.777843000,1,0
4.778776000,0,0
4.778777000,0,1
4.827132000,0,0
4.827958000,1,0
4.828892000,0,1
4.877248000,0,0
4.878074000,1,0
4.879008000,0,1
4.927364000,0,0
4.928190000,1,0
4.929123000,0,0
4.929124000,0,1
4.977479000,0,0
4.978305000,1,0
4.979239000,0,1
5.027595000,0,0
5.028421000,1,0
5.029354000,0,0
5.029355000,0,1
5.077711000,0,0
5.078537000,1,0
5.079470000,0,1
5.127826000,0,0
5.128652000,1,0
5.129586000,0,1
5.177942000,0,0
5.178768000,1,0
5.179701000,0,0
5.179702000,0,1
5.228057000,0,0
5.228883000,1,0
5.229817000,0,1
5.278173000,0,0
5.278999000,1,0
5.279933000,0,1
5.328289000,0,0
5.329115000,1,0
5.330048000,0,0
5.330049000,0,1
5.378404000,0,0
5.379231000,1,0
5.380164000,0,1
5.428520000,0,0
5.429346000,1,0
5.430279000,0,0
5.430280000,0,1
5.478636000,0,0
5.479462000,1,0
5.480395000,0,0
5.480396000,0,1
5.528751000,0,0
5.529577000,1,0
5.530511000,0,1
5.578867000,0,0
5.579693000,1,0
5.580627000,0,1
5.628983000,0,0
5.629809000,1,0
5.630742000,0,1
5.679098000,0,0
5.679924000,1,0
5.680858000,0,1
5.729214000,0,0
5.730040000,1,0
5.730973000,0,0
5.730974000,0,1
5.779330000,0,0
5.780156000,1,0
5.781089000,0,1
5.829445000,0,0
5.830271000,1,0
5.831205000,0,1
5.879561000,0,0
5.880387000,1,0
5.881320000,0,0
5.881321000,0,1
5.929677000,0,0
5.930503000,1,0
5.931436000,0,1
5.979792000,0,0
5.980618000,1,0
5.981552000,0,1
6.029908000,0,0
6.030734000,1,0
6.031667000,0,0
6.031668000,0,1
6.080024000,0,0
6.080850000,1,0
6.081783000,0,1
6.130139000,0,0
6.130965000,1,0
6.131899000,0,1
6.180255000,0,0
6.181081000,1,0
6.182014000,0,0
6.182015000,0,1
6.230370000,0,0
6.231196000,1,0
6.232130000,0,1
6.280486000,0,0
6.281312000,1,0
6.282246000,0,1
6.330602000,0,0
6.331428000,1,0
6.332361000,0,0
6.332362000,0,1
6.380717000,0,0
6.381543000,1,0
6.382477000,0,1
6.430833000,0,0
6.431659000,1,0
6.432592000,0,0
6.432593000,0,1
6.480949000,0,0
6.481775000,1,0
6.482708000,0,0
6.482709000,0,1
6.531064000,0,0
6.531890000,1,0
6.532824000,0,1
6.581180000,0,0
6.582006000,1,0
6.582939000,0,0
6.582940000,0,1
6.631296000,0,0
6.632122000,1,0
6.633055000,0,1
6.681411000,0,0
6.682237000,1,0
6.683171000,0,1
6.731527000,0,0
6.732353000,1,0
6.733286000,0,0
6.733287000,0,1
6.781643000,0,0
6.782469000,1,0
6.783402000,0,1
6.831758000,0,0
6.832584000,1,0
6.833518000,0,1
6.881874000,0,0
6.882700000,1,0
6.883633000,0,0
6.883634000,0,1
6.931990000,0,0
6.932815000,1,0
6.933749000,0,1
6.982105000,0,0
6.982931000,1,0
6.983865000,0,1
7.032221000,0,0
7.033047000,1,0
7.033980000,0,0
7.033981000,0,1
7.082336000,0,0
7.083163000,1,0
7.084096000,0,1
7.132452000,0,0
7.133278000,1,0
7.134211000,0,0
7.134212000,0,1
7.182568000,0,0
7.183394000,1,0
7.184327000,0,0
7.184328000,0,1
7.232683000,0,0
7.233509000,1,0
7.234443000,0,1
7.282799000,0,0
7.283625000,1,0
7.284558000,0,0
7.284559000,0,1
7.332915000,0,0
7.333741000,1,0
7.334674000,0,1
7.383030000,0,0
7.383856000,1,0
7.384790000,0,1
7.433146000,0,0
7.433972000,1,0
7.434905000,0,0
7.434906000,0,1
7.483262000,0,0
7.484088000,1,0
7.485021000,0,1
7.533377000,0,0
7.534203000,1,0
7.535137000,0,1
7.583493000,0,0
7.584319000,1,0
7.585252000,0,0
7.585253000,0,1
7.633609000,0,0
7.634434000,1,0
7.635368000,0,1
7.683724000,0,0
7.684550000,1,0
7.685484000,0,1
7.733840000,0,0
7.734666000,1,0
7.735599000,0,0
7.735600000,0,1
7.783955000,0,0
7.784782000,1,0
7.785715000,0,1
7.834071000,0,0
7.834897000,1,0
7.835830000,0,0
7.835831000,0,1
7.884187000,0,0
7.885013000,1,0
7.885946000,0,0
7.885947000,0,1
7.934302000,0,0
7.935128000,1,0
7.936062000,0,1
7.984418000,0,0
7.985244000,1,0
7.986177000,0,0
7.986178000,0,1
8.034534000,0,0
8.035360000,1,0
8.036293000,0,1
8.084649000,0,0
8.085475000,1,0
8.086409000,0,1
8.134765000,0,0
8.135591000,1,0
8.136524000,0,0
8.136525000,0,1
8.184881000,0,0
8.185707000,1,0
8.186640000,0,1
8.234996000,0,0
8.235822000,1,0
8.236756000,0,1
8.285112000,0,0
8.285938000,1,0
8.286871000,0,0
8.286872000,0,1
8.335228000,0,0
8.336053000,1,0
8.336987000,0,1
8.385343000,0,0
8.386169000,1,0
8.387103000,0,1
8.435459000,0,0
8.436285000,1,0
8.437218000,0,0
8.437219000,0,1
8.485574000,0,0
8.486401000,1,0
8.487334000,0,1
8.535690000,0,0
8.536516000,1,0
8.537449000,0,0
8.537450000,0,1
8.585806000,0,0
8.586632000,1,0
8.587565000,0,0
8.587566000,0,1
8.635921000,0,0
8.636747000,1,0
8.637681000,0,1
8.686037000,0,0
8.686863000,1,0
8.687796000,0,0
8.687797000,0,1
8.736153000,0,0
8.736979000,1,0
8.737912000,0,1
8.786268000,0,0
8.787094000,1,0
8.788028000,0,1
8.836384000,0,0
8.837210000,1,0
8.838143000,0,0
8.838144000,0,1
8.886500000,0,0
8.887326000,1,0
8.888259000,0,1
8.936615000,0,0
8.937441000,1,0
8.938375000,0,1
8.986731000,0,0
8.987557000,1,0
8.988490000,0,0
8.988491000,0,1
9.036847000,0,0
9.037672000,1,0
9.038606000,0,1
9.086962000,0,0
9.087788000,1,0
9.088722000,0,1
9.137078000,0,0
9.137904000,1,0
9.138837000,0,0
9.138838000,0,1
9.187193000,0,0
9.188020000,1,0
9.188953000,0,1
9.237309000,0,0
9.238135000,1,0
9.239068000,0,0
9.239069000,0,1
9.287425000,0,0
9.288251000,1,0
9.289184000,0,0
9.289185000,0,1
9.337540000,0,0
9.338366000,1,0
9.339300000,0,1
9.387656000,0,0
9.388482000,1,0
9.389415000,0,0
9.389416000,0,1
9.437772000,0,0
9.438598000,1,0
9.439531000,0,1
9.487887000,0,0
9.488713000,1,0
9.489647000,0,1
9.538003000,0,0
9.538829000,1,0
9.539762000,0,0
9.539763000,0,1
9.588119000,0,0
9.588945000,1,0
9.589878000,0,1
9.638234000,0,0
9.639060000,1,0
9.639994000,0,1
9.688350000,0,0
9.689176000,1,0
9.690109000,0,0
9.690110000,0,1
9.738465000,0,0
9.739291000,1,0
9.740225000,0,1
9.788581000,0,0
9.789407000,1,0
9.790341000,0,1
9.838697000,0,0
9.839523000,1,0
9.840456000,0,0
9.840457000,0,1
9.888812000,0,0
9.889638000,1,0
9.890572000,0,1
9.938928000,0,0
9.939754000,1,0
9.940687000,0,0
9.940688000,0,1
9.989044000,0,0
9.989870000,1,0
9.990803000,0,0
9.990804000,0,1
10.039159000,0,0
10.039985000,1,0
10.040919000,0,1
10.089275000,0,0
10.090101000,1,0
10.091034000,0,0
10.091035000,0,1
10.139391000,0,0
10.140217000,1,0
10.141150000,0,1
10.189506000,0,0
10.190332000,1,0
10.191266000,0,1
10.239622000,0,0
10.240448000,1,0
10.241381000,0,0
10.241382000,0,1
10.289738000,0,0
10.290564000,1,0
10.291497000,0,1
10.339853000,0,0
10.340679000,1,0
10.341613000,0,1
10.389969000,0,0
10.390795000,1,0
10.391728000,0,0
10.391729000,0,1
10.440084000,0,0
10.440910000,1,0
10.441844000,0,1
10.490200000,0,0
10.491026000,1,0
10.491960000,0,1
10.540316000,0,0
10.541142000,1,0
10.542075000,0,0
10.542076000,0,1
10.590431000,0,0
10.591257000,1,0
10.592191000,0,1
10.640547000,0,0
10.641373000,1,0
10.642306000,0,0
10.642307000,0,1
10.690663000,0,0
10.691489000,1,0
10.692422000,0,0
10.692423000,0,1
10.740778000,0,0
10.741604000,1,0
10.742538000,0,1
10.790894000,0,0
10.791720000,1,0
10.792653000,0,0
10.792654000,0,1
10.841010000,0,0
10.841836000,1,0
10.842769000,0,1
10.891125000,0,0
10.891951000,1,0
10.892885000,0,1
10.941241000,0,0
10.942067000,1,0
10.943000000,0,0
10.943001000,0,1
10.991356000,0,0
10.992183000,1,0
10.993116000,0,1
11.041472000,0,0
11.042298000,1,0
11.043232000,0,1
11.091588000,0,0
11.092414000,1,0
11.093347000,0,0
11.093348000,0,1
11.141703000,0,0
11.142529000,1,0
11.143463000,0,1
11.191819000,0,0
11.192645000,1,0
11.193579000,0,1
11.241935000,0,0
11.242761000,1,0
11.243694000,0,1
11.292050000,0,0
11.292876000,1,0
11.293810000,0,1
11.342166000,0,0
11.342992000,1,0
11.343925000,0,0
11.343926000,0,1
11.392282000,0,0
11.393108000,1,0
11.394041000,0,1
11.442397000,0,0
11.443223000,1,0
11.444157000,0,1
11.492513000,0,0
11.493339000,1,0
11.494272000,0,0
11.494273000,0,1
11.542628000,0,0
11.543454000,1,0
11.544388000,0,1
11.592744000,0,0
11.593570000,1,0
11.594504000,0,1
11.642860000,0,0
11.643686000,1,0
11.644619000,0,0
11.644620000,0,1
11.692975000,0,0
11.693802000,1,0
11.694735000,0,1
11.743091000,0,0
11.743917000,1,0
11.744850000,0,0
11.744851000,0,1
11.793207000,0,0
11.794033000,1,0
11.794966000,0,0
11.794967000,0,1
11.843322000,0,0
11.844148000,1,0
11.845082000,0,1
11.893438000,0,0
11.894264000,1,0
11.895197000,0,0
11.895198000,0,1
11.943554000,0,0
11.944380000,1,0
11.945313000,0,1
11.993669000,0,0
11.994495000,1,0
11.995429000,0,1
12.043785000,0,0
12.044611000,1,0
12.045544000,0,0
12.045545000,0,1
12.093901000,0,0
12.094727000,1,0
12.095660000,0,1
12.144016000,0,0
12.144842000,1,0
12.145776000,0,1
12.194132000,0,0
12.194958000,1,0
12.195891000,0,0
12.195892000,0,1
12.244247000,0,0
12.245073000,1,0
12.246007000,0,1
12.294363000,0,0
12.295189000,1,0
12.296123000,0,1
12.344479000,0,0
12.345305000,1,0
12.346238000,0,1
12.394594000,0,0
12.395420000,1,0
12.396354000,0,1
12.444710000,0,0
12.445536000,1,0
12.446469000,0,0
12.446470000,0,1
12.494826000,0,0
12.495652000,1,0
12.496585000,0,1
12.544941000,0,0
12.545767000,1,0
12.546701000,0,1
12.595057000,0,0
12.595883000,1,0
12.596816000,0,0
12.596817000,0,1
12.645173000,0,0
12.645999000,1,0
12.646932000,0,1
12.695288000,0,0
12.696114000,1,0
12.697048000,0,1
12.745404000,0,0
12.746230000,1,0
12.747163000,0,0
12.747164000,0,1
12.795519000,0,0
12.796346000,1,0
12.797279000,0,1
12.845635000,0,0
12.846461000,1,0
12.847394000,0,0
12.847395000,0,1
12.895751000,0,0
12.896577000,1,0
12.897510000,0,0
12.897511000,0,1
12.945866000,0,0
12.946692000,1,0
12.947626000,0,1
12.995982000,0,0
12.996808000,1,0
12.997741000,0,0
12.997742000,0,1
13.046098000,0,0
13.046924000,1,0
13.047857000,0,1
13.096213000,0,0
13.097039000,1,0
13.097973000,0,1
13.146329000,0,0
13.147155000,1,0
13.148088000,0,0
13.148089000,0,1
13.196445000,0,0
13.197271000,1,0
13.198204000,0,1
13.246560000,0,0
13.247386000,1,0
13.248320000,0,1
13.296676000,0,0
13.297502000,1,0
13.298435000,0,0
13.298436000,0,1
13.346791000,0,0
13.347617000,1,0
13.348551000,0,1
13.396907000,0,0
13.397733000,1,0
13.398667000,0,1
13.447023000,0,0
13.447849000,1,0
13.448782000,0,1
13.497138000,0,0
13.497964000,1,0
13.498898000,0,1
13.547254000,0,0
13.548080000,1,0
13.549013000,0,0
13.549014000,0,1
13.597370000,0,0
13.598196000,1,0
13.599129000,0,1
13.647485000,0,0
13.648311000,1,0
13.649245000,0,1
13.697601000,0,0
13.698427000,1,0
13.699360000,0,0
13.699361000,0,1
13.747717000,0,0
13.748543000,1,0
13.749476000,0,1
13.797832000,0,0
13.798658000,1,0
13.799592000,0,1
13.847948000,0,0
13.848774000,1,0
13.849707000,0,0
13.849708000,0,1
13.898063000,0,0
13.898889000,1,0
13.899823000,0,1
13.948179000,0,0
13.949005000,1,0
13.949938000,0,0
13.949939000,0,1
13.998295000,0,0
13.999121000,1,0
14.000054000,0,0
14.000055000,0,1
14.048410000,0,0
14.049236000,1,0
14.050170000,0,1
14.098526000,0,0
14.099352000,1,0
14.100285000,0,0
14.100286000,0,1
14.148642000,0,0
14.149468000,1,0
14.150401000,0,1
14.198757000,0,0
14.199583000,1,0
14.200517000,0,1
14.248873000,0,0
14.249699000,1,0
14.250632000,0,0
14.250633000,0,1
14.298988000,0,0
14.299815000,1,0
14.300748000,0,1
14.349104000,0,0
14.349930000,1,0
14.350864000,0,1
14.399220000,0,0
14.400046000,1,0
14.400979000,0,0
14.400980000,0,1
14.449335000,0,0
14.450161000,1,0
14.451095000,0,1
14.499451000,0,0
14.500277000,1,0
14.501211000,0,1
14.549567000,0,0
14.550393000,1,0
14.551326000,0,1
14.599682000,0,0
14.600508000,1,0
14.601442000,0,1
14.649798000,0,0
14.650624000,1,0
14.651557000,0,0
14.651558000,0,1
14.699914000,0,0
14.700740000,1,0
14.701673000,0,1
14.750029000,0,0
14.750855000,1,0
14.751789000,0,1
14.800145000,0,0
14.800971000,1,0
14.801904000,0,0
14.801905000,0,1
14.850260000,0,0
14.851086000,1,0
14.852020000,0,1
14.900376000,0,0
14.901202000,1,0
14.902136000,0,1
14.950492000,0,0
14.951318000,1,0
14.952251000,0,1
15.000607000,0,0
15.001433000,1,0
15.002367000,0,1
15.050723000,0,0
15.051549000,1,0
15.052482000,0,0
15.052483000,0,1
15.100839000,0,0
15.101665000,1,0
15.102598000,0,1
15.150954000,0,0
15.151780000,1,0
15.152714000,0,1
15.201070000,0,0
15.201896000,1,0
15.202829000,0,0
15.202830000,0,1
15.251186000,0,0
15.252011000,1,0
15.252945000,0,1
15.301301000,0,0
15.302127000,1,0
15.303061000,0,1
15.351417000,0,0
15.352243000,1,0
15.353176000,0,0
15.353177000,0,1
15.401532000,0,0
15.402359000,1,0
15.403292000,0,1
15.451648000,0,0
15.452474000,1,0
15.453407000,0,0
15.453408000,0,1
15.501764000,0,0
15.502590000,1,0
15.503523000,0,0
15.503524000,0,1
15.551879000,0,0
15.552705000,1,0
15.553639000,0,1
15.601995000,0,0
15.602821000,1,0
15.603754000,0,0
15.603755000,0,1
15.652111000,0,0
15.652937000,1,0
15.653870000,0,1
15.702226000,0,0
15.703052000,1,0
15.703986000,0,1
15.752342000,0,0
15.753168000,1,0
15.754101000,0,0
15.754102000,0,1
15.802457000,0,0
15.803284000,1,0
15.804217000,0,1
15.852573000,0,0
15.853399000,1,0
15.854332000,0,0
15.854333000,0,1
15.902689000,0,0
15.903515000,1,0
15.904448000,0,0
15.904449000,0,1
15.952804000,0,0
15.953630000,1,0
15.954564000,0,1
16.002920000,0,0
16.003746000,1,0
16.004679000,0,0
16.004680000,0,1
16.053036000,0,0
16.053862000,1,0
16.054795000,0,1
16.103151000,0,0
16.103977000,1,0
16.104911000,0,1
16.153267000,0,0
16.154093000,1,0
16.155026000,0,0
16.155027000,0,1
16.203383000,0,0
16.204209000,1,0
16.205142000,0,1
16.253498000,0,0
16.254324000,1,0
16.255258000,0,1
16.303614000,0,0
16.304440000,1,0
16.305373000,0,0
16.305374000,0,1
16.353729000,0,0
16.354555000,1,0
16.355489000,0,1
16.403845000,0,0
16.404671000,1,0
16.405605000,0,1
16.453961000,0,0
16.454787000,1,0
16.455720000,0,1
16.504076000,0,0
16.504902000,1,0
16.505836000,0,1
16.554192000,0,0
16.555018000,1,0
16.555951000,0,0
16.555952000,0,1
16.604308000,0,0
16.605134000,1,0
16.606067000,0,1
16.654423000,0,0
16.655249000,1,0
16.656183000,0,1
16.704539000,0,0
16.705365000,1,0
16.706298000,0,0
16.706299000,0,1
16.754654000,0,0
16.755480000,1,0
16.756414000,0,1
16.804770000,0,0
16.805596000,1,0
16.806530000,0,1
16.854886000,0,0
16.855712000,1,0
16.856645000,0,1
16.905001000,0,0
16.905827000,1,0
16.906761000,0,1
16.955117000,0,0
16.955943000,1,0
16.956876000,0,0
16.956877000,0,1
17.005233000,0,0
17.006059000,1,0
17.006992000,0,1
17.055348000,0,0
17.056174000,1,0
17.057108000,0,1
17.105464000,0,0
17.106290000,1,0
17.107223000,0,0
17.107224000,0,1
17.155579000,0,0
17.156405000,1,0
17.157339000,0,1
17.205695000,0,0
17.206521000,1,0
17.207455000,0,1
17.255811000,0,0
17.256637000,1,0
17.257570000,0,0
17.257571000,0,1
17.305926000,0,0
17.306752000,1,0
17.307686000,0,1
17.356042000,0,0
17.356868000,1,0
17.357801000,0,0
17.357802000,0,1
17.406158000,0,0
17.406984000,1,0
17.407917000,0,1
17.456273000,0,0
17.457099000,1,0
17.458033000,0,1
17.506389000,0,0
17.507215000,1,0
17.508148000,0,0
17.508149000,0,1
17.556505000,0,0
17.557331000,1,0
17.558264000,0,1
17.606620000,0,0
17.607446000,1,0
17.608380000,0,1
17.656736000,0,0
17.657562000,1,0
17.658495000,0,0
17.658496000,0,1
17.706851000,0,0
17.707677000,1,0
17.708611000,0,1
17.756967000,0,0
17.757793000,1,0
17.758726000,0,0
17.758727000,0,1
17.807083000,0,0
17.807909000,1,0
17.808842000,0,0
17.808843000,0,1
17.857198000,0,0
17.858024000,1,0
17.858958000,0,1
17.907314000,0,0
17.908140000,1,0
17.909073000,0,0
17.909074000,0,1
17.957430000,0,0
17.958256000,1,0
17.959189000,0,1
18.007545000,0,0
18.008371000,1,0
18.009305000,0,1
18.057661000,0,0
18.058487000,1,0
18.059420000,0,0
18.059421000,0,1
18.107776000,0,0
18.108603000,1,0
18.109536000,0,1
18.157892000,0,0
18.158718000,1,0
18.159651000,0,0
18.159652000,0,1
18.208008000,0,0
18.208834000,1,0
18.209767000,0,0
18.209768000,0,1
18.258123000,0,0
18.258949000,1,0
18.259883000,0,1
18.308239000,0,0
18.309065000,1,0
18.309998000,0,0
18.309999000,0,1
18.358355000,0,0
18.359181000,1,0
18.360114000,0,1
18.408470000,0,0
18.409296000,1,0
18.410230000,0,1
18.458586000,0,0
18.459412000,1,0
18.460345000,0,0
18.460346000,0,1
18.508701000,0,0
18.509528000,1,0
18.510461000,0,1
18.558817000,0,0
18.559643000,1,0
18.560577000,0,1
18.608933000,0,0
18.609759000,1,0
18.610692000,0,0
18.610693000,0,1
18.659048000,0,0
18.659874000,1,0
18.660808000,0,1
18.709164000,0,0
18.709990000,1,0
18.710923000,0,0
18.710924000,0,1
18.759280000,0,0
18.760106000,1,0
18.761039000,0,1
18.809395000,0,0
18.810221000,1,0
18.811155000,0,1
18.859511000,0,0
18.860337000,1,0
18.861270000,0,0
18.861271000,0,1
18.909627000,0,0
18.910453000,1,0
18.911386000,0,1
18.959742000,0,0
18.960568000,1,0
18.961502000,0,1
19.009858000,0,0
19.010684000,1,0
19.011617000,0,0
19.011618000,0,1
19.059973000,0,0
19.060799000,1,0
19.061733000,0,1
19.110089000,0,0
19.110915000,1,0
19.111848000,0,0
19.111849000,0,1
19.160205000,0,0
19.161031000,1,0
19.161964000,0,1
19.210320000,0,0
19.211146000,1,0
19.212080000,0,1
19.260436000,0,0
19.261262000,1,0
19.262195000,0,0
19.262196000,0,1
19.310552000,0,0
19.311378000,1,0
19.312311000,0,1
19.360667000,0,0
19.361493000,1,0
19.362427000,0,1
19.410783000,0,0
19.411609000,1,0
19.412542000,0,0
19.412543000,0,1
19.460898000,0,0
19.461724000,1,0
19.462658000,0,1
19.511014000,0,0
19.511840000,1,0
19.512774000,0,1
19.561130000,0,0
19.561956000,1,0
19.562889000,0,1
19.611245000,0,0
19.612071000,1,0
19.613005000,0,1
19.661361000,0,0
19.662187000,1,0
19.663120000,0,0
19.663121000,0,1
19.711477000,0,0
19.712303000,1,0
19.713236000,0,1
19.761592000,0,0
19.762418000,1,0
19.763352000,0,1
19.811708000,0,0
19.812534000,1,0
19.813467000,0,0
19.813468000,0,1
19.861823000,0,0
19.862649000,1,0
19.863583000,0,1
19.911939000,0,0
19.912765000,1,0
19.913699000,0,1
19.962055000,0,0
19.962881000,1,0
19.963814000,0,1
20.012170000,0,0
20.012996000,1,0
20.013930000,0,1
20.062286000,0,0
20.063112000,1,0
20.064045000,0,0
20.064046000,0,1
20.112402000,0,0
20.113228000,1,0
20.114161000,0,1
20.162517000,0,0
20.163343000,1,0
20.164277000,0,1
20.212633000,0,0
20.213459000,1,0
20.214392000,0,0
20.214393000,0,1
20.262748000,0,0
20.263574000,1,0
20.264508000,0,1
20.312864000,0,0
20.313690000,1,0
20.314624000,0,1
20.362980000,0,0
20.363806000,1,0
20.364739000,0,1
20.413095000,0,0
20.413921000,1,0
20.414855000,0,1
20.463211000,0,0
20.464037000,1,0
20.464970000,0,0
20.464971000,0,1
20.513327000,0,0
20.514153000,1,0
20.515086000,0,1
20.563442000,0,0
20.564268000,1,0
20.565202000,0,1
20.613558000,0,0
20.614384000,1,0
20.615317000,0,0
20.615318000,0,1
20.663673000,0,0
20.664499000,1,0
20.665433000,0,1
20.713789000,0,0
20.714615000,1,0
20.715549000,0,1
